unit_code,unit_name,Cultural_heritage_building,built_building,d902_as,data_auto_service,data_auto_shts,data_clinic_gov,data_clinic_pharmacy,data_cul_entertainment,data_cul_statue,data_edu_kindergarten,data_edu_private_kinder,data_edu_school,data_edu_university,data_gam_nuulgeh,data_gam_turtsuglarah_2023_58,data_gam_turtsuglarah_old_192sh,data_gov_org,data_pub_atm,data_pub_bank,data_pub_camp_resorts,data_pub_hotel,data_pub_restaurant,data_pub_shopping,data_pub_supermarket,data_pub_toilet,data_pz_cemetry,data_solidwaste,data_sport_complex,data_sport_halls,data_sport_org,data_street_name,data_trans_bus_route,data_trans_bus_station,ddp_boundary,ddp_build_bound,ddp_daguul_haya_hot,ddp_dahin_tolovlolt_block,ddp_heating_line,ddp_het_buschlel,ddp_hunam_nygtral_bairshil,ddp_road,ddt_aoz_tuluvlult_2030,ddt_plan_units_2030,ddt_road_2030,map_office_khoroo,map_road,plan_building,plan_dedbutets,plan_landscaping,plan_road,plannig_road,planning_area,planning_landscaping,pz_air_strip,pz_bulag_200m,pz_city_line,pz_city_substation,pz_comm_atc,pz_land_using,pz_nuur_200m,pz_solid_waste,pz_yer_drainage,special_economic_zone_border,special_economic_zone_road,special_economic_zoning,sub_center_border,technological_park_planning_road,technological_park_zoning,technological_planning_border,town_2023,zoning,built_area_m2
15140,6-р хороолол-1,0,351,0,2,1,0,4,0,3,3,1,3,2,0,0,2,3,1,0,0,4,1,0,3,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,3,4,9,0,4,1,22,33,3,11,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86123
15141,6-р хороолол-2,0,350,0,0,0,0,11,1,4,2,3,4,1,0,4,2,7,6,4,0,3,1,1,6,0,0,0,1,3,1,4,2,3,0,0,0,0,2,0,3,0,13,0,13,2,28,28,2,16,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90414
15150,Тасганы овоо,1,95,0,0,4,0,0,2,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,2,5,0,1,0,5,13,1,2,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14794
15060,Салхит,0,1345,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,15,0,1,8,0,5,1,27,10,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51765
15130,Телевиз,0,6904,0,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,2,14,7,0,0,29,0,23,2,25,44,8,16,19,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258947
15070,Ойнбулаг,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808
15170,"40, 50 мянгат-1",4,299,0,0,0,0,6,2,13,3,2,3,1,0,5,3,15,5,13,0,8,3,1,1,0,0,0,2,1,2,3,0,3,1,0,0,0,0,0,2,0,10,0,11,1,9,18,0,15,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75139
15160,Бага тойруу-3 ,4,351,0,1,0,3,5,4,9,2,1,0,1,0,3,2,52,7,16,0,3,3,4,5,0,0,0,0,2,2,7,2,2,0,0,0,0,0,0,0,1,12,0,3,0,15,29,0,6,9,0,18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94687
15120,Дэнжийн мянга-1,0,7569,0,9,2,0,5,0,0,4,0,4,0,0,3,2,0,3,0,0,0,0,2,0,0,1,0,0,2,0,2,1,14,0,0,0,1,7,44,0,10,88,0,26,2,71,31,5,32,22,1,16,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,25,322344
15110,Хайлааст-1,0,9522,0,0,1,0,8,0,0,6,5,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,7,0,0,0,1,10,109,0,5,70,0,20,3,34,47,3,15,27,0,10,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365497
13110,Төвийн хэсэг,0,238,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,1,1,6,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29056
17160,"Доод Өлзийт, Гавьжийн шанд",0,56,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,88,1,2,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21373
15031,Чингэлтэй-1,0,5360,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,0,0,0,7,79,0,7,95,1,2,1,9,33,7,20,4,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208454
14105,Зуун мод-1,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9244
17150,Өлзийт-1,0,40,0,0,0,0,3,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,37,20,0,16,7,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7938
17144,Сонгины амралтын хэсэг,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,1,3,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092
17122,Буянт Ухаа хороолол-3,0,3153,0,0,0,0,6,0,0,5,1,1,0,0,3,3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,4,0,0,0,0,0,6,0,2,50,0,30,2,22,61,7,23,15,7,41,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,161892
17031,19-р хороолол-2,0,163,0,0,0,0,1,1,3,2,0,2,0,0,2,2,1,3,1,0,2,0,1,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,6,1,4,1,24,24,2,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,52038
17022,Зайсан-3,0,122,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,135,0,5,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40028
17028,Зайсан-8,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,39,1,4,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12049
17029,Зайсан-9,0,532,0,0,0,0,2,0,9,1,2,1,4,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,26,67,2,7,8,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,91084
17041,Үйлдвэр 2-2,0,226,0,0,0,0,3,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,1,1,0,5,0,18,0,12,16,0,4,2,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,71703
17040,Үйлдвэр 2-1,1,180,0,0,0,0,3,1,1,0,1,0,0,0,2,2,0,3,3,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,6,4,0,0,5,0,5,0,11,23,0,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124887
17090,Нүхтийн ам,0,373,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,300,0,17,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,84588
12791,Жаргалант-2,0,134,0,0,0,1,2,0,1,1,0,6,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,2,0,0,0,0,0,35,0,0,0,0,0,1,23,43,2,13,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54530
17110,Яармаг-1,0,8592,0,0,3,0,20,1,0,5,6,4,0,0,4,4,1,5,2,0,0,0,2,2,0,0,0,0,4,0,1,1,6,0,0,0,5,27,23,4,21,45,1,28,3,55,163,13,31,31,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,733014
17101,"Морин тойруулга, наадамчдын талбай",0,220,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,22,83,1,54,73,1,97,0,15,646,7,98,50,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,125988
16103,Үйлдвэрийн баруун бүс-4,0,951,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,6,233,0,2,28,0,30,0,25,117,6,20,25,0,55,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204843
17032,19-р хороолол-3,0,82,0,0,0,0,5,0,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,12,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,7,24,1,7,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33423
17033,19-р хороолол-4,0,55,0,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,1,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,13,10,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21804
17070,Үйлдвэрийн баруун бүс-1,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,9,9,0,0,6,0,4,0,28,45,2,1,4,0,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61641
17060,Үйлдвэр 1-1,0,527,0,0,3,0,6,0,0,0,5,2,1,0,0,1,3,1,0,0,0,0,2,7,0,0,0,0,2,0,3,0,2,0,0,0,0,18,11,1,4,8,0,6,0,32,97,0,25,14,0,38,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,234492
17061,Үйлдвэр 1-2,0,405,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,6,7,0,0,2,1,3,0,26,29,0,8,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160664
17062,Үйлдвэр 1-3,0,404,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,0,0,5,0,0,0,19,50,0,13,14,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120404
17042,Үйлдвэр 2-3,0,796,0,0,1,1,10,1,0,2,6,6,5,0,1,1,13,8,3,0,1,0,4,19,0,0,0,3,6,2,1,0,2,1,0,0,0,37,9,2,1,16,0,21,2,19,131,5,83,66,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,346112
17080,Хүүшийн ам,0,355,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,1,3,13,0,23,0,11,454,9,12,30,0,72,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,240903
17071,Үйлдвэрийн баруун бүс-2,0,239,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,72,0,3,45,0,18,0,21,115,0,17,8,0,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,53264
12790,Жаргалант-1,0,78,0,0,1,1,3,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,12,0,0,0,0,0,0,37,9,1,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33735
17030,19-р хороолол-1,0,119,0,0,1,0,8,0,1,2,3,0,0,0,2,1,0,1,3,0,1,2,2,10,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,1,1,21,13,0,13,2,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,37516
17025,Зайсан-6,0,139,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,203,0,5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,85836
17021,Зайсан-2,0,164,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,109,0,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,73750
17024,Зайсан-5,0,80,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24778
17027,Зайсан-7,0,64,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,4,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,27193
18211,Суурьшилгүй бүс,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17020,Зайсан-1,0,198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,8,48,0,4,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,71397
17023,Зайсан-4,0,202,0,0,0,0,2,4,4,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,22,47,3,6,3,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65403
17012,Стадион Оргил-3,2,576,0,0,0,1,6,3,7,0,15,1,1,0,3,1,1,1,0,0,1,0,0,2,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,10,0,13,1,61,152,2,98,55,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,319767
17010,Стадион Оргил-1,0,158,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,9,0,10,0,23,45,3,18,77,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,50724
17013,Стадион Оргил-4,0,227,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,9,0,15,1,80,150,3,72,29,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,268776
17172,Шувуун фабрик-2,0,139,0,0,0,1,1,0,0,2,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,53,1,0,0,0,0,0,1,0,14,0,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78597
17175,Улаан овоот,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,159,0,0,0,0,0,19,5,0,0,0,9,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,66,2,0,0,1904
17152,Бугын ам,0,457,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,18,14,0,91,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66535
14252,5-р хороолол-3,0,391,0,0,2,0,9,2,2,4,7,2,0,0,1,1,0,6,2,0,4,6,5,3,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,8,1,3,1,23,50,0,33,8,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135696
14250,5-р хороолол-1,0,457,0,0,0,1,17,2,18,4,1,5,0,0,1,1,4,7,7,0,3,5,6,1,0,0,0,0,3,0,5,3,5,0,0,0,0,0,0,2,0,26,0,15,1,41,42,4,21,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114678
14253,5-р хороолол-4,0,164,0,0,1,0,5,0,1,0,0,1,0,0,2,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,15,10,2,23,1,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34246
14191,11-р хороолол-2,1,322,0,0,0,0,6,1,3,3,1,7,11,0,1,1,9,7,4,0,2,0,2,2,0,0,0,0,7,16,4,0,3,0,0,0,0,0,0,0,0,10,0,14,0,25,49,0,21,6,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97139
14210,13-р хороолол 1-1,3,224,0,0,0,4,22,0,5,1,1,3,3,0,1,1,8,3,2,0,9,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,14,0,9,0,41,47,0,11,3,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73339
14220,13-р хороолол 1-2,0,57,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,7,0,13,16,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31100
14181,7-р хороолол-2,0,771,0,0,1,0,15,0,0,6,2,6,1,0,2,1,2,5,3,1,4,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,2,49,10,3,12,11,0,7,1,40,93,5,44,13,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132721
14171,100 айл-2,0,839,0,0,0,3,6,0,0,1,0,2,0,0,1,1,1,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,7,1,9,11,0,4,1,9,43,0,12,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79560
14201,Бага тойруу-2,2,188,0,3,0,0,5,2,17,2,5,1,4,0,2,2,6,2,2,0,0,4,3,2,0,0,0,0,0,0,4,1,3,0,0,0,0,8,0,1,2,9,0,9,0,17,24,0,13,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65031
14200,Бага тойруу-1,1,317,0,0,0,0,5,7,20,1,1,1,9,0,4,2,8,10,5,0,4,7,2,1,1,0,0,1,3,0,3,0,3,0,0,0,0,3,0,1,0,17,0,9,1,24,39,2,15,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110143
14251,5-р хороолол-2,2,329,0,0,1,0,10,5,8,2,4,8,0,0,1,1,2,2,3,0,6,5,2,1,0,0,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,9,0,3,2,38,34,0,29,5,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,115539
12060,Байдлаг,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883
14230,13-р хороолол 1-3,0,121,0,0,1,0,2,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,0,10,0,24,29,1,6,5,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58164
14240,Соёл амралтын хүрээлэн-1,2,145,0,0,0,0,1,6,9,0,1,0,1,0,0,0,2,9,5,0,2,2,3,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,5,0,5,0,11,18,0,7,4,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43726
14241,Соёл амралтын хүрээлэн-2,0,91,0,0,2,0,0,3,2,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,7,0,12,20,0,18,87,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32469
14170,100 айл-1,0,3223,0,1,2,0,4,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,1,7,29,0,24,32,0,28,1,8,17,2,19,5,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160055
14180,7-р хороолол-1,0,1335,0,0,0,0,8,0,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,7,126,13,5,17,21,1,15,0,30,127,1,20,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135631
14182,7-р хороолол-3,0,2046,0,1,1,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,5,0,0,0,8,24,25,0,42,23,0,21,1,22,248,12,9,14,0,112,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,160493
14190,11-р хороолол-1,0,311,0,1,1,0,1,0,0,2,5,2,3,0,2,2,5,2,2,0,1,0,1,1,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,2,1,15,0,3,0,26,13,0,17,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58530
14192,11-р хороолол-3,0,311,0,0,0,1,10,0,2,0,9,7,5,0,3,2,0,2,3,0,3,0,2,0,0,0,0,2,1,0,1,0,3,0,0,0,0,4,0,1,1,4,1,7,2,17,33,1,32,7,0,15,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83967
14193,11-р хороолол-4,1,150,0,0,1,0,3,1,1,0,1,2,1,0,0,0,3,1,2,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,4,8,0,4,0,14,23,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32743
14061,Дамбадаржаа-2,0,5226,6,0,0,0,7,0,0,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,30,57,0,16,92,1,2,1,14,30,1,28,8,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237528
17131,Морин-1,0,1548,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,3,0,0,49,40,0,34,0,4,251,11,9,8,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64324
17153,Ар хөндлөнгийн хэсэг,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053
12040,Хэрлэн,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17143,Био комбинат-2,0,24,0,0,1,0,1,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,18,0,0,0,34,0,46,1,1,21,4,12,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11480
18480,Нарийны хөндий,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444
14160,5 буудал,0,3036,0,2,0,0,9,0,0,4,0,3,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,5,1,0,0,0,4,69,0,23,51,1,40,2,51,99,15,44,18,0,68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139734
14151,Майхан толгой-1-2,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13325
14150,Майхан толгой-1-1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7564
15080,Майхан толгой-2-1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192
