product,region,date,price
"Wheat bran, 50kg",Tuv,2024-12,46000.0
"Wheat bran, 50kg",Tuv,2025-01,32667.0
"Wheat bran, 50kg",Tuv,2025-02,30000.0
"Wheat bran, 50kg",Tuv,2025-03,55000.0
"Wheat bran, 50kg",Tuv,2025-05,55000.0
"Wheat bran, 50kg",Tuv,2025-10,40000.0
"Wheat bran, 50kg",Tuv,2025-11,50500.0
"Wheat bran, 50kg",Tuv,2025-12,51000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-01,25000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-02,25000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-03,25000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-04,25000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-05,25000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-06,23000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-07,23000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-08,23000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-09,23000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-10,24000.0
"Wheat bran, 25kg",Ulaanbaatar city,2024-11,23375.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-02,20000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-03,23000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-04,21000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-05,19000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-06,19000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-07,19000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-08,20000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-09,23000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-10,21000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-11,24000.0
"Wheat bran, 25kg",Ulaanbaatar city,2025-12,26000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-01,48000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-02,48000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-03,48000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-04,48000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-05,48000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-06,47000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-07,47000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-08,47000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-09,47000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-10,47000.0
"Wheat bran, 50kg",Ulaanbaatar city,2024-11,46500.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-02,40000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-03,40000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-04,35000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-05,37000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-06,37000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-07,40000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-08,40000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-09,43000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-10,35000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-11,40000.0
"Wheat bran, 50kg",Ulaanbaatar city,2025-12,44000.0
"Wheat bran, 25kg",Umnugovi,2020-01,15900.0
"Wheat bran, 25kg",Umnugovi,2020-02,16000.0
"Wheat bran, 25kg",Umnugovi,2020-03,16375.0
"Wheat bran, 25kg",Umnugovi,2020-04,17667.0
"Wheat bran, 25kg",Umnugovi,2020-05,17500.0
"Wheat bran, 25kg",Umnugovi,2020-06,12750.0
"Wheat bran, 25kg",Umnugovi,2020-07,12750.0
"Wheat bran, 25kg",Umnugovi,2020-08,12750.0
"Wheat bran, 25kg",Umnugovi,2020-10,17500.0
"Wheat bran, 25kg",Umnugovi,2020-12,21500.0
"Wheat bran, 25kg",Umnugovi,2021-01,21900.0
"Wheat bran, 25kg",Umnugovi,2021-02,25000.0
"Wheat bran, 25kg",Umnugovi,2021-03,22750.0
"Wheat bran, 25kg",Umnugovi,2021-04,23167.0
"Wheat bran, 25kg",Umnugovi,2021-05,20750.0
"Wheat bran, 25kg",Umnugovi,2021-07,23167.0
"Wheat bran, 25kg",Umnugovi,2021-08,20750.0
"Wheat bran, 25kg",Umnugovi,2021-09,23000.0
"Wheat bran, 25kg",Umnugovi,2021-10,23000.0
"Wheat bran, 25kg",Umnugovi,2021-11,20750.0
"Wheat bran, 25kg",Umnugovi,2021-12,22375.0
"Wheat bran, 25kg",Umnugovi,2022-01,24000.0
"Wheat bran, 25kg",Umnugovi,2022-02,18088.0
"Wheat bran, 25kg",Umnugovi,2022-03,23167.0
"Wheat bran, 25kg",Umnugovi,2022-04,17833.0
"Wheat bran, 25kg",Umnugovi,2022-05,15250.0
"Wheat bran, 25kg",Umnugovi,2022-06,17875.0
"Wheat bran, 25kg",Umnugovi,2022-07,17167.0
"Wheat bran, 25kg",Umnugovi,2022-08,21000.0
"Wheat bran, 25kg",Umnugovi,2022-09,21833.0
"Wheat bran, 25kg",Umnugovi,2022-10,21167.0
"Wheat bran, 25kg",Umnugovi,2022-11,21250.0
"Wheat bran, 25kg",Umnugovi,2022-12,21750.0
"Wheat bran, 25kg",Umnugovi,2023-01,22500.0
"Wheat bran, 25kg",Umnugovi,2023-02,21700.0
"Wheat bran, 25kg",Umnugovi,2023-03,23250.0
"Wheat bran, 25kg",Umnugovi,2023-04,24200.0
"Wheat bran, 25kg",Umnugovi,2023-05,29500.0
"Wheat bran, 25kg",Umnugovi,2023-06,24000.0
"Wheat bran, 25kg",Umnugovi,2023-07,23000.0
"Wheat bran, 25kg",Umnugovi,2023-11,31000.0
"Wheat bran, 25kg",Umnugovi,2023-12,31000.0
"Wheat bran, 25kg",Umnugovi,2024-01,24400.0
"Wheat bran, 25kg",Umnugovi,2024-02,24250.0
"Wheat bran, 25kg",Umnugovi,2024-03,20667.0
"Wheat bran, 25kg",Umnugovi,2024-04,24250.0
"Wheat bran, 25kg",Umnugovi,2024-05,22500.0
"Wheat bran, 25kg",Umnugovi,2024-06,26500.0
"Wheat bran, 25kg",Umnugovi,2024-12,27000.0
"Wheat bran, 25kg",Umnugovi,2025-01,25000.0
"Wheat bran, 25kg",Umnugovi,2025-02,27333.0
"Wheat bran, 25kg",Umnugovi,2025-03,23800.0
"Wheat bran, 25kg",Umnugovi,2025-04,24250.0
"Wheat bran, 25kg",Umnugovi,2025-05,24250.0
"Wheat bran, 25kg",Umnugovi,2025-06,21900.0
"Wheat bran, 25kg",Umnugovi,2025-07,22500.0
"Wheat bran, 25kg",Umnugovi,2025-08,22600.0
"Wheat bran, 25kg",Umnugovi,2025-09,23571.0
"Wheat bran, 25kg",Umnugovi,2025-12,30667.0
"Wheat bran, 50kg",Umnugovi,2020-01,30000.0
"Wheat bran, 50kg",Umnugovi,2020-02,30000.0
"Wheat bran, 50kg",Umnugovi,2020-03,30000.0
"Wheat bran, 50kg",Umnugovi,2020-04,30000.0
"Wheat bran, 50kg",Umnugovi,2020-05,180000.0
"Wheat bran, 50kg",Umnugovi,2020-12,24500.0
"Wheat bran, 50kg",Umnugovi,2021-12,50000.0
"Wheat bran, 50kg",Umnugovi,2022-01,50000.0
"Wheat bran, 50kg",Umnugovi,2022-03,23500.0
"Wheat bran, 50kg",Umnugovi,2022-04,35000.0
"Wheat bran, 50kg",Umnugovi,2022-05,21000.0
"Wheat bran, 50kg",Umnugovi,2022-11,24000.0
"Wheat bran, 50kg",Umnugovi,2022-12,28000.0
"Wheat bran, 50kg",Umnugovi,2023-03,26000.0
"Wheat bran, 50kg",Umnugovi,2023-04,26000.0
"Wheat bran, 50kg",Umnugovi,2025-04,40000.0
"Wheat bran, 50kg",Umnugovi,2025-05,10000.0
"Wheat bran, 50kg",Umnugovi,2025-06,50000.0
"Wheat bran, 50kg",Umnugovi,2025-10,21000.0
"Wheat bran, 50kg",Umnugovi,2025-11,11000.0
"Wheat bran, 50kg",Umnugovi,2025-12,27000.0
"Wheat bran, 25kg",Uvs,2020-01,13300.0
"Wheat bran, 25kg",Uvs,2020-02,13250.0
"Wheat bran, 25kg",Uvs,2020-03,13188.0
"Wheat bran, 25kg",Uvs,2020-04,13375.0
"Wheat bran, 25kg",Uvs,2020-05,12000.0
"Wheat bran, 25kg",Uvs,2020-06,11250.0
"Wheat bran, 25kg",Uvs,2020-10,15000.0
"Wheat bran, 25kg",Uvs,2020-11,18000.0
"Wheat bran, 25kg",Uvs,2020-12,21200.0
"Wheat bran, 25kg",Uvs,2021-01,23000.0
"Wheat bran, 25kg",Uvs,2021-02,22250.0
"Wheat bran, 25kg",Uvs,2021-03,20000.0
"Wheat bran, 25kg",Uvs,2021-11,18500.0
"Wheat bran, 25kg",Uvs,2021-12,20000.0
"Wheat bran, 25kg",Uvs,2022-01,18500.0
"Wheat bran, 25kg",Uvs,2022-02,19000.0
"Wheat bran, 25kg",Uvs,2022-04,12000.0
"Wheat bran, 25kg",Uvs,2022-09,19000.0
"Wheat bran, 25kg",Uvs,2022-10,18000.0
"Wheat bran, 25kg",Uvs,2022-11,19000.0
"Wheat bran, 25kg",Uvs,2022-12,19500.0
"Wheat bran, 25kg",Uvs,2023-01,21600.0
"Wheat bran, 25kg",Uvs,2023-02,20000.0
"Wheat bran, 25kg",Uvs,2023-03,20500.0
"Wheat bran, 25kg",Uvs,2023-04,23500.0
"Wheat bran, 25kg",Uvs,2023-06,20000.0
"Wheat bran, 25kg",Uvs,2023-08,19000.0
"Wheat bran, 25kg",Uvs,2023-09,19000.0
"Wheat bran, 25kg",Uvs,2023-10,20500.0
"Wheat bran, 25kg",Uvs,2023-11,22250.0
"Wheat bran, 25kg",Uvs,2023-12,23000.0
"Wheat bran, 25kg",Uvs,2024-01,23286.0
"Wheat bran, 25kg",Uvs,2024-03,20000.0
"Wheat bran, 25kg",Uvs,2024-04,19500.0
"Wheat bran, 25kg",Uvs,2024-05,18500.0
"Wheat bran, 25kg",Uvs,2024-06,19000.0
"Wheat bran, 25kg",Uvs,2024-07,19000.0
"Wheat bran, 25kg",Uvs,2024-08,18000.0
"Wheat bran, 25kg",Uvs,2024-09,18000.0
"Wheat bran, 25kg",Uvs,2024-10,19000.0
"Wheat bran, 25kg",Uvs,2024-11,19333.0
"Wheat bran, 25kg",Uvs,2024-12,18500.0
"Wheat bran, 25kg",Uvs,2025-01,19400.0
"Wheat bran, 25kg",Uvs,2025-02,17400.0
"Wheat bran, 25kg",Uvs,2025-03,16400.0
"Wheat bran, 25kg",Uvs,2025-04,21400.0
"Wheat bran, 25kg",Uvs,2025-05,19000.0
"Wheat bran, 25kg",Uvs,2025-06,19000.0
"Wheat bran, 25kg",Uvs,2025-07,19000.0
"Wheat bran, 25kg",Uvs,2025-08,22000.0
"Wheat bran, 25kg",Uvs,2025-09,20400.0
"Wheat bran, 25kg",Uvs,2025-11,21857.0
"Wheat bran, 25kg",Uvs,2025-12,22333.0
"Wheat bran, 50kg",Uvs,2020-02,22500.0
"Wheat bran, 50kg",Uvs,2021-01,25500.0
"Wheat bran, 50kg",Uvs,2022-10,20000.0
"Wheat bran, 50kg",Uvs,2023-01,35000.0
"Wheat bran, 50kg",Uvs,2023-02,20000.0
"Wheat bran, 50kg",Uvs,2023-10,17000.0
"Wheat bran, 50kg",Uvs,2024-12,36000.0
"Wheat bran, 50kg",Uvs,2025-02,35000.0
"Wheat bran, 50kg",Uvs,2025-03,15000.0
"Wheat bran, 50kg",Uvs,2025-06,23000.0
"Wheat bran, 25kg",Uvurkhangai,2020-01,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-02,13000.0
"Wheat bran, 25kg",Uvurkhangai,2020-03,15000.0
"Wheat bran, 25kg",Uvurkhangai,2020-04,14000.0
"Wheat bran, 25kg",Uvurkhangai,2020-05,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-06,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-07,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-08,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-09,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-10,12000.0
"Wheat bran, 25kg",Uvurkhangai,2020-11,17000.0
"Wheat bran, 25kg",Uvurkhangai,2020-12,24000.0
"Wheat bran, 25kg",Uvurkhangai,2021-01,24000.0
"Wheat bran, 25kg",Uvurkhangai,2021-03,24000.0
"Wheat bran, 25kg",Uvurkhangai,2021-04,24000.0
"Wheat bran, 25kg",Uvurkhangai,2021-05,24000.0
"Wheat bran, 25kg",Uvurkhangai,2021-07,22000.0
"Wheat bran, 25kg",Uvurkhangai,2021-08,18000.0
"Wheat bran, 25kg",Uvurkhangai,2021-09,18000.0
"Wheat bran, 25kg",Uvurkhangai,2021-10,18000.0
"Wheat bran, 25kg",Uvurkhangai,2021-11,18000.0
"Wheat bran, 25kg",Uvurkhangai,2021-12,18000.0
"Wheat bran, 25kg",Uvurkhangai,2022-01,25000.0
"Wheat bran, 25kg",Uvurkhangai,2022-02,25000.0
"Wheat bran, 25kg",Uvurkhangai,2022-03,15000.0
"Wheat bran, 25kg",Uvurkhangai,2022-04,15000.0
"Wheat bran, 25kg",Uvurkhangai,2022-05,15000.0
"Wheat bran, 25kg",Uvurkhangai,2022-06,12000.0
"Wheat bran, 25kg",Uvurkhangai,2022-09,12000.0
"Wheat bran, 25kg",Uvurkhangai,2022-10,15000.0
"Wheat bran, 25kg",Uvurkhangai,2022-11,18000.0
"Wheat bran, 25kg",Uvurkhangai,2022-12,18000.0
"Wheat bran, 25kg",Uvurkhangai,2023-01,18000.0
"Wheat bran, 25kg",Uvurkhangai,2023-02,18000.0
"Wheat bran, 25kg",Uvurkhangai,2023-03,18000.0
"Wheat bran, 25kg",Uvurkhangai,2023-04,25000.0
"Wheat bran, 25kg",Uvurkhangai,2023-05,25000.0
"Wheat bran, 25kg",Uvurkhangai,2023-06,25000.0
"Wheat bran, 25kg",Uvurkhangai,2023-07,25000.0
"Wheat bran, 25kg",Uvurkhangai,2023-08,25000.0
"Wheat bran, 25kg",Uvurkhangai,2023-09,23000.0
"Wheat bran, 25kg",Uvurkhangai,2023-10,20000.0
"Wheat bran, 25kg",Uvurkhangai,2023-11,20000.0
"Wheat bran, 25kg",Uvurkhangai,2023-12,20000.0
"Wheat bran, 25kg",Uvurkhangai,2024-01,25000.0
"Wheat bran, 25kg",Uvurkhangai,2024-02,25000.0
"Wheat bran, 25kg",Uvurkhangai,2024-03,25000.0
"Wheat bran, 25kg",Uvurkhangai,2024-04,25000.0
"Wheat bran, 25kg",Uvurkhangai,2024-10,13000.0
"Wheat bran, 25kg",Uvurkhangai,2024-11,18000.0
"Wheat bran, 25kg",Uvurkhangai,2025-01,23000.0
"Wheat bran, 25kg",Uvurkhangai,2025-02,25000.0
"Wheat bran, 25kg",Uvurkhangai,2025-03,21000.0
"Wheat bran, 25kg",Uvurkhangai,2025-04,23750.0
"Wheat bran, 25kg",Uvurkhangai,2025-05,20000.0
"Wheat bran, 25kg",Uvurkhangai,2025-06,22000.0
"Wheat bran, 25kg",Uvurkhangai,2025-07,20000.0
"Wheat bran, 25kg",Uvurkhangai,2025-08,22000.0
"Wheat bran, 25kg",Uvurkhangai,2025-09,22500.0
"Wheat bran, 50kg",Uvurkhangai,2020-01,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-02,25000.0
"Wheat bran, 50kg",Uvurkhangai,2020-03,30000.0
"Wheat bran, 50kg",Uvurkhangai,2020-04,28000.0
"Wheat bran, 50kg",Uvurkhangai,2020-05,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-06,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-07,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-08,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-09,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-10,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-11,24000.0
"Wheat bran, 50kg",Uvurkhangai,2020-12,48000.0
"Wheat bran, 50kg",Uvurkhangai,2021-01,48000.0
"Wheat bran, 50kg",Uvurkhangai,2021-03,48000.0
"Wheat bran, 50kg",Uvurkhangai,2021-04,48000.0
"Wheat bran, 50kg",Uvurkhangai,2021-05,48000.0
"Wheat bran, 50kg",Uvurkhangai,2021-07,44000.0
"Wheat bran, 50kg",Uvurkhangai,2021-09,36000.0
"Wheat bran, 50kg",Uvurkhangai,2021-10,36000.0
"Wheat bran, 50kg",Uvurkhangai,2021-11,36000.0
"Wheat bran, 50kg",Uvurkhangai,2021-12,36000.0
"Wheat bran, 50kg",Uvurkhangai,2022-01,47000.0
"Wheat bran, 50kg",Uvurkhangai,2022-02,47000.0
"Wheat bran, 50kg",Uvurkhangai,2022-03,30000.0
"Wheat bran, 50kg",Uvurkhangai,2022-04,30000.0
"Wheat bran, 50kg",Uvurkhangai,2022-05,30000.0
"Wheat bran, 50kg",Uvurkhangai,2022-06,22000.0
"Wheat bran, 50kg",Uvurkhangai,2022-09,25000.0
"Wheat bran, 50kg",Uvurkhangai,2022-10,30000.0
"Wheat bran, 50kg",Uvurkhangai,2022-11,36000.0
"Wheat bran, 50kg",Uvurkhangai,2022-12,36000.0
"Wheat bran, 50kg",Uvurkhangai,2023-01,36000.0
"Wheat bran, 50kg",Uvurkhangai,2023-02,36000.0
"Wheat bran, 50kg",Uvurkhangai,2023-03,36000.0
"Wheat bran, 50kg",Uvurkhangai,2023-04,50000.0
"Wheat bran, 50kg",Uvurkhangai,2023-05,50000.0
"Wheat bran, 50kg",Uvurkhangai,2023-06,50000.0
"Wheat bran, 50kg",Uvurkhangai,2023-07,50000.0
"Wheat bran, 50kg",Uvurkhangai,2023-08,50000.0
"Wheat bran, 50kg",Uvurkhangai,2023-09,46000.0
"Wheat bran, 50kg",Uvurkhangai,2023-10,40000.0
"Wheat bran, 50kg",Uvurkhangai,2023-11,39999.0
"Wheat bran, 50kg",Uvurkhangai,2023-12,39500.0
"Wheat bran, 50kg",Uvurkhangai,2024-01,45000.0
"Wheat bran, 50kg",Uvurkhangai,2024-02,50000.0
"Wheat bran, 50kg",Uvurkhangai,2024-03,50000.0
"Wheat bran, 50kg",Uvurkhangai,2024-04,53000.0
"Wheat bran, 50kg",Uvurkhangai,2024-10,25000.0
"Wheat bran, 50kg",Uvurkhangai,2024-11,36000.0
"Wheat bran, 50kg",Uvurkhangai,2025-01,42000.0
"Wheat bran, 50kg",Uvurkhangai,2025-02,43000.0
"Wheat bran, 50kg",Uvurkhangai,2025-03,42000.0
"Wheat bran, 50kg",Uvurkhangai,2025-04,28000.0
"Wheat bran, 50kg",Uvurkhangai,2025-05,40000.0
"Wheat bran, 50kg",Uvurkhangai,2025-06,42000.0
"Wheat bran, 50kg",Uvurkhangai,2025-07,40000.0
"Wheat bran, 50kg",Uvurkhangai,2025-08,40000.0
"Wheat bran, 50kg",Uvurkhangai,2025-09,42000.0
"Wheat bran, 25kg",Zavkhan,2020-01,15100.0
"Wheat bran, 25kg",Zavkhan,2020-02,14656.0
"Wheat bran, 25kg",Zavkhan,2020-03,14814.0
"Wheat bran, 25kg",Zavkhan,2020-04,16480.0
"Wheat bran, 25kg",Zavkhan,2020-05,16333.0
"Wheat bran, 25kg",Zavkhan,2020-07,14000.0
"Wheat bran, 25kg",Zavkhan,2020-10,13000.0
"Wheat bran, 25kg",Zavkhan,2020-11,20292.0
"Wheat bran, 25kg",Zavkhan,2020-12,23344.0
"Wheat bran, 25kg",Zavkhan,2021-01,22075.0
"Wheat bran, 25kg",Zavkhan,2021-02,21958.0
"Wheat bran, 25kg",Zavkhan,2021-03,24125.0
"Wheat bran, 25kg",Zavkhan,2021-04,22429.0
"Wheat bran, 25kg",Zavkhan,2021-05,24000.0
"Wheat bran, 25kg",Zavkhan,2021-07,22000.0
"Wheat bran, 25kg",Zavkhan,2021-08,22000.0
"Wheat bran, 25kg",Zavkhan,2021-09,22000.0
"Wheat bran, 25kg",Zavkhan,2021-10,20000.0
"Wheat bran, 25kg",Zavkhan,2021-11,22600.0
"Wheat bran, 25kg",Zavkhan,2021-12,22750.0
"Wheat bran, 25kg",Zavkhan,2022-01,21400.0
"Wheat bran, 25kg",Zavkhan,2022-02,22917.0
"Wheat bran, 25kg",Zavkhan,2022-03,21750.0
"Wheat bran, 25kg",Zavkhan,2022-04,21400.0
"Wheat bran, 25kg",Zavkhan,2022-05,24750.0
"Wheat bran, 25kg",Zavkhan,2022-06,24500.0
"Wheat bran, 25kg",Zavkhan,2022-07,24500.0
"Wheat bran, 25kg",Zavkhan,2022-08,22750.0
"Wheat bran, 25kg",Zavkhan,2022-09,22250.0
"Wheat bran, 25kg",Zavkhan,2022-10,21625.0
"Wheat bran, 25kg",Zavkhan,2022-11,21800.0
"Wheat bran, 25kg",Zavkhan,2022-12,22150.0
"Wheat bran, 25kg",Zavkhan,2023-01,22900.0
"Wheat bran, 25kg",Zavkhan,2023-02,23682.0
"Wheat bran, 25kg",Zavkhan,2023-03,23692.0
"Wheat bran, 25kg",Zavkhan,2023-04,25667.0
"Wheat bran, 25kg",Zavkhan,2023-05,26029.0
"Wheat bran, 25kg",Zavkhan,2023-06,25100.0
"Wheat bran, 25kg",Zavkhan,2023-07,25100.0
"Wheat bran, 25kg",Zavkhan,2023-08,20000.0
"Wheat bran, 25kg",Zavkhan,2023-10,21000.0
"Wheat bran, 25kg",Zavkhan,2023-11,25222.0
"Wheat bran, 25kg",Zavkhan,2023-12,24813.0
"Wheat bran, 25kg",Zavkhan,2024-01,28209.0
"Wheat bran, 25kg",Zavkhan,2024-02,28056.0
"Wheat bran, 25kg",Zavkhan,2024-03,25536.0
"Wheat bran, 25kg",Zavkhan,2024-04,23900.0
"Wheat bran, 25kg",Zavkhan,2024-05,25000.0
"Wheat bran, 25kg",Zavkhan,2024-09,17000.0
"Wheat bran, 25kg",Zavkhan,2024-10,19000.0
"Wheat bran, 25kg",Zavkhan,2024-11,20250.0
"Wheat bran, 25kg",Zavkhan,2024-12,19900.0
"Wheat bran, 25kg",Zavkhan,2025-01,20500.0
"Wheat bran, 25kg",Zavkhan,2025-02,20675.0
"Wheat bran, 25kg",Zavkhan,2025-03,20471.0
"Wheat bran, 25kg",Zavkhan,2025-04,22500.0
"Wheat bran, 25kg",Zavkhan,2025-05,25000.0
"Wheat bran, 25kg",Zavkhan,2025-06,18000.0
"Wheat bran, 25kg",Zavkhan,2025-08,20000.0
"Wheat bran, 25kg",Zavkhan,2025-09,22500.0
"Wheat bran, 25kg",Zavkhan,2025-11,22889.0
"Wheat bran, 25kg",Zavkhan,2025-12,24625.0
"Wheat bran, 50kg",Zavkhan,2020-01,35000.0
"Wheat bran, 50kg",Zavkhan,2020-02,35000.0
"Wheat bran, 50kg",Zavkhan,2020-03,35000.0
"Wheat bran, 50kg",Zavkhan,2020-04,35000.0
"Wheat bran, 50kg",Zavkhan,2020-05,35000.0
"Wheat bran, 50kg",Zavkhan,2020-07,28000.0
"Wheat bran, 50kg",Zavkhan,2021-01,33600.0
"Wheat bran, 50kg",Zavkhan,2021-02,28201.0
"Wheat bran, 50kg",Zavkhan,2021-04,24500.0
"Wheat bran, 50kg",Zavkhan,2022-02,50000.0
"Wheat bran, 50kg",Zavkhan,2022-03,25000.0
"Wheat bran, 50kg",Zavkhan,2022-04,15000.0
"Wheat bran, 50kg",Zavkhan,2022-06,25000.0
"Wheat bran, 50kg",Zavkhan,2022-08,17500.0
"Wheat bran, 50kg",Zavkhan,2022-09,18000.0
"Wheat bran, 50kg",Zavkhan,2022-11,25000.0
"Wheat bran, 50kg",Zavkhan,2023-01,55000.0
"Wheat bran, 50kg",Zavkhan,2023-02,27500.0
"Wheat bran, 50kg",Zavkhan,2023-03,19750.0
"Wheat bran, 50kg",Zavkhan,2023-08,40000.0
"Wheat bran, 50kg",Zavkhan,2023-10,50000.0
"Wheat bran, 50kg",Zavkhan,2023-11,25000.0
"Wheat bran, 50kg",Zavkhan,2023-12,26500.0
"Wheat bran, 50kg",Zavkhan,2024-01,60000.0
"Wheat bran, 50kg",Zavkhan,2024-02,60000.0
"Wheat bran, 50kg",Zavkhan,2025-02,40000.0
