product,date,price
"Адууны мах, ястай, кг",2025-12-08,14176.0
"Үхрийн мах, цул, кг",2025-12-08,24223.0
"Хонины мах, ястай, кг",2025-12-08,16826.0
"Ямааны мах, ястай, кг",2025-12-08,13658.0
"Үхрийн мах, ястай, кг",2025-12-08,20965.0
"Адууны мах, ястай, кг",2025-12-01,14135.0
"Үхрийн мах, цул, кг",2025-12-01,23818.0
"Үхрийн мах, ястай, кг",2025-12-01,20714.0
"Ямааны мах, ястай, кг",2025-12-01,13658.0
"Хонины мах, ястай, кг",2025-12-01,16538.0
"Үхрийн мах, цул, кг",2025-11-24,23776.0
"Адууны мах, ястай, кг",2025-11-24,14059.0
"Үхрийн мах, ястай, кг",2025-11-24,20628.0
"Ямааны мах, ястай, кг",2025-11-24,13325.0
"Хонины мах, ястай, кг",2025-11-24,16444.0
"Үхрийн мах, ястай, кг",2025-11-17,20509.0
"Ямааны мах, ястай, кг",2025-11-17,13325.0
"Хонины мах, ястай, кг",2025-11-17,16457.0
"Үхрийн мах, цул, кг",2025-11-17,23755.0
"Адууны мах, ястай, кг",2025-11-17,14290.0
"Ямааны мах, ястай, кг",2025-11-10,13325.0
"Адууны мах, ястай, кг",2025-11-10,14425.0
"Үхрийн мах, цул, кг",2025-11-10,24119.0
"Хонины мах, ястай, кг",2025-11-10,16671.0
"Үхрийн мах, ястай, кг",2025-11-10,20875.0
"Үхрийн мах, цул, кг",2025-11-03,24171.0
"Адууны мах, ястай, кг",2025-11-03,14092.0
"Ямааны мах, ястай, кг",2025-11-03,12792.0
"Хонины мах, ястай, кг",2025-11-03,16641.0
"Үхрийн мах, ястай, кг",2025-11-03,20746.0
"Ямааны мах, ястай, кг",2025-10-27,12305.0
"Үхрийн мах, цул, кг",2025-10-27,24222.0
"Адууны мах, ястай, кг",2025-10-27,14092.0
"Хонины мах, ястай, кг",2025-10-27,16684.0
"Үхрийн мах, ястай, кг",2025-10-27,20826.0
"Ямааны мах, ястай, кг",2025-10-20,12305.0
"Хонины мах, ястай, кг",2025-10-20,16716.0
"Үхрийн мах, цул, кг",2025-10-20,24353.0
"Адууны мах, ястай, кг",2025-10-20,14175.0
"Үхрийн мах, ястай, кг",2025-10-20,20916.0
"Үхрийн мах, цул, кг",2025-10-13,24266.0
"Ямааны мах, ястай, кг",2025-10-13,12305.0
"Хонины мах, ястай, кг",2025-10-13,16716.0
"Адууны мах, ястай, кг",2025-10-13,14200.0
"Үхрийн мах, ястай, кг",2025-10-13,20764.0
"Ямааны мах, ястай, кг",2025-10-06,12305.0
"Үхрийн мах, ястай, кг",2025-10-06,20734.0
"Үхрийн мах, цул, кг",2025-10-06,24188.0
"Хонины мах, ястай, кг",2025-10-06,16584.0
"Адууны мах, ястай, кг",2025-10-06,13979.0
"Ямааны мах, ястай, кг",2025-09-29,12637.0
"Адууны мах, ястай, кг",2025-09-29,14226.0
"Үхрийн мах, ястай, кг",2025-09-29,20841.0
"Хонины мах, ястай, кг",2025-09-29,16622.0
"Үхрийн мах, цул, кг",2025-09-29,24058.0
"Адууны мах, ястай, кг",2025-09-22,14226.0
"Хонины мах, ястай, кг",2025-09-22,16664.0
"Ямааны мах, ястай, кг",2025-09-22,12637.0
"Үхрийн мах, ястай, кг",2025-09-22,20803.0
"Үхрийн мах, цул, кг",2025-09-22,24268.0
"Үхрийн мах, ястай, кг",2025-09-15,20737.0
"Үхрийн мах, цул, кг",2025-09-15,24485.0
"Ямааны мах, ястай, кг",2025-09-15,12151.0
"Хонины мах, ястай, кг",2025-09-15,16768.0
"Адууны мах, ястай, кг",2025-09-15,13394.0
"Хонины мах, ястай, кг",2025-09-08,16733.0
"Үхрийн мах, ястай, кг",2025-09-08,20659.0
"Үхрийн мах, цул, кг",2025-09-08,24527.0
"Адууны мах, ястай, кг",2025-09-08,13313.0
"Ямааны мах, ястай, кг",2025-09-08,12151.0
"Хонины мах, ястай, кг",2025-09-01,16691.0
"Үхрийн мах, ястай, кг",2025-09-01,20737.0
"Үхрийн мах, цул, кг",2025-09-01,24485.0
"Адууны мах, ястай, кг",2025-09-01,13313.0
"Ямааны мах, ястай, кг",2025-09-01,12151.0
"Хонины мах, ястай, кг",2025-08-25,16781.0
"Үхрийн мах, ястай, кг",2025-08-25,20686.0
"Адууны мах, ястай, кг",2025-08-25,13133.0
"Үхрийн мах, цул, кг",2025-08-25,24355.0
"Ямааны мах, ястай, кг",2025-08-25,12151.0
"Хонины мах, ястай, кг",2025-08-18,16781.0
"Ямааны мах, ястай, кг",2025-08-18,12151.0
"Үхрийн мах, ястай, кг",2025-08-18,20575.0
"Адууны мах, ястай, кг",2025-08-18,13133.0
"Үхрийн мах, цул, кг",2025-08-18,24176.0
"Хонины мах, ястай, кг",2025-08-11,16809.0
"Үхрийн мах, цул, кг",2025-08-11,24080.0
"Үхрийн мах, ястай, кг",2025-08-11,20848.0
"Адууны мах, ястай, кг",2025-08-11,13133.0
"Ямааны мах, ястай, кг",2025-08-11,12151.0
"Адууны мах, ястай, кг",2025-08-04,13133.0
"Үхрийн мах, ястай, кг",2025-08-04,21067.0
"Ямааны мах, ястай, кг",2025-08-04,12317.0
"Хонины мах, ястай, кг",2025-08-04,16949.0
"Үхрийн мах, цул, кг",2025-08-04,24338.0
"Ямааны мах, ястай, кг",2025-07-28,12774.0
"Үхрийн мах, ястай, кг",2025-07-28,21565.0
"Хонины мах, ястай, кг",2025-07-28,17021.0
"Адууны мах, ястай, кг",2025-07-28,13213.0
"Үхрийн мах, цул, кг",2025-07-28,24565.0
"Адууны мах, ястай, кг",2025-07-21,13213.0
"Үхрийн мах, цул, кг",2025-07-21,24565.0
"Ямааны мах, ястай, кг",2025-07-21,12774.0
"Үхрийн мах, ястай, кг",2025-07-21,21565.0
"Хонины мах, ястай, кг",2025-07-21,17021.0
"Адууны мах, ястай, кг",2025-07-07,13213.0
"Хонины мах, ястай, кг",2025-07-07,16971.0
"Ямааны мах, ястай, кг",2025-07-07,12774.0
"Үхрийн мах, ястай, кг",2025-07-07,21442.0
"Үхрийн мах, цул, кг",2025-07-07,24629.0
"Адууны мах, ястай, кг",2025-06-30,13133.0
"Үхрийн мах, цул, кг",2025-06-30,24629.0
"Үхрийн мах, ястай, кг",2025-06-30,21315.0
"Хонины мах, ястай, кг",2025-06-30,16922.0
"Ямааны мах, ястай, кг",2025-06-30,12774.0
"Хонины мах, ястай, кг",2025-06-23,16922.0
"Адууны мах, ястай, кг",2025-06-23,13133.0
"Үхрийн мах, ястай, кг",2025-06-23,21437.0
"Ямааны мах, ястай, кг",2025-06-23,12956.0
"Үхрийн мах, цул, кг",2025-06-23,24710.0
"Үхрийн мах, ястай, кг",2025-06-16,21548.0
"Ямааны мах, ястай, кг",2025-06-16,13127.0
"Үхрийн мах, цул, кг",2025-06-16,24577.0
"Адууны мах, ястай, кг",2025-06-16,13313.0
"Хонины мах, ястай, кг",2025-06-16,17080.0
"Үхрийн мах, цул, кг",2025-06-09,24322.0
"Хонины мах, ястай, кг",2025-06-09,17163.0
"Үхрийн мах, ястай, кг",2025-06-09,21418.0
"Адууны мах, ястай, кг",2025-06-09,13479.0
"Ямааны мах, ястай, кг",2025-06-09,13127.0
"Ямааны мах, ястай, кг",2025-06-02,13127.0
"Үхрийн мах, цул, кг",2025-06-02,23686.0
"Үхрийн мах, ястай, кг",2025-06-02,20716.0
"Хонины мах, ястай, кг",2025-06-02,17357.0
"Адууны мах, ястай, кг",2025-06-02,13717.0
"Хонины мах, ястай, кг",2025-05-26,17143.0
"Ямааны мах, ястай, кг",2025-05-26,13307.0
"Үхрийн мах, ястай, кг",2025-05-26,20482.0
"Үхрийн мах, цул, кг",2025-05-26,23424.0
"Адууны мах, ястай, кг",2025-05-26,13717.0
"Адууны мах, ястай, кг",2025-05-19,13717.0
"Ямааны мах, ястай, кг",2025-05-19,13982.0
"Үхрийн мах, ястай, кг",2025-05-19,20195.0
"Хонины мах, ястай, кг",2025-05-19,17188.0
"Үхрийн мах, цул, кг",2025-05-19,23364.0
"Адууны мах, ястай, кг",2025-05-12,13792.0
"Үхрийн мах, цул, кг",2025-05-12,23405.0
"Хонины мах, ястай, кг",2025-05-12,17274.0
"Үхрийн мах, ястай, кг",2025-05-12,20243.0
"Ямааны мах, ястай, кг",2025-05-12,13127.0
"Ямааны мах, ястай, кг",2025-05-05,13455.0
"Үхрийн мах, ястай, кг",2025-05-05,20203.0
"Хонины мах, ястай, кг",2025-05-05,17477.0
"Адууны мах, ястай, кг",2025-05-05,13621.0
"Үхрийн мах, цул, кг",2025-05-05,23325.0
"Адууны мах, ястай, кг",2025-04-28,13621.0
"Ямааны мах, ястай, кг",2025-04-28,12806.0
"Үхрийн мах, ястай, кг",2025-04-28,20203.0
"Хонины мах, ястай, кг",2025-04-28,17477.0
"Үхрийн мах, цул, кг",2025-04-28,23204.0
"Үхрийн мах, цул, кг",2025-04-21,22940.0
"Ямааны мах, ястай, кг",2025-04-21,12806.0
"Адууны мах, ястай, кг",2025-04-21,13872.0
"Хонины мах, ястай, кг",2025-04-21,17481.0
"Үхрийн мах, ястай, кг",2025-04-21,20153.0
"Үхрийн мах, цул, кг",2025-04-14,22947.0
"Хонины мах, ястай, кг",2025-04-14,17498.0
"Үхрийн мах, ястай, кг",2025-04-14,19990.0
"Ямааны мах, ястай, кг",2025-04-14,12164.0
"Адууны мах, ястай, кг",2025-04-14,13792.0
"Ямааны мах, ястай, кг",2025-04-07,11831.0
"Адууны мах, ястай, кг",2025-04-07,13792.0
"Үхрийн мах, цул, кг",2025-04-07,22628.0
"Хонины мах, ястай, кг",2025-04-07,17375.0
"Үхрийн мах, ястай, кг",2025-04-07,19911.0
"Үхрийн мах, ястай, кг",2025-03-31,19919.0
"Үхрийн мах, цул, кг",2025-03-31,22394.0
"Хонины мах, ястай, кг",2025-03-31,17351.0
"Ямааны мах, ястай, кг",2025-03-31,11831.0
"Адууны мах, ястай, кг",2025-03-31,13792.0
"Үхрийн мах, цул, кг",2025-03-24,22438.0
"Адууны мах, ястай, кг",2025-03-24,13950.0
"Ямааны мах, ястай, кг",2025-03-24,11831.0
"Хонины мах, ястай, кг",2025-03-24,17263.0
"Үхрийн мах, ястай, кг",2025-03-24,19887.0
"Хонины мах, ястай, кг",2025-03-17,17115.0
"Үхрийн мах, ястай, кг",2025-03-17,19931.0
"Адууны мах, ястай, кг",2025-03-17,13394.0
"Ямааны мах, ястай, кг",2025-03-17,11133.0
"Үхрийн мах, цул, кг",2025-03-17,22632.0
"Ямааны мах, ястай, кг",2025-03-10,11133.0
"Үхрийн мах, ястай, кг",2025-03-10,19992.0
"Адууны мах, ястай, кг",2025-03-10,13394.0
"Үхрийн мах, цул, кг",2025-03-10,22666.0
"Хонины мах, ястай, кг",2025-03-10,16981.0
"Адууны мах, ястай, кг",2025-02-24,13405.0
"Үхрийн мах, цул, кг",2025-02-24,22653.0
"Үхрийн мах, ястай, кг",2025-02-24,19820.0
"Хонины мах, ястай, кг",2025-02-24,16802.0
"Ямааны мах, ястай, кг",2025-02-24,11447.0
"Үхрийн мах, ястай, кг",2025-02-17,19680.0
"Ямааны мах, ястай, кг",2025-02-17,11253.0
"Адууны мах, ястай, кг",2025-02-17,13246.0
"Хонины мах, ястай, кг",2025-02-17,16511.0
"Үхрийн мах, цул, кг",2025-02-17,22570.0
"Ямааны мах, ястай, кг",2025-02-10,11253.0
"Адууны мах, ястай, кг",2025-02-10,13331.0
"Үхрийн мах, ястай, кг",2025-02-10,19598.0
"Хонины мах, ястай, кг",2025-02-10,16523.0
"Үхрийн мах, цул, кг",2025-02-10,22585.0
"Адууны мах, ястай, кг",2025-02-03,13246.0
"Хонины мах, ястай, кг",2025-02-03,16153.0
"Ямааны мах, ястай, кг",2025-02-03,11253.0
"Үхрийн мах, цул, кг",2025-02-03,22223.0
