product,date,price
"Аи-92 автобензин, л",2022-05-11,2389.0
"Аи-80 автобензин, л",2022-05-11,2370.0
"Дизелийн түлш, л",2022-05-04,3380.0
"Аи-80 автобензин, л",2022-05-04,2370.0
"Аи-92 автобензин, л",2022-05-04,2389.0
"Аи-80 автобензин, л",2022-04-27,2370.0
"Аи-92 автобензин, л",2022-04-27,2389.0
"Дизелийн түлш, л",2022-04-27,3380.0
"Дизелийн түлш, л",2022-04-20,3380.0
"Аи-80 автобензин, л",2022-04-20,2370.0
"Аи-92 автобензин, л",2022-04-20,2389.0
"Аи-80 автобензин, л",2022-04-13,2370.0
"Аи-92 автобензин, л",2022-04-13,2389.0
"Дизелийн түлш, л",2022-04-13,3131.0
"Аи-80 автобензин, л",2022-04-06,2370.0
"Дизелийн түлш, л",2022-04-06,3131.0
"Аи-92 автобензин, л",2022-04-06,2389.0
"Дизелийн түлш, л",2022-03-30,3131.0
"Аи-80 автобензин, л",2022-03-30,2370.0
"Аи-92 автобензин, л",2022-03-30,2387.0
"Аи-92 автобензин, л",2022-03-23,2387.0
"Аи-80 автобензин, л",2022-03-23,2370.0
"Дизелийн түлш, л",2022-03-23,3131.0
"Аи-92 автобензин, л",2022-03-16,2387.0
"Дизелийн түлш, л",2022-03-16,2932.0
"Аи-80 автобензин, л",2022-03-16,2370.0
"Дизелийн түлш, л",2022-03-09,2932.0
"Аи-92 автобензин, л",2022-03-09,2387.0
"Аи-80 автобензин, л",2022-03-09,2370.0
"Аи-92 автобензин, л",2022-03-02,2280.0
"Аи-80 автобензин, л",2022-03-02,2270.0
"Дизелийн түлш, л",2022-03-02,2932.0
"Аи-92 автобензин, л",2022-02-23,2286.0
"Аи-80 автобензин, л",2022-02-23,2270.0
"Дизелийн түлш, л",2022-02-23,2907.0
"Аи-80 автобензин, л",2022-02-16,2270.0
"Дизелийн түлш, л",2022-02-16,2860.0
"Аи-92 автобензин, л",2022-02-16,2287.0
"Аи-80 автобензин, л",2022-02-09,2270.0
"Дизелийн түлш, л",2022-02-09,2860.0
"Аи-92 автобензин, л",2022-02-09,2250.0
"Аи-80 автобензин, л",2022-01-26,2220.0
"Дизелийн түлш, л",2022-01-26,2870.0
"Аи-92 автобензин, л",2022-01-26,2240.0
"Дизелийн түлш, л",2022-01-19,2870.0
"Аи-92 автобензин, л",2022-01-19,2240.0
"Аи-80 автобензин, л",2022-01-19,2220.0
"Аи-80 автобензин, л",2022-01-12,2220.0
"Дизелийн түлш, л",2022-01-12,2890.0
"Аи-92 автобензин, л",2022-01-12,2235.0
"Аи-92 автобензин, л",2022-01-05,2220.0
"Аи-80 автобензин, л",2022-01-05,2200.0
"Дизелийн түлш, л",2022-01-05,2920.0
"Дизелийн түлш, л",2021-12-30,2900.0
"Аи-92 автобензин, л",2021-12-30,2220.0
"Аи-80 автобензин, л",2021-12-30,2200.0
"Дизелийн түлш, л",2021-12-22,2890.0
"Аи-80 автобензин, л",2021-12-22,2200.0
"Аи-92 автобензин, л",2021-12-22,2220.0
"Аи-92 автобензин, л",2021-12-15,2220.0
"Аи-80 автобензин, л",2021-12-15,2200.0
"Дизелийн түлш, л",2021-12-15,2890.0
"Аи-92 автобензин, л",2021-12-08,2185.0
"Аи-80 автобензин, л",2021-12-08,2100.0
"Дизелийн түлш, л",2021-12-08,2855.0
"Аи-80 автобензин, л",2021-12-01,2033.0
"Дизелийн түлш, л",2021-12-01,2776.0
"Аи-92 автобензин, л",2021-12-01,2130.0
"Аи-80 автобензин, л",2021-11-24,2033.0
"Аи-92 автобензин, л",2021-11-24,2130.0
"Дизелийн түлш, л",2021-11-24,2776.0
"Аи-80 автобензин, л",2021-11-17,1970.0
"Дизелийн түлш, л",2021-11-17,2757.0
"Аи-92 автобензин, л",2021-11-17,2050.0
"Дизелийн түлш, л",2021-11-10,2658.0
"Аи-80 автобензин, л",2021-11-10,1970.0
"Аи-92 автобензин, л",2021-11-10,2050.0
"Аи-92 автобензин, л",2021-11-03,2050.0
"Дизелийн түлш, л",2021-11-03,2616.0
"Аи-80 автобензин, л",2021-11-03,1970.0
"Дизелийн түлш, л",2021-10-27,2557.0
"Аи-80 автобензин, л",2021-10-27,1970.0
"Аи-92 автобензин, л",2021-10-27,2050.0
"Дизелийн түлш, л",2021-10-20,2518.0
"Аи-92 автобензин, л",2021-10-20,2050.0
"Аи-80 автобензин, л",2021-10-20,1970.0
"Аи-80 автобензин, л",2021-10-13,1970.0
"Аи-92 автобензин, л",2021-10-13,2050.0
"Дизелийн түлш, л",2021-10-13,2459.0
"Аи-92 автобензин, л",2021-10-06,2050.0
"Аи-80 автобензин, л",2021-10-06,1970.0
"Дизелийн түлш, л",2021-10-06,2459.0
"Аи-92 автобензин, л",2021-09-29,2036.0
"Аи-80 автобензин, л",2021-09-29,1970.0
"Дизелийн түлш, л",2021-09-29,2459.0
"Дизелийн түлш, л",2021-09-22,2459.0
"Аи-80 автобензин, л",2021-09-22,1970.0
"Аи-92 автобензин, л",2021-09-22,2036.0
"Аи-80 автобензин, л",2021-09-15,1970.0
"Аи-92 автобензин, л",2021-09-15,2036.0
"Дизелийн түлш, л",2021-09-15,2459.0
"Дизелийн түлш, л",2021-09-08,2459.0
"Аи-92 автобензин, л",2021-09-08,2036.0
"Аи-80 автобензин, л",2021-09-08,1970.0
"Аи-92 автобензин, л",2021-09-01,2036.0
"Дизелийн түлш, л",2021-09-01,2459.0
"Аи-80 автобензин, л",2021-09-01,1970.0
"Дизелийн түлш, л",2021-08-25,2459.0
"Аи-92 автобензин, л",2021-08-25,2036.0
"Аи-80 автобензин, л",2021-08-25,1970.0
"Аи-80 автобензин, л",2021-08-18,1970.0
"Дизелийн түлш, л",2021-08-18,2459.0
"Аи-92 автобензин, л",2021-08-18,2036.0
"Аи-92 автобензин, л",2021-08-11,2036.0
"Аи-80 автобензин, л",2021-08-11,1970.0
"Дизелийн түлш, л",2021-08-11,2459.0
"Дизелийн түлш, л",2021-08-04,2459.0
"Аи-92 автобензин, л",2021-08-04,2036.0
"Аи-80 автобензин, л",2021-08-04,1970.0
"Дизелийн түлш, л",2021-07-28,2361.0
"Аи-92 автобензин, л",2021-07-28,1744.0
"Аи-80 автобензин, л",2021-07-28,1690.0
"Аи-80 автобензин, л",2021-07-21,1690.0
"Аи-92 автобензин, л",2021-07-21,1744.0
"Дизелийн түлш, л",2021-07-21,2361.0
"Дизелийн түлш, л",2021-07-14,2361.0
"Аи-80 автобензин, л",2021-07-14,1690.0
"Аи-92 автобензин, л",2021-07-14,1744.0
"Дизелийн түлш, л",2021-07-07,2361.0
"Аи-80 автобензин, л",2021-07-07,1690.0
"Аи-92 автобензин, л",2021-07-07,1744.0
"Дизелийн түлш, л",2021-06-30,2261.0
"Аи-92 автобензин, л",2021-06-30,1450.0
"Аи-80 автобензин, л",2021-06-30,1385.0
"Дизелийн түлш, л",2021-06-23,2227.0
"Аи-92 автобензин, л",2021-06-23,1450.0
"Аи-80 автобензин, л",2021-06-23,1385.0
"Аи-92 автобензин, л",2021-06-16,1450.0
"Аи-80 автобензин, л",2021-06-16,1385.0
"Дизелийн түлш, л",2021-06-16,2227.0
"Дизелийн түлш, л",2021-06-08,2227.0
"Аи-80 автобензин, л",2021-06-08,1385.0
"Аи-92 автобензин, л",2021-06-08,1450.0
"Аи-92 автобензин, л",2021-06-02,1450.0
"Аи-80 автобензин, л",2021-06-02,1385.0
"Дизелийн түлш, л",2021-06-02,2227.0
"Аи-80 автобензин, л",2021-05-25,1385.0
"Дизелийн түлш, л",2021-05-25,2227.0
"Аи-92 автобензин, л",2021-05-25,1450.0
"Аи-80 автобензин, л",2021-05-19,1385.0
"Дизелийн түлш, л",2021-05-19,2227.0
"Аи-92 автобензин, л",2021-05-19,1450.0
"Аи-92 автобензин, л",2021-05-12,1450.0
"Аи-80 автобензин, л",2021-05-12,1385.0
"Дизелийн түлш, л",2021-05-12,2227.0
"Дизелийн түлш, л",2021-05-05,2220.0
"Аи-80 автобензин, л",2021-05-05,1349.0
"Аи-92 автобензин, л",2021-05-05,1434.0
"Дизелийн түлш, л",2021-04-28,2142.0
"Аи-92 автобензин, л",2021-04-28,1434.0
"Аи-80 автобензин, л",2021-04-28,1349.0
"Аи-80 автобензин, л",2021-04-21,1349.0
"Дизелийн түлш, л",2021-04-21,2142.0
"Аи-92 автобензин, л",2021-04-21,1434.0
"Аи-80 автобензин, л",2021-04-14,1349.0
"Аи-92 автобензин, л",2021-04-14,1434.0
"Дизелийн түлш, л",2021-04-14,2142.0
"Аи-80 автобензин, л",2021-04-07,1349.0
"Дизелийн түлш, л",2021-04-07,2142.0
"Аи-92 автобензин, л",2021-04-07,1434.0
"Дизелийн түлш, л",2021-03-31,2142.0
"Аи-92 автобензин, л",2021-03-31,1434.0
"Аи-80 автобензин, л",2021-03-31,1349.0
"Аи-92 автобензин, л",2021-03-24,1434.0
"Дизелийн түлш, л",2021-03-24,2142.0
"Аи-80 автобензин, л",2021-03-24,1349.0
"Аи-92 автобензин, л",2021-03-17,1434.0
"Аи-80 автобензин, л",2021-03-17,1349.0
"Дизелийн түлш, л",2021-03-17,2142.0
"Аи-92 автобензин, л",2021-03-10,1434.0
"Дизелийн түлш, л",2021-03-10,2142.0
"Аи-80 автобензин, л",2021-03-10,1349.0
"Аи-92 автобензин, л",2021-03-03,1434.0
"Аи-80 автобензин, л",2021-03-03,1349.0
"Дизелийн түлш, л",2021-03-03,2142.0
"Аи-80 автобензин, л",2021-02-24,1349.0
"Дизелийн түлш, л",2021-02-24,2122.0
"Аи-92 автобензин, л",2021-02-24,1434.0
"Дизелийн түлш, л",2021-02-17,2063.0
"Аи-92 автобензин, л",2021-02-17,1434.0
"Аи-80 автобензин, л",2021-02-17,1349.0
"Аи-80 автобензин, л",2021-02-10,1349.0
"Аи-92 автобензин, л",2021-02-10,1434.0
"Дизелийн түлш, л",2021-02-10,2063.0
"Аи-80 автобензин, л",2021-02-03,1349.0
"Дизелийн түлш, л",2021-02-03,2063.0
"Аи-92 автобензин, л",2021-02-03,1434.0
"Дизелийн түлш, л",2021-01-27,2040.0
"Аи-92 автобензин, л",2021-01-27,1428.0
"Аи-80 автобензин, л",2021-01-27,1349.0
"Аи-92 автобензин, л",2021-01-20,1428.0
"Дизелийн түлш, л",2021-01-20,2040.0
"Аи-80 автобензин, л",2021-01-20,1349.0
"Аи-92 автобензин, л",2021-01-13,1422.0
"Аи-80 автобензин, л",2021-01-13,1349.0
"Дизелийн түлш, л",2021-01-13,2040.0
"Аи-92 автобензин, л",2021-01-06,1422.0
"Аи-80 автобензин, л",2021-01-06,1349.0
"Дизелийн түлш, л",2021-01-06,2040.0
