region,date,price
Umnugovi,2025-04-14,3280.0
Darkhan-Uul,2025-04-21,3180.0
Khovd,2025-04-21,3590.0
Orkhon,2025-04-21,3200.0
Umnugovi,2025-04-21,3280.0
Darkhan-Uul,2025-04-28,3180.0
Khovd,2025-04-28,3590.0
Orkhon,2025-04-28,3200.0
Umnugovi,2025-04-28,3280.0
Darkhan-Uul,2025-05-05,3180.0
Khovd,2025-05-05,3590.0
Orkhon,2025-05-05,3200.0
Umnugovi,2025-05-05,3280.0
Darkhan-Uul,2025-05-12,3180.0
Khovd,2025-05-12,3590.0
Orkhon,2025-05-12,3200.0
Umnugovi,2025-05-12,3280.0
Darkhan-Uul,2025-05-19,3180.0
Khovd,2025-05-19,3590.0
Orkhon,2025-05-19,3200.0
Umnugovi,2025-05-19,3280.0
Darkhan-Uul,2025-05-26,3010.0
Khovd,2025-05-26,3590.0
Orkhon,2025-05-26,3133.0
Umnugovi,2025-05-26,3480.0
Darkhan-Uul,2025-06-02,3010.0
Khovd,2025-06-02,3390.0
Orkhon,2025-06-02,3133.0
Umnugovi,2025-06-02,3280.0
Darkhan-Uul,2025-06-09,3010.0
Khovd,2025-06-09,3390.0
Orkhon,2025-06-09,3133.0
Umnugovi,2025-06-09,3280.0
Darkhan-Uul,2025-06-16,2963.0
Khovd,2025-06-16,3390.0
Orkhon,2025-06-16,3133.0
Umnugovi,2025-06-16,3280.0
Darkhan-Uul,2025-06-23,2963.0
Khovd,2025-06-23,3390.0
Orkhon,2025-06-23,3133.0
Umnugovi,2025-06-23,3280.0
Darkhan-Uul,2025-06-30,2963.0
Khovd,2025-06-30,3390.0
Orkhon,2025-06-30,3133.0
Umnugovi,2025-06-30,3280.0
Darkhan-Uul,2025-07-07,2963.0
Khovd,2025-07-07,3390.0
Orkhon,2025-07-07,3133.0
Umnugovi,2025-07-07,3280.0
Darkhan-Uul,2025-07-21,2963.0
Khovd,2025-07-21,3390.0
Orkhon,2025-07-21,3000.0
Umnugovi,2025-07-21,3080.0
Darkhan-Uul,2025-07-28,2963.0
Khovd,2025-07-28,3490.0
Orkhon,2025-07-28,3000.0
Umnugovi,2025-07-28,3080.0
Darkhan-Uul,2025-08-04,2963.0
Khovd,2025-08-04,3490.0
Orkhon,2025-08-04,3000.0
Umnugovi,2025-08-04,3080.0
Darkhan-Uul,2025-08-11,2963.0
Khovd,2025-08-11,3490.0
Orkhon,2025-08-11,3000.0
Umnugovi,2025-08-11,3180.0
Darkhan-Uul,2025-08-18,2963.0
Khovd,2025-08-18,3490.0
Orkhon,2025-08-18,3020.0
Umnugovi,2025-08-18,3180.0
Darkhan-Uul,2025-08-25,2963.0
Khovd,2025-08-25,3490.0
Orkhon,2025-08-25,3020.0
Umnugovi,2025-08-25,3180.0
Darkhan-Uul,2025-09-01,2963.0
Khovd,2025-09-01,3440.0
Orkhon,2025-09-01,3067.0
Umnugovi,2025-09-01,3050.0
Darkhan-Uul,2025-09-08,2963.0
Khovd,2025-09-08,3440.0
Orkhon,2025-09-08,3067.0
Umnugovi,2025-09-08,3050.0
Darkhan-Uul,2025-09-15,2963.0
Khovd,2025-09-15,3390.0
Orkhon,2025-09-15,3067.0
Umnugovi,2025-09-15,3050.0
Darkhan-Uul,2025-09-22,2963.0
Khovd,2025-09-22,3390.0
Orkhon,2025-09-22,3067.0
Umnugovi,2025-09-22,3050.0
Darkhan-Uul,2025-09-29,2963.0
Khovd,2025-09-29,3390.0
Orkhon,2025-09-29,3067.0
Umnugovi,2025-09-29,3050.0
Darkhan-Uul,2025-10-06,2963.0
Khovd,2025-10-06,3390.0
Orkhon,2025-10-06,3067.0
Umnugovi,2025-10-06,3050.0
Darkhan-Uul,2025-10-13,2963.0
Khovd,2025-10-13,3390.0
Orkhon,2025-10-13,3067.0
Umnugovi,2025-10-13,3050.0
Darkhan-Uul,2025-10-20,3113.0
Khovd,2025-10-20,3390.0
Orkhon,2025-10-20,3067.0
Umnugovi,2025-10-20,3050.0
Darkhan-Uul,2025-10-27,3113.0
Khovd,2025-10-27,3760.0
Orkhon,2025-10-27,3067.0
Umnugovi,2025-10-27,3050.0
Darkhan-Uul,2025-11-03,3238.0
Khovd,2025-11-03,3760.0
Orkhon,2025-11-03,3200.0
Umnugovi,2025-11-03,3050.0
Darkhan-Uul,2025-11-10,3238.0
Khovd,2025-11-10,3760.0
Orkhon,2025-11-10,3200.0
Umnugovi,2025-11-10,3050.0
Darkhan-Uul,2025-11-17,3238.0
Khovd,2025-11-17,3760.0
Orkhon,2025-11-17,3200.0
Umnugovi,2025-11-17,3350.0
Darkhan-Uul,2025-11-24,3238.0
Khovd,2025-11-24,3760.0
Orkhon,2025-11-24,3200.0
Umnugovi,2025-11-24,3350.0
Darkhan-Uul,2025-12-01,3238.0
Khovd,2025-12-01,3760.0
Orkhon,2025-12-01,3200.0
Umnugovi,2025-12-01,3350.0
Darkhan-Uul,2025-12-08,3263.0
Khovd,2025-12-08,3860.0
Orkhon,2025-12-08,3300.0
Umnugovi,2025-12-08,3350.0
Darkhan-Uul,2025-12-15,3313.0
Khovd,2025-12-15,4110.0
Orkhon,2025-12-15,3317.0
Umnugovi,2025-12-15,3450.0
Darkhan-Uul,2025-12-22,3325.0
Khovd,2025-12-22,4110.0
Orkhon,2025-12-22,3350.0
Umnugovi,2025-12-22,3450.0
Darkhan-Uul,2025-12-30,3325.0
Khovd,2025-12-30,4110.0
Orkhon,2025-12-30,3350.0
Umnugovi,2025-12-30,3550.0
Darkhan-Uul,2026-01-05,3325.0
Khovd,2026-01-05,4110.0
Orkhon,2026-01-05,3350.0
Umnugovi,2026-01-05,3550.0
Darkhan-Uul,2026-01-12,3325.0
Khovd,2026-01-12,4110.0
Orkhon,2026-01-12,3350.0
Umnugovi,2026-01-12,3550.0
Darkhan-Uul,2026-01-19,3325.0
Khovd,2026-01-19,4110.0
Orkhon,2026-01-19,3350.0
Umnugovi,2026-01-19,3550.0
Darkhan-Uul,2026-01-26,3325.0
Khovd,2026-01-26,4110.0
Orkhon,2026-01-26,3350.0
Umnugovi,2026-01-26,3427.0
Darkhan-Uul,2026-02-02,3350.0
Khovd,2026-02-02,4110.0
Orkhon,2026-02-02,3350.0
Umnugovi,2026-02-02,3427.0
Darkhan-Uul,2026-02-09,3263.0
Khovd,2026-02-09,3910.0
Orkhon,2026-02-09,3283.0
Umnugovi,2026-02-09,3360.0
Darkhan-Uul,2026-02-23,3300.0
Khovd,2026-02-23,3910.0
Orkhon,2026-02-23,3283.0
Umnugovi,2026-02-23,3360.0
Darkhan-Uul,2026-03-02,3238.0
Khovd,2026-03-02,3910.0
Orkhon,2026-03-02,3283.0
Umnugovi,2026-03-02,3360.0
Darkhan-Uul,2026-03-09,3238.0
Khovd,2026-03-09,3910.0
Orkhon,2026-03-09,3283.0
Umnugovi,2026-03-09,3360.0
Darkhan-Uul,2026-03-16,3238.0
Khovd,2026-03-16,3910.0
Orkhon,2026-03-16,3283.0
Umnugovi,2026-03-16,3360.0
Darkhan-Uul,2026-03-23,3238.0
Khovd,2026-03-23,3910.0
Orkhon,2026-03-23,3300.0
Umnugovi,2026-03-23,3375.0
Darkhan-Uul,2026-03-30,3600.0
Khovd,2026-03-30,4260.0
Orkhon,2026-03-30,3667.0
Umnugovi,2026-03-30,3693.0
Darkhan-Uul,2026-04-07,4235.0
Khovd,2026-04-07,4760.0
Orkhon,2026-04-07,4263.0
Umnugovi,2026-04-07,4290.0
Darkhan-Uul,2026-04-13,4593.0
Khovd,2026-04-13,4940.0
Orkhon,2026-04-13,4593.0
Umnugovi,2026-04-13,4670.0
Darkhan-Uul,2026-04-20,4593.0
Khovd,2026-04-20,4940.0
Orkhon,2026-04-20,4593.0
Umnugovi,2026-04-20,4670.0
Darkhan-Uul,2026-04-28,4596.0
Khovd,2026-04-28,5065.0
Orkhon,2026-04-28,4610.0
Umnugovi,2026-04-28,4670.0
Darkhan-Uul,2026-05-04,4596.0
Khovd,2026-05-04,5065.0
Orkhon,2026-05-04,4610.0
Umnugovi,2026-05-04,4670.0
Darkhan-Uul,2026-05-11,4576.0
Khovd,2026-05-11,4810.0
Orkhon,2026-05-11,4610.0
Umnugovi,2026-05-11,4670.0
Darkhan-Uul,2026-05-18,4576.0
Khovd,2026-05-18,4810.0
Orkhon,2026-05-18,4610.0
Umnugovi,2026-05-18,4643.0
Darkhan-Uul,2026-05-25,4546.0
Khovd,2026-05-25,4810.0
Orkhon,2026-05-25,4610.0
Umnugovi,2026-05-25,4643.0
Darkhan-Uul,2026-06-02,4506.0
Khovd,2026-06-02,4810.0
Orkhon,2026-06-02,4610.0
Umnugovi,2026-06-02,4643.0
Darkhan-Uul,2026-06-08,4470.0
Khovd,2026-06-08,4810.0
Orkhon,2026-06-08,4577.0
Umnugovi,2026-06-08,4643.0
Darkhan-Uul,2026-06-15,4470.0
Khovd,2026-06-15,4810.0
Orkhon,2026-06-15,4550.0
Umnugovi,2026-06-15,4610.0
Darkhan-Uul,2026-06-22,4470.0
Khovd,2026-06-22,4810.0
Orkhon,2026-06-22,4550.0
Umnugovi,2026-06-22,4610.0
Darkhan-Uul,2026-06-29,4470.0
Khovd,2026-06-29,4810.0
Orkhon,2026-06-29,4550.0
Umnugovi,2026-06-29,4610.0
Darkhan-Uul,2026-07-06,4470.0
Khovd,2026-07-06,4810.0
Orkhon,2026-07-06,4550.0
Umnugovi,2026-07-06,4610.0
Darkhan-Uul,2026-07-20,4369.0
Darkhan-Uul,2026-07-20,4369.0
Khovd,2026-07-20,4710.0
Khovd,2026-07-20,4710.0
Orkhon,2026-07-20,4399.0
Orkhon,2026-07-20,4399.0
Umnugovi,2026-07-20,4493.0
Umnugovi,2026-07-20,4493.0
Darkhan-Uul,2026-08-03,4369.0
Khovd,2026-08-03,4710.0
Orkhon,2026-08-03,4399.0
Umnugovi,2026-08-03,4493.0
Darkhan-Uul,2026-08-10,4369.0
Khovd,2026-08-10,4878.0
Orkhon,2026-08-10,4424.0
Umnugovi,2026-08-10,4493.0
Darkhan-Uul,2026-08-17,4400.0
Khovd,2026-08-17,4992.0
Orkhon,2026-08-17,4424.0
Umnugovi,2026-08-17,4493.0
Darkhan-Uul,2026-08-24,4658.0
Khovd,2026-08-24,4992.0
Orkhon,2026-08-24,4594.0
Umnugovi,2026-08-24,4637.0
Darkhan-Uul,2026-08-31,4761.0
Khovd,2026-08-31,5185.0
Orkhon,2026-08-31,4904.0
Umnugovi,2026-08-31,4843.0
