region,date,price
Arkhangai,2024-09-09,10667.0
Bayan-Ulgii,2024-09-09,11833.0
Bayankhongor,2024-09-09,9000.0
Bulgan,2024-09-09,12000.0
Darkhan-Uul,2024-09-09,13000.0
Dornod,2024-09-09,12000.0
Dornogovi,2024-09-09,12000.0
Dundgovi,2024-09-09,10000.0
Govi-Altai,2024-09-09,9500.0
Govisumber,2024-09-09,9500.0
Khentii,2024-09-09,11000.0
Khovd,2024-09-09,15000.0
Khuvsgul,2024-09-09,11000.0
Orkhon,2024-09-09,12000.0
Selenge,2024-09-09,11500.0
Sukhbaatar,2024-09-09,13000.0
Tuv,2024-09-09,12000.0
Umnugovi,2024-09-09,12000.0
Uvs,2024-09-09,10166.0
Uvurkhangai,2024-09-09,10000.0
Zavkhan,2024-09-09,11000.0
Arkhangai,2024-09-16,10667.0
Bayan-Ulgii,2024-09-16,11667.0
