product,region,date,price
Таваарын буудай,Увс,2022-10,1000000.0
Үрийн буудай,Увс,2022-10,1000000.0
Таваарын буудай,Өвөрхангай,2022-10,900000.0
Үрийн буудай,Өвөрхангай,2022-10,950000.0
Үрийн буудай,Завхан,2022-10,1200000.0
Таваарын буудай,Архангай,2022-11,800000.0
Таваарын буудай,Булган,2022-11,690000.0
Үрийн буудай,Булган,2022-11,1200000.0
Таваарын буудай,Дархан-Уул,2022-11,880000.0
Үрийн буудай,Дархан-Уул,2022-11,990000.0
Таваарын буудай,Дорнод,2022-11,850000.0
Үрийн буудай,Дорнод,2022-11,1050000.0
Таваарын буудай,Орхон,2022-11,1280000.0
Үрийн буудай,Орхон,2022-11,1200000.0
Таваарын буудай,Сэлэнгэ,2022-11,620000.0
Үрийн буудай,Сэлэнгэ,2022-11,950000.0
Таваарын буудай,Төв,2022-11,813000.0
Үрийн буудай,Төв,2022-11,1070000.0
Таваарын буудай,Увс,2022-11,1000000.0
Үрийн буудай,Увс,2022-11,1500000.0
Таваарын буудай,Өвөрхангай,2022-11,970000.0
Үрийн буудай,Өвөрхангай,2022-11,1100000.0
Үрийн буудай,Завхан,2022-11,1000000.0
Таваарын буудай,Архангай,2022-12,700000.0
Таваарын буудай,Булган,2022-12,690000.0
Үрийн буудай,Булган,2022-12,1200000.0
Таваарын буудай,Дархан-Уул,2022-12,880000.0
Үрийн буудай,Дархан-Уул,2022-12,990000.0
Таваарын буудай,Дорнод,2022-12,850000.0
Үрийн буудай,Дорнод,2022-12,1100000.0
Таваарын буудай,Орхон,2022-12,1280000.0
Үрийн буудай,Орхон,2022-12,1200000.0
Таваарын буудай,Сэлэнгэ,2022-12,600000.0
Үрийн буудай,Сэлэнгэ,2022-12,925000.0
Таваарын буудай,Төв,2022-12,817000.0
Үрийн буудай,Төв,2022-12,1000000.0
Таваарын буудай,Увс,2022-12,1000000.0
Үрийн буудай,Завхан,2022-12,1100000.0
Таваарын буудай,Булган,2023-01,690000.0
Үрийн буудай,Булган,2023-01,1200000.0
Таваарын буудай,Дорнод,2023-01,850000.0
Үрийн буудай,Дорнод,2023-01,1100000.0
Таваарын буудай,Орхон,2023-01,1280000.0
Үрийн буудай,Орхон,2023-01,1200000.0
Таваарын буудай,Сэлэнгэ,2023-01,600000.0
Үрийн буудай,Сэлэнгэ,2023-01,875000.0
Таваарын буудай,Төв,2023-01,838000.0
Үрийн буудай,Төв,2023-01,1050000.0
Таваарын буудай,Увс,2023-01,1000000.0
Үрийн буудай,Завхан,2023-01,1200000.0
Үрийн буудай,Булган,2023-02,1300000.0
Таваарын буудай,Дорнод,2023-02,850000.0
Үрийн буудай,Дорнод,2023-02,1100000.0
Таваарын буудай,Орхон,2023-02,1200000.0
Үрийн буудай,Орхон,2023-02,1200000.0
Таваарын буудай,Сэлэнгэ,2023-02,625000.0
Үрийн буудай,Сэлэнгэ,2023-02,866667.0
Таваарын буудай,Төв,2023-02,881667.0
Үрийн буудай,Төв,2023-02,1116667.0
Таваарын буудай,Өвөрхангай,2023-02,750000.0
Үрийн буудай,Өвөрхангай,2023-02,975000.0
Таваарын буудай,Завхан,2023-02,1200000.0
Үрийн буудай,Завхан,2023-02,1200000.0
Таваарын буудай,Булган,2023-03,850000.0
Үрийн буудай,Булган,2023-03,1147500.0
Таваарын буудай,Дорнод,2023-03,850000.0
Үрийн буудай,Дорнод,2023-03,1100000.0
Таваарын буудай,Орхон,2023-03,1200000.0
Үрийн буудай,Орхон,2023-03,1200000.0
Таваарын буудай,Сэлэнгэ,2023-03,583333.0
Үрийн буудай,Сэлэнгэ,2023-03,866667.0
Таваарын буудай,Төв,2023-03,908000.0
Үрийн буудай,Төв,2023-03,1200000.0
Таваарын буудай,Увс,2023-03,1000000.0
Таваарын буудай,Өвөрхангай,2023-03,900000.0
Үрийн буудай,Өвөрхангай,2023-03,1200000.0
Үрийн буудай,Завхан,2023-03,1200000.0
Таваарын буудай,Булган,2023-04,850000.0
Үрийн буудай,Булган,2023-04,1147500.0
Таваарын буудай,Дорнод,2023-04,850000.0
Үрийн буудай,Дорнод,2023-04,1100000.0
Таваарын буудай,Орхон,2023-04,1200000.0
Үрийн буудай,Орхон,2023-04,1200000.0
Таваарын буудай,Сэлэнгэ,2023-04,725000.0
Үрийн буудай,Сэлэнгэ,2023-04,875000.0
Таваарын буудай,Төв,2023-04,798000.0
Үрийн буудай,Төв,2023-04,1250000.0
Таваарын буудай,Өвөрхангай,2023-04,900000.0
Үрийн буудай,Өвөрхангай,2023-04,995000.0
Үрийн буудай,Завхан,2023-04,1200000.0
Таваарын буудай,Булган,2023-05,850000.0
Үрийн буудай,Булган,2023-05,995000.0
Таваарын буудай,Дорнод,2023-05,850000.0
Үрийн буудай,Дорнод,2023-05,1100000.0
Таваарын буудай,Орхон,2023-05,1100000.0
Үрийн буудай,Орхон,2023-05,1200000.0
Таваарын буудай,Сэлэнгэ,2023-05,600000.0
Үрийн буудай,Сэлэнгэ,2023-05,916667.0
Таваарын буудай,Төв,2023-05,898000.0
Үрийн буудай,Төв,2023-05,1337500.0
Үрийн буудай,Увс,2023-05,1250000.0
Үрийн буудай,Өвөрхангай,2023-05,1200000.0
Таваарын буудай,Дорнод,2023-06,850000.0
Үрийн буудай,Дорнод,2023-06,1100000.0
Таваарын буудай,Орхон,2023-06,1100000.0
Үрийн буудай,Орхон,2023-06,1200000.0
Таваарын буудай,Сэлэнгэ,2023-06,600000.0
Үрийн буудай,Сэлэнгэ,2023-06,875000.0
Таваарын буудай,Төв,2023-06,1002667.0
Үрийн буудай,Төв,2023-06,1225000.0
Үрийн буудай,Увс,2023-06,2000000.0
Үрийн буудай,Өвөрхангай,2023-06,1200000.0
Таваарын буудай,Дорнод,2023-07,850000.0
Үрийн буудай,Дорнод,2023-07,1100000.0
Таваарын буудай,Орхон,2023-07,1100000.0
Үрийн буудай,Орхон,2023-07,1200000.0
Үрийн буудай,Сэлэнгэ,2023-07,950000.0
Таваарын буудай,Төв,2023-07,1033333.0
Үрийн буудай,Төв,2023-07,1250000.0
Таваарын буудай,Дорнод,2023-08,850000.0
Үрийн буудай,Дорнод,2023-08,1100000.0
Таваарын буудай,Орхон,2023-08,1100000.0
Үрийн буудай,Орхон,2023-08,1200000.0
Таваарын буудай,Төв,2023-08,1200000.0
Үрийн буудай,Төв,2023-08,1500000.0
Үрийн буудай,Увс,2023-08,2000000.0
Таваарын буудай,Булган,2023-09,925000.0
Үрийн буудай,Булган,2023-09,995000.0
Таваарын буудай,Дорнод,2023-09,850000.0
Үрийн буудай,Дорнод,2023-09,1100000.0
Таваарын буудай,Орхон,2023-09,1000000.0
Үрийн буудай,Орхон,2023-09,1200000.0
Таваарын буудай,Сэлэнгэ,2023-09,1050000.0
Үрийн буудай,Сэлэнгэ,2023-09,925000.0
Таваарын буудай,Төв,2023-09,1033333.0
Үрийн буудай,Төв,2023-09,1200000.0
Таваарын буудай,Увс,2023-09,1200000.0
Үрийн буудай,Увс,2023-09,2200000.0
Үрийн буудай,Завхан,2023-09,1000000.0
Таваарын буудай,Булган,2023-10,885000.0
Үрийн буудай,Булган,2023-10,995000.0
Таваарын буудай,Дархан-Уул,2023-10,900000.0
Үрийн буудай,Дархан-Уул,2023-10,800000.0
Таваарын буудай,Дорнод,2023-10,850000.0
Үрийн буудай,Дорнод,2023-10,1100000.0
Таваарын буудай,Орхон,2023-10,1000000.0
Үрийн буудай,Орхон,2023-10,1000000.0
Таваарын буудай,Сэлэнгэ,2023-10,750000.0
Үрийн буудай,Сэлэнгэ,2023-10,1020000.0
Таваарын буудай,Төв,2023-10,910000.0
Үрийн буудай,Төв,2023-10,1266667.0
Таваарын буудай,Увс,2023-10,1200000.0
Үрийн буудай,Увс,2023-10,1800000.0
Таваарын буудай,Өвөрхангай,2023-10,900000.0
Үрийн буудай,Өвөрхангай,2023-10,1200000.0
Таваарын буудай,Завхан,2023-10,1200000.0
Үрийн буудай,Завхан,2023-10,1000000.0
Үрийн буудай,Архангай,2023-11,1000000.0
Таваарын буудай,Булган,2023-11,935000.0
Үрийн буудай,Булган,2023-11,995000.0
Таваарын буудай,Дорнод,2023-11,850000.0
Үрийн буудай,Дорнод,2023-11,1100000.0
Таваарын буудай,Орхон,2023-11,1100000.0
Үрийн буудай,Орхон,2023-11,1100000.0
Таваарын буудай,Сэлэнгэ,2023-11,980000.0
Үрийн буудай,Сэлэнгэ,2023-11,1112500.0
Таваарын буудай,Төв,2023-11,910000.0
Үрийн буудай,Төв,2023-11,1300000.0
Үрийн буудай,Увс,2023-11,1500000.0
Таваарын буудай,Өвөрхангай,2023-11,900000.0
Үрийн буудай,Өвөрхангай,2023-11,1200000.0
Таваарын буудай,Завхан,2023-11,1000000.0
Таваарын буудай,Булган,2023-12,920000.0
Таваарын буудай,Дорнод,2023-12,850000.0
Үрийн буудай,Дорнод,2023-12,1100000.0
Таваарын буудай,Орхон,2023-12,1100000.0
Үрийн буудай,Орхон,2023-12,1400000.0
Үрийн буудай,Сэлэнгэ,2023-12,1300000.0
Таваарын буудай,Төв,2023-12,866667.0
Үрийн буудай,Төв,2023-12,1350000.0
Таваарын буудай,Увс,2023-12,1150000.0
Үрийн буудай,Увс,2023-12,1500000.0
Таваарын буудай,Өвөрхангай,2023-12,1000000.0
Үрийн буудай,Өвөрхангай,2023-12,1100000.0
Таваарын буудай,Завхан,2023-12,1500000.0
Үрийн буудай,Завхан,2023-12,1200000.0
Таваарын буудай,Архангай,2024-01,1000000.0
Таваарын буудай,Булган,2024-01,950000.0
Үрийн буудай,Булган,2024-01,1200000.0
Таваарын буудай,Дорнод,2024-01,850000.0
Үрийн буудай,Дорнод,2024-01,1100000.0
Таваарын буудай,Орхон,2024-01,1100000.0
Үрийн буудай,Орхон,2024-01,1400000.0
Таваарын буудай,Сэлэнгэ,2024-01,800000.0
Үрийн буудай,Сэлэнгэ,2024-01,1500000.0
Таваарын буудай,Төв,2024-01,1030000.0
Үрийн буудай,Төв,2024-01,1066667.0
Таваарын буудай,Увс,2024-01,1300000.0
Үрийн буудай,Увс,2024-01,1700000.0
Таваарын буудай,Өвөрхангай,2024-01,1000000.0
Үрийн буудай,Өвөрхангай,2024-01,1100000.0
Үрийн буудай,Завхан,2024-01,1200000.0
Таваарын буудай,Архангай,2024-02,1200000.0
Таваарын буудай,Булган,2024-02,950000.0
Үрийн буудай,Булган,2024-02,995000.0
Таваарын буудай,Дорнод,2024-02,850000.0
Үрийн буудай,Дорнод,2024-02,1100000.0
Таваарын буудай,Орхон,2024-02,1000000.0
Үрийн буудай,Орхон,2024-02,1300000.0
Таваарын буудай,Сэлэнгэ,2024-02,750000.0
Үрийн буудай,Сэлэнгэ,2024-02,1400000.0
Таваарын буудай,Төв,2024-02,972500.0
Үрийн буудай,Төв,2024-02,937500.0
Таваарын буудай,Увс,2024-02,1300000.0
Үрийн буудай,Увс,2024-02,1800000.0
Таваарын буудай,Завхан,2024-02,1500000.0
Үрийн буудай,Завхан,2024-02,1500000.0
Таваарын буудай,Архангай,2024-03,1200000.0
Таваарын буудай,Орхон,2024-03,1025000.0
Үрийн буудай,Орхон,2024-03,1325000.0
Үрийн буудай,Сэлэнгэ,2024-03,1000000.0
Таваарын буудай,Төв,2024-03,1022500.0
Үрийн буудай,Төв,2024-03,1100000.0
Таваарын буудай,Увс,2024-03,1300000.0
Үрийн буудай,Увс,2024-03,1800000.0
Таваарын буудай,Завхан,2024-03,1500000.0
Үрийн буудай,Завхан,2024-03,1500000.0
Үрийн буудай,Архангай,2024-04,1300000.0
Таваарын буудай,Дорнод,2024-04,850000.0
Үрийн буудай,Дорнод,2024-04,1100000.0
Үрийн буудай,Орхон,2024-04,1400000.0
Үрийн буудай,Сэлэнгэ,2024-04,950000.0
Таваарын буудай,Төв,2024-04,1100000.0
Үрийн буудай,Төв,2024-04,1225000.0
Үрийн буудай,Увс,2024-04,1550000.0
Үрийн буудай,Завхан,2024-04,1500000.0
Үрийн буудай,Архангай,2024-05,1300000.0
Таваарын буудай,Дорнод,2024-05,850000.0
Үрийн буудай,Дорнод,2024-05,1100000.0
Үрийн буудай,Орхон,2024-05,1100000.0
Үрийн буудай,Сэлэнгэ,2024-05,950000.0
Таваарын буудай,Төв,2024-05,1166667.0
Үрийн буудай,Төв,2024-05,1175000.0
Таваарын буудай,Увс,2024-05,1200000.0
Үрийн буудай,Увс,2024-05,1500000.0
Үрийн буудай,Өвөрхангай,2024-05,1250000.0
Үрийн буудай,Архангай,2024-06,1300000.0
Таваарын буудай,Дорнод,2024-06,850000.0
Үрийн буудай,Дорнод,2024-06,1100000.0
Үрийн буудай,Орхон,2024-06,1100000.0
Үрийн буудай,Сэлэнгэ,2024-06,950000.0
Таваарын буудай,Төв,2024-06,1047000.0
Үрийн буудай,Төв,2024-06,1175000.0
Үрийн буудай,Увс,2024-06,1700000.0
Үрийн буудай,Өвөрхангай,2024-06,1200000.0
Үрийн буудай,Архангай,2024-07,1300000.0
Таваарын буудай,Дорнод,2024-07,850000.0
Үрийн буудай,Дорнод,2024-07,1100000.0
Үрийн буудай,Орхон,2024-07,1150000.0
Үрийн буудай,Сэлэнгэ,2024-07,950000.0
Таваарын буудай,Төв,2024-07,920000.0
Үрийн буудай,Төв,2024-07,1100000.0
Үрийн буудай,Увс,2024-07,1500000.0
Үрийн буудай,Өвөрхангай,2024-07,1100000.0
Үрийн буудай,Завхан,2024-07,1200000.0
Таваарын буудай,Дорнод,2024-08,880000.0
Үрийн буудай,Дорнод,2024-08,1000000.0
Үрийн буудай,Орхон,2024-08,1200000.0
Үрийн буудай,Сэлэнгэ,2024-08,950000.0
Таваарын буудай,Төв,2024-08,1046660.0
Үрийн буудай,Төв,2024-08,1100000.0
Таваарын буудай,Увс,2024-08,1200000.0
Үрийн буудай,Увс,2024-08,1800000.0
Таваарын буудай,Өвөрхангай,2024-08,1200000.0
Үрийн буудай,Завхан,2024-08,1200000.0
Таваарын буудай,Архангай,2024-09,1000000.0
Таваарын буудай,Дорнод,2024-09,880000.0
Үрийн буудай,Дорнод,2024-09,1000000.0
Таваарын буудай,Орхон,2024-09,1000000.0
Үрийн буудай,Орхон,2024-09,1350000.0
Таваарын буудай,Сэлэнгэ,2024-09,900000.0
Үрийн буудай,Сэлэнгэ,2024-09,966667.0
Таваарын буудай,Төв,2024-09,933333.0
Үрийн буудай,Төв,2024-09,1125000.0
Таваарын буудай,Увс,2024-09,1100000.0
Үрийн буудай,Увс,2024-09,1500000.0
Таваарын буудай,Өвөрхангай,2024-09,1200000.0
Үрийн буудай,Завхан,2024-09,1000000.0
Таваарын буудай,Архангай,2024-10,1000000.0
Үрийн буудай,Дорнод,2024-10,1000000.0
Таваарын буудай,Орхон,2024-10,1000000.0
Үрийн буудай,Орхон,2024-10,1350000.0
Таваарын буудай,Сэлэнгэ,2024-10,900000.0
Таваарын буудай,Сүхбаатар,2024-10,880000.0
Таваарын буудай,Төв,2024-10,922500.0
Үрийн буудай,Төв,2024-10,962500.0
Таваарын буудай,Увс,2024-10,1100000.0
Үрийн буудай,Увс,2024-10,1500000.0
Үрийн буудай,Завхан,2024-10,1000000.0
Таваарын буудай,Архангай,2024-11,1000000.0
Таваарын буудай,Дорнод,2024-11,880000.0
Үрийн буудай,Дорнод,2024-11,1000000.0
Таваарын буудай,Орхон,2024-11,1000000.0
Үрийн буудай,Орхон,2024-11,1350000.0
Таваарын буудай,Сэлэнгэ,2024-11,937500.0
Үрийн буудай,Сэлэнгэ,2024-11,950000.0
Таваарын буудай,Төв,2024-11,937500.0
Үрийн буудай,Төв,2024-11,1050000.0
Таваарын буудай,Увс,2024-11,1000000.0
Үрийн буудай,Увс,2024-11,1500000.0
Таваарын буудай,Өвөрхангай,2024-11,1100000.0
Үрийн буудай,Өвөрхангай,2024-11,1450000.0
Үрийн буудай,Завхан,2024-11,1000000.0
Таваарын буудай,Дорнод,2024-12,880000.0
Үрийн буудай,Дорнод,2024-12,1000000.0
Таваарын буудай,Орхон,2024-12,1000000.0
Үрийн буудай,Орхон,2024-12,1350000.0
Таваарын буудай,Сэлэнгэ,2024-12,816667.0
Үрийн буудай,Сэлэнгэ,2024-12,950000.0
Таваарын буудай,Төв,2024-12,825000.0
Үрийн буудай,Төв,2024-12,1000000.0
Үрийн буудай,Өвөрхангай,2024-12,1300000.0
Үрийн буудай,Завхан,2024-12,1000000.0
Таваарын буудай,Дорнод,2025-01,880000.0
Үрийн буудай,Дорнод,2025-01,1000000.0
Таваарын буудай,Орхон,2025-01,950000.0
Үрийн буудай,Орхон,2025-01,1300000.0
Таваарын буудай,Сэлэнгэ,2025-01,966667.0
Таваарын буудай,Төв,2025-01,966667.0
Үрийн буудай,Төв,2025-01,1050000.0
Таваарын буудай,Увс,2025-01,1000000.0
Үрийн буудай,Увс,2025-01,1700000.0
Үрийн буудай,Өвөрхангай,2025-01,1200000.0
Үрийн буудай,Завхан,2025-01,1200000.0
Таваарын буудай,Дорнод,2025-02,880000.0
Үрийн буудай,Дорнод,2025-02,1000000.0
Таваарын буудай,Орхон,2025-02,1000000.0
Үрийн буудай,Орхон,2025-02,1350000.0
Таваарын буудай,Сэлэнгэ,2025-02,1000000.0
Таваарын буудай,Төв,2025-02,966667.0
Үрийн буудай,Төв,2025-02,1050000.0
Үрийн буудай,Увс,2025-02,1800000.0
Үрийн буудай,Өвөрхангай,2025-02,1200000.0
Таваарын буудай,Дорнод,2025-03,880000.0
Үрийн буудай,Дорнод,2025-03,1000000.0
Таваарын буудай,Орхон,2025-03,1100000.0
Үрийн буудай,Орхон,2025-03,1500000.0
Таваарын буудай,Сэлэнгэ,2025-03,1100000.0
Таваарын буудай,Төв,2025-03,900000.0
Үрийн буудай,Төв,2025-03,1250000.0
Үрийн буудай,Увс,2025-03,1600000.0
Үрийн буудай,Өвөрхангай,2025-03,1200000.0
Үрийн буудай,Баян-Өлгий,2025-04,1100000.0
Таваарын буудай,Булган,2025-04,1000000.0
Таваарын буудай,Дорнод,2025-04,1000000.0
Үрийн буудай,Дорнод,2025-04,1000000.0
Таваарын буудай,Дундговь,2025-04,1130000.0
Үрийн буудай,Дундговь,2025-04,1050000.0
Үрийн буудай,Говь-Алтай,2025-04,1500000.0
Таваарын буудай,Хөвсгөл,2025-04,1320000.0
Үрийн буудай,Хөвсгөл,2025-04,1200000.0
Таваарын буудай,Орхон,2025-04,1400000.0
Таваарын буудай,Өмнөговь,2025-04,1150000.0
Үрийн буудай,Өмнөговь,2025-04,1500000.0
Таваарын буудай,Увс,2025-04,1200000.0
Таваарын буудай,Архангай,2025-05,1200000.0
Таваарын буудай,Дорнод,2025-05,880000.0
Үрийн буудай,Дорнод,2025-05,1000000.0
Үрийн буудай,Орхон,2025-05,1450000.0
Үрийн буудай,Сэлэнгэ,2025-05,1200000.0
Таваарын буудай,Төв,2025-05,1033333.0
Үрийн буудай,Төв,2025-05,1212500.0
Үрийн буудай,Увс,2025-05,1600000.0
Таваарын буудай,Дорнод,2025-06,880000.0
Үрийн буудай,Дорнод,2025-06,1000000.0
Таваарын буудай,Дундговь,2025-06,1100000.0
Үрийн буудай,Хөвсгөл,2025-06,1450000.0
Таваарын буудай,Өмнөговь,2025-06,600000.0
Үрийн буудай,Өмнөговь,2025-06,1250000.0
Үрийн буудай,Увс,2025-06,1800000.0
Таваарын буудай,Дорнод,2025-07,880000.0
Үрийн буудай,Дорнод,2025-07,1000000.0
Таваарын буудай,Дундговь,2025-07,1100000.0
Таваарын буудай,Өмнөговь,2025-07,1033333.0
Үрийн буудай,Өмнөговь,2025-07,1250000.0
Үрийн буудай,Увс,2025-07,1800000.0
Таваарын буудай,Дорнод,2025-08,880000.0
Үрийн буудай,Дорнод,2025-08,1000000.0
Таваарын буудай,Дундговь,2025-08,1100000.0
Үрийн буудай,Дундговь,2025-08,1100000.0
Таваарын буудай,Орхон,2025-08,1300000.0
Таваарын буудай,Өмнөговь,2025-08,1050000.0
Үрийн буудай,Өмнөговь,2025-08,1250000.0
Таваарын буудай,Увс,2025-08,1200000.0
Үрийн буудай,Увс,2025-08,2000000.0
Таваарын буудай,Дорнод,2025-09,1000000.0
Үрийн буудай,Дорнод,2025-09,1000000.0
Таваарын буудай,Дундговь,2025-09,1100000.0
Үрийн буудай,Дундговь,2025-09,1100000.0
Таваарын буудай,Хөвсгөл,2025-09,1320000.0
Таваарын буудай,Орхон,2025-09,1350000.0
Таваарын буудай,Өмнөговь,2025-09,1050000.0
Үрийн буудай,Өмнөговь,2025-09,1233333.0
Таваарын буудай,Увс,2025-09,1200000.0
Үрийн буудай,Увс,2025-09,1500000.0
Үрийн буудай,Завхан,2025-09,1100000.0
Таваарын буудай,Булган,2025-11,1100000.0
Үрийн буудай,Дорнод,2025-11,1000000.0
Таваарын буудай,Орхон,2025-11,1400000.0
Үрийн буудай,Орхон,2025-11,1300000.0
Таваарын буудай,Сэлэнгэ,2025-11,1130000.0
Үрийн буудай,Сэлэнгэ,2025-11,1066667.0
Таваарын буудай,Төв,2025-11,1150000.0
Үрийн буудай,Төв,2025-11,1500000.0
Таваарын буудай,Увс,2025-11,1200000.0
Үрийн буудай,Увс,2025-11,2000000.0
Таваарын буудай,Өвөрхангай,2025-11,1400000.0
Үрийн буудай,Завхан,2025-11,1100000.0
Таваарын буудай,Булган,2025-12,1200000.0
Таваарын буудай,Дорнод,2025-12,880000.0
Үрийн буудай,Дорнод,2025-12,1000000.0
Таваарын буудай,Орхон,2025-12,1400000.0
Үрийн буудай,Орхон,2025-12,1300000.0
Таваарын буудай,Сэлэнгэ,2025-12,1100000.0
Үрийн буудай,Сэлэнгэ,2025-12,1150000.0
Таваарын буудай,Төв,2025-12,1150000.0
Үрийн буудай,Төв,2025-12,1500000.0
Таваарын буудай,Увс,2025-12,1200000.0
Таваарын буудай,Өвөрхангай,2025-12,1400000.0
Үрийн буудай,Завхан,2025-12,1200000.0
