region,date,price
Sukhbaatar,2024-04-22,16000.0
Tuv,2024-04-22,17500.0
Umnugovi,2024-04-22,18000.0
Uvs,2024-04-22,14000.0
Uvurkhangai,2024-04-22,18500.0
Zavkhan,2024-04-22,17000.0
Arkhangai,2024-04-29,16000.0
Bayan-Ulgii,2024-04-29,13000.0
Bayankhongor,2024-04-29,18000.0
Bulgan,2024-04-29,14000.0
Darkhan-Uul,2024-04-29,18333.0
Dornod,2024-04-29,17165.0
Dornogovi,2024-04-29,19000.0
Dundgovi,2024-04-29,15000.0
Govi-Altai,2024-04-29,16000.0
Govisumber,2024-04-29,15000.0
Khentii,2024-04-29,18000.0
Khovd,2024-04-29,16000.0
Khuvsgul,2024-04-29,16000.0
Orkhon,2024-04-29,16833.0
Selenge,2024-04-29,17000.0
Sukhbaatar,2024-04-29,18000.0
Tuv,2024-04-29,18000.0
Umnugovi,2024-04-29,20000.0
Uvs,2024-04-29,14000.0
Uvurkhangai,2024-04-29,19000.0
Zavkhan,2024-04-29,17000.0
Arkhangai,2024-05-06,16000.0
Bayan-Ulgii,2024-05-06,13000.0
Bayankhongor,2024-05-06,18500.0
Bulgan,2024-05-06,15000.0
Darkhan-Uul,2024-05-06,17667.0
Dornod,2024-05-06,18000.0
Dornogovi,2024-05-06,19000.0
Dundgovi,2024-05-06,15000.0
Govi-Altai,2024-05-06,16000.0
Govisumber,2024-05-06,15000.0
Khentii,2024-05-06,20000.0
Khovd,2024-05-06,16000.0
Khuvsgul,2024-05-06,16000.0
Orkhon,2024-05-06,16667.0
Selenge,2024-05-06,17000.0
Sukhbaatar,2024-05-06,18000.0
Tuv,2024-05-06,18000.0
Umnugovi,2024-05-06,20000.0
Uvs,2024-05-06,14000.0
Uvurkhangai,2024-05-06,19500.0
Zavkhan,2024-05-06,17000.0
Arkhangai,2024-05-13,16000.0
Bayan-Ulgii,2024-05-13,13000.0
Bayankhongor,2024-05-13,18500.0
Bulgan,2024-05-13,15000.0
Darkhan-Uul,2024-05-13,17667.0
Dornod,2024-05-13,19000.0
Dornogovi,2024-05-13,19000.0
Dundgovi,2024-05-13,16971.0
Govi-Altai,2024-05-13,20000.0
Govisumber,2024-05-13,14000.0
Khentii,2024-05-13,20000.0
Khovd,2024-05-13,16000.0
Khuvsgul,2024-05-13,16000.0
Orkhon,2024-05-13,16833.0
Selenge,2024-05-13,17000.0
Sukhbaatar,2024-05-13,18000.0
Tuv,2024-05-13,18000.0
Umnugovi,2024-05-13,20000.0
Uvs,2024-05-13,14000.0
Uvurkhangai,2024-05-13,20000.0
Zavkhan,2024-05-13,17000.0
Arkhangai,2024-05-20,16000.0
Bayan-Ulgii,2024-05-20,13000.0
Bayankhongor,2024-05-20,18500.0
Bulgan,2024-05-20,15000.0
Darkhan-Uul,2024-05-20,17500.0
Dornod,2024-05-20,18000.0
Dornogovi,2024-05-20,19000.0
Dundgovi,2024-05-20,16971.0
Govi-Altai,2024-05-20,20000.0
Govisumber,2024-05-20,14000.0
Khentii,2024-05-20,20000.0
Khovd,2024-05-20,16000.0
Khuvsgul,2024-05-20,16000.0
Orkhon,2024-05-20,17333.0
Selenge,2024-05-20,17000.0
Sukhbaatar,2024-05-20,18000.0
Tuv,2024-05-20,18000.0
Umnugovi,2024-05-20,20000.0
Uvs,2024-05-20,14000.0
Uvurkhangai,2024-05-20,20000.0
Zavkhan,2024-05-20,17000.0
Arkhangai,2024-05-27,16000.0
Bayan-Ulgii,2024-05-27,13000.0
Bayankhongor,2024-05-27,18000.0
Bulgan,2024-05-27,15000.0
Darkhan-Uul,2024-05-27,18333.0
Dornod,2024-05-27,18500.0
Dornogovi,2024-05-27,19000.0
Dundgovi,2024-05-27,17000.0
Govi-Altai,2024-05-27,18000.0
Govisumber,2024-05-27,14000.0
Khentii,2024-05-27,20000.0
Khovd,2024-05-27,16000.0
Khuvsgul,2024-05-27,16000.0
Orkhon,2024-05-27,17333.0
Selenge,2024-05-27,17000.0
Sukhbaatar,2024-05-27,18000.0
Tuv,2024-05-27,18000.0
Umnugovi,2024-05-27,20000.0
Uvs,2024-05-27,17000.0
Uvurkhangai,2024-05-27,20000.0
Zavkhan,2024-05-27,17000.0
Arkhangai,2024-06-03,16000.0
Bayan-Ulgii,2024-06-03,13000.0
Bayankhongor,2024-06-03,16000.0
Bulgan,2024-06-03,17000.0
Darkhan-Uul,2024-06-03,17833.0
Dornod,2024-06-03,18500.0
Dornogovi,2024-06-03,19000.0
Dundgovi,2024-06-03,17000.0
Govi-Altai,2024-06-03,18000.0
Govisumber,2024-06-03,15000.0
Khentii,2024-06-03,20000.0
Khovd,2024-06-03,16000.0
Khuvsgul,2024-06-03,16000.0
Orkhon,2024-06-03,17333.0
Selenge,2024-06-03,17000.0
Sukhbaatar,2024-06-03,18000.0
Tuv,2024-06-03,18000.0
Umnugovi,2024-06-03,20000.0
Uvs,2024-06-03,17000.0
Uvurkhangai,2024-06-03,19000.0
Zavkhan,2024-06-03,17000.0
Arkhangai,2024-06-10,15667.0
Bayan-Ulgii,2024-06-10,12500.0
Bayankhongor,2024-06-10,15000.0
Bulgan,2024-06-10,18000.0
Darkhan-Uul,2024-06-10,17500.0
Dornod,2024-06-10,19000.0
Dornogovi,2024-06-10,19000.0
Dundgovi,2024-06-10,16000.0
Govi-Altai,2024-06-10,17000.0
Govisumber,2024-06-10,16000.0
Khentii,2024-06-10,20000.0
Khovd,2024-06-10,16000.0
Khuvsgul,2024-06-10,16000.0
Orkhon,2024-06-10,17333.0
Selenge,2024-06-10,17000.0
Sukhbaatar,2024-06-10,18000.0
Tuv,2024-06-10,17850.0
Umnugovi,2024-06-10,20000.0
Uvs,2024-06-10,15333.0
Uvurkhangai,2024-06-10,18000.0
Zavkhan,2024-06-10,17000.0
Arkhangai,2024-06-17,15333.0
Bayan-Ulgii,2024-06-17,12500.0
Bayankhongor,2024-06-17,15000.0
Bulgan,2024-06-17,18000.0
Darkhan-Uul,2024-06-17,17333.0
Dornod,2024-06-17,19000.0
Dornogovi,2024-06-17,19500.0
Dundgovi,2024-06-17,16000.0
Govi-Altai,2024-06-17,15000.0
Govisumber,2024-06-17,17000.0
Khentii,2024-06-17,21000.0
Khovd,2024-06-17,16000.0
Khuvsgul,2024-06-17,16000.0
Orkhon,2024-06-17,17167.0
Selenge,2024-06-17,17000.0
Sukhbaatar,2024-06-17,18000.0
Tuv,2024-06-17,17500.0
Umnugovi,2024-06-17,20000.0
Uvs,2024-06-17,15000.0
Uvurkhangai,2024-06-17,18000.0
Zavkhan,2024-06-17,16000.0
Arkhangai,2024-06-24,15000.0
Bayan-Ulgii,2024-06-24,12333.0
Bayankhongor,2024-06-24,15000.0
Bulgan,2024-06-24,18000.0
Darkhan-Uul,2024-06-24,17000.0
Dornod,2024-06-24,19000.0
Dornogovi,2024-06-24,19750.0
Dundgovi,2024-06-24,16000.0
Govi-Altai,2024-06-24,16000.0
Govisumber,2024-06-24,16000.0
Khentii,2024-06-24,21000.0
Khovd,2024-06-24,16000.0
Khuvsgul,2024-06-24,16000.0
Orkhon,2024-06-24,17167.0
Selenge,2024-06-24,17000.0
