product,date,price
"Байцаа, кг",2026-05-18,3840.0
"Лууван, кг",2026-05-18,3079.0
"Сонгино, кг",2026-05-18,4445.0
"Төмс, кг",2026-05-18,3108.0
"Хүрэн манжин, кг",2026-05-18,4165.0
"Алим, кг",2026-05-11,8457.0
"Байцаа, кг",2026-05-11,3840.0
"Лууван, кг",2026-05-11,3049.0
"Сонгино, кг",2026-05-11,4445.0
"Төмс, кг",2026-05-11,3108.0
"Хүрэн манжин, кг",2026-05-11,4165.0
"Алим, кг",2026-05-04,8355.0
"Байцаа, кг",2026-05-04,3795.0
"Лууван, кг",2026-05-04,3035.0
"Сонгино, кг",2026-05-04,4387.0
"Төмс, кг",2026-05-04,3156.0
"Хүрэн манжин, кг",2026-05-04,3985.0
"Алим, кг",2026-04-27,8355.0
"Байцаа, кг",2026-04-27,3795.0
"Лууван, кг",2026-04-27,3035.0
"Сонгино, кг",2026-04-27,4329.0
"Төмс, кг",2026-04-27,3156.0
"Хүрэн манжин, кг",2026-04-27,4001.0
"Алим, кг",2026-04-20,8355.0
"Байцаа, кг",2026-04-20,3672.0
"Лууван, кг",2026-04-20,3035.0
"Сонгино, кг",2026-04-20,4329.0
"Төмс, кг",2026-04-20,3156.0
"Хүрэн манжин, кг",2026-04-20,4001.0
"Алим, кг",2026-04-13,8355.0
"Байцаа, кг",2026-04-13,3581.0
"Лууван, кг",2026-04-13,2999.0
"Сонгино, кг",2026-04-13,4329.0
"Төмс, кг",2026-04-13,3156.0
"Хүрэн манжин, кг",2026-04-13,4001.0
"Алим, кг",2026-04-06,8355.0
"Байцаа, кг",2026-04-06,3539.0
"Лууван, кг",2026-04-06,3035.0
"Сонгино, кг",2026-04-06,4329.0
"Төмс, кг",2026-04-06,3156.0
"Хүрэн манжин, кг",2026-04-06,3765.0
"Алим, кг",2026-03-30,8398.0
"Байцаа, кг",2026-03-30,3743.0
"Лууван, кг",2026-03-30,3035.0
"Сонгино, кг",2026-03-30,4329.0
"Төмс, кг",2026-03-30,3156.0
"Хүрэн манжин, кг",2026-03-30,3836.0
"Алим, кг",2026-03-23,8398.0
"Байцаа, кг",2026-03-23,3743.0
"Лууван, кг",2026-03-23,3035.0
"Сонгино, кг",2026-03-23,4329.0
"Төмс, кг",2026-03-23,3060.0
"Хүрэн манжин, кг",2026-03-23,3836.0
"Алим, кг",2026-03-16,8437.0
"Байцаа, кг",2026-03-16,3693.0
"Лууван, кг",2026-03-16,3035.0
"Сонгино, кг",2026-03-16,4329.0
"Төмс, кг",2026-03-16,3060.0
"Хүрэн манжин, кг",2026-03-16,3793.0
"Алим, кг",2026-03-09,8437.0
"Байцаа, кг",2026-03-09,3636.0
"Лууван, кг",2026-03-09,3035.0
"Сонгино, кг",2026-03-09,4329.0
"Төмс, кг",2026-03-09,3005.0
"Хүрэн манжин, кг",2026-03-09,3723.0
"Алим, кг",2026-03-02,8437.0
"Байцаа, кг",2026-03-02,3578.0
"Лууван, кг",2026-03-02,3035.0
"Сонгино, кг",2026-03-02,4329.0
"Төмс, кг",2026-03-02,2865.0
"Хүрэн манжин, кг",2026-03-02,3723.0
"Алим, кг",2026-02-23,8394.0
"Байцаа, кг",2026-02-23,3578.0
"Лууван, кг",2026-02-23,3035.0
"Сонгино, кг",2026-02-23,4329.0
"Төмс, кг",2026-02-23,2812.0
"Хүрэн манжин, кг",2026-02-23,3860.0
"Алим, кг",2026-02-09,8394.0
"Байцаа, кг",2026-02-09,3578.0
"Лууван, кг",2026-02-09,3035.0
"Сонгино, кг",2026-02-09,4329.0
"Төмс, кг",2026-02-09,2812.0
"Хүрэн манжин, кг",2026-02-09,3827.0
"Алим, кг",2026-02-02,8394.0
"Байцаа, кг",2026-02-02,3658.0
"Лууван, кг",2026-02-02,3035.0
"Сонгино, кг",2026-02-02,4329.0
"Төмс, кг",2026-02-02,2812.0
"Хүрэн манжин, кг",2026-02-02,3645.0
"Алим, кг",2026-01-26,8437.0
"Байцаа, кг",2026-01-26,3636.0
"Лууван, кг",2026-01-26,2999.0
"Сонгино, кг",2026-01-26,4329.0
"Төмс, кг",2026-01-26,2812.0
"Хүрэн манжин, кг",2026-01-26,3645.0
"Алим, кг",2026-01-19,8399.0
"Байцаа, кг",2026-01-19,3636.0
"Лууван, кг",2026-01-19,2999.0
"Сонгино, кг",2026-01-19,4329.0
"Төмс, кг",2026-01-19,2812.0
"Хүрэн манжин, кг",2026-01-19,3677.0
"Алим, кг",2026-01-12,8031.0
"Байцаа, кг",2026-01-12,3685.0
"Лууван, кг",2026-01-12,2999.0
"Сонгино, кг",2026-01-12,4329.0
"Төмс, кг",2026-01-12,2812.0
"Хүрэн манжин, кг",2026-01-12,3718.0
"Алим, кг",2026-01-05,7934.0
"Байцаа, кг",2026-01-05,3735.0
"Лууван, кг",2026-01-05,2999.0
"Сонгино, кг",2026-01-05,4266.0
"Төмс, кг",2026-01-05,2812.0
"Хүрэн манжин, кг",2026-01-05,3718.0
"Алим, кг",2025-12-30,7955.0
"Байцаа, кг",2025-12-30,3659.0
"Лууван, кг",2025-12-30,2999.0
"Сонгино, кг",2025-12-30,4266.0
"Төмс, кг",2025-12-30,2812.0
"Хүрэн манжин, кг",2025-12-30,3682.0
"Алим, кг",2025-12-22,8073.0
"Байцаа, кг",2025-12-22,3611.0
"Лууван, кг",2025-12-22,2970.0
"Сонгино, кг",2025-12-22,4266.0
"Төмс, кг",2025-12-22,2812.0
"Хүрэн манжин, кг",2025-12-22,3614.0
"Алим, кг",2025-12-15,8073.0
"Байцаа, кг",2025-12-15,3611.0
"Лууван, кг",2025-12-15,3012.0
"Сонгино, кг",2025-12-15,4151.0
"Төмс, кг",2025-12-15,2812.0
"Хүрэн манжин, кг",2025-12-15,3477.0
"Алим, кг",2025-12-08,8073.0
"Байцаа, кг",2025-12-08,3629.0
"Лууван, кг",2025-12-08,2988.0
"Сонгино, кг",2025-12-08,4090.0
"Төмс, кг",2025-12-08,2761.0
"Хүрэн манжин, кг",2025-12-08,3439.0
"Алим, кг",2025-12-01,8185.0
"Байцаа, кг",2025-12-01,3591.0
"Лууван, кг",2025-12-01,2867.0
"Сонгино, кг",2025-12-01,3789.0
"Төмс, кг",2025-12-01,2623.0
"Хүрэн манжин, кг",2025-12-01,3386.0
"Алим, кг",2025-11-24,8185.0
"Байцаа, кг",2025-11-24,3526.0
"Лууван, кг",2025-11-24,2867.0
"Сонгино, кг",2025-11-24,3845.0
"Төмс, кг",2025-11-24,2513.0
"Хүрэн манжин, кг",2025-11-24,3401.0
"Алим, кг",2025-11-17,8185.0
"Байцаа, кг",2025-11-17,3526.0
"Лууван, кг",2025-11-17,2903.0
"Сонгино, кг",2025-11-17,4027.0
"Төмс, кг",2025-11-17,2468.0
"Хүрэн манжин, кг",2025-11-17,3531.0
"Алим, кг",2025-11-10,8185.0
"Байцаа, кг",2025-11-10,3670.0
"Лууван, кг",2025-11-10,2866.0
"Сонгино, кг",2025-11-10,4068.0
"Төмс, кг",2025-11-10,2364.0
"Хүрэн манжин, кг",2025-11-10,3516.0
"Алим, кг",2025-11-03,8185.0
"Байцаа, кг",2025-11-03,3547.0
"Лууван, кг",2025-11-03,2962.0
"Сонгино, кг",2025-11-03,3819.0
"Төмс, кг",2025-11-03,2462.0
"Хүрэн манжин, кг",2025-11-03,3387.0
"Алим, кг",2025-10-27,8264.0
"Байцаа, кг",2025-10-27,3605.0
"Лууван, кг",2025-10-27,3011.0
"Сонгино, кг",2025-10-27,3819.0
"Төмс, кг",2025-10-27,2518.0
"Хүрэн манжин, кг",2025-10-27,3387.0
"Алим, кг",2025-10-20,8264.0
"Байцаа, кг",2025-10-20,3654.0
"Лууван, кг",2025-10-20,3004.0
"Сонгино, кг",2025-10-20,3819.0
"Төмс, кг",2025-10-20,2518.0
"Хүрэн манжин, кг",2025-10-20,3393.0
"Алим, кг",2025-10-13,8264.0
"Байцаа, кг",2025-10-13,3705.0
"Лууван, кг",2025-10-13,2926.0
"Сонгино, кг",2025-10-13,3819.0
"Төмс, кг",2025-10-13,2295.0
"Хүрэн манжин, кг",2025-10-13,3410.0
"Алим, кг",2025-10-06,8108.0
"Байцаа, кг",2025-10-06,3495.0
"Лууван, кг",2025-10-06,2893.0
"Сонгино, кг",2025-10-06,3935.0
"Төмс, кг",2025-10-06,2216.0
"Хүрэн манжин, кг",2025-10-06,3512.0
"Алим, кг",2025-09-29,8050.0
"Байцаа, кг",2025-09-29,3390.0
"Лууван, кг",2025-09-29,2934.0
"Сонгино, кг",2025-09-29,3856.0
"Төмс, кг",2025-09-29,2233.0
"Хүрэн манжин, кг",2025-09-29,3586.0
"Алим, кг",2025-09-22,7432.0
"Байцаа, кг",2025-09-22,3582.0
"Лууван, кг",2025-09-22,3342.0
"Сонгино, кг",2025-09-22,3856.0
"Төмс, кг",2025-09-22,2478.0
"Хүрэн манжин, кг",2025-09-22,3661.0
"Алим, кг",2025-09-15,7676.0
"Байцаа, кг",2025-09-15,3581.0
"Лууван, кг",2025-09-15,3345.0
"Сонгино, кг",2025-09-15,3942.0
"Төмс, кг",2025-09-15,2478.0
"Хүрэн манжин, кг",2025-09-15,3760.0
"Алим, кг",2025-09-08,7429.0
"Байцаа, кг",2025-09-08,3636.0
"Лууван, кг",2025-09-08,3389.0
"Сонгино, кг",2025-09-08,4264.0
"Төмс, кг",2025-09-08,2555.0
"Хүрэн манжин, кг",2025-09-08,3768.0
"Алим, кг",2025-09-01,7363.0
"Байцаа, кг",2025-09-01,3732.0
"Лууван, кг",2025-09-01,3466.0
"Сонгино, кг",2025-09-01,4361.0
"Төмс, кг",2025-09-01,2675.0
"Хүрэн манжин, кг",2025-09-01,3833.0
"Алим, кг",2025-08-25,7363.0
"Байцаа, кг",2025-08-25,3831.0
"Лууван, кг",2025-08-25,3655.0
"Сонгино, кг",2025-08-25,4216.0
"Төмс, кг",2025-08-25,2843.0
"Хүрэн манжин, кг",2025-08-25,3935.0
"Алим, кг",2025-08-18,7363.0
"Байцаа, кг",2025-08-18,3929.0
"Лууван, кг",2025-08-18,3688.0
"Сонгино, кг",2025-08-18,4266.0
"Төмс, кг",2025-08-18,3079.0
"Хүрэн манжин, кг",2025-08-18,4342.0
"Алим, кг",2025-08-11,7363.0
"Байцаа, кг",2025-08-11,4047.0
"Лууван, кг",2025-08-11,4022.0
"Сонгино, кг",2025-08-11,4587.0
"Төмс, кг",2025-08-11,3431.0
"Хүрэн манжин, кг",2025-08-11,4438.0
"Алим, кг",2025-08-04,7363.0
"Байцаа, кг",2025-08-04,4072.0
"Лууван, кг",2025-08-04,3913.0
"Сонгино, кг",2025-08-04,4602.0
"Төмс, кг",2025-08-04,3722.0
"Хүрэн манжин, кг",2025-08-04,4446.0
"Алим, кг",2025-07-28,7363.0
"Байцаа, кг",2025-07-28,4172.0
"Лууван, кг",2025-07-28,3899.0
"Сонгино, кг",2025-07-28,4178.0
"Төмс, кг",2025-07-28,2385.0
"Хүрэн манжин, кг",2025-07-28,4477.0
"Алим, кг",2025-07-21,7363.0
"Байцаа, кг",2025-07-21,4172.0
"Лууван, кг",2025-07-21,3876.0
"Сонгино, кг",2025-07-21,4206.0
"Төмс, кг",2025-07-21,1669.0
"Хүрэн манжин, кг",2025-07-21,4401.0
"Алим, кг",2025-07-07,7130.0
"Байцаа, кг",2025-07-07,4446.0
"Лууван, кг",2025-07-07,3876.0
"Сонгино, кг",2025-07-07,4402.0
"Төмс, кг",2025-07-07,1632.0
"Хүрэн манжин, кг",2025-07-07,4412.0
"Алим, кг",2025-06-30,7363.0
"Байцаа, кг",2025-06-30,4426.0
"Лууван, кг",2025-06-30,3811.0
"Сонгино, кг",2025-06-30,4402.0
"Төмс, кг",2025-06-30,1632.0
"Хүрэн манжин, кг",2025-06-30,4474.0
"Алим, кг",2025-06-23,7183.0
"Байцаа, кг",2025-06-23,4512.0
"Лууван, кг",2025-06-23,3811.0
"Сонгино, кг",2025-06-23,4688.0
"Төмс, кг",2025-06-23,1632.0
"Хүрэн манжин, кг",2025-06-23,4498.0
"Алим, кг",2025-06-16,7183.0
"Байцаа, кг",2025-06-16,4619.0
"Лууван, кг",2025-06-16,3971.0
"Сонгино, кг",2025-06-16,4746.0
"Төмс, кг",2025-06-16,1526.0
"Хүрэн манжин, кг",2025-06-16,4626.0
"Алим, кг",2025-06-09,7183.0
"Байцаа, кг",2025-06-09,4391.0
"Лууван, кг",2025-06-09,4003.0
"Сонгино, кг",2025-06-09,4845.0
"Төмс, кг",2025-06-09,1504.0
"Хүрэн манжин, кг",2025-06-09,4691.0
"Алим, кг",2025-06-02,7183.0
"Байцаа, кг",2025-06-02,3616.0
"Лууван, кг",2025-06-02,4035.0
"Сонгино, кг",2025-06-02,4794.0
"Төмс, кг",2025-06-02,1446.0
"Хүрэн манжин, кг",2025-06-02,4757.0
"Алим, кг",2025-05-26,7092.0
"Байцаа, кг",2025-05-26,3293.0
"Лууван, кг",2025-05-26,4080.0
"Сонгино, кг",2025-05-26,4820.0
"Төмс, кг",2025-05-26,1383.0
"Хүрэн манжин, кг",2025-05-26,4720.0
"Алим, кг",2025-05-19,7109.0
"Байцаа, кг",2025-05-19,3293.0
"Лууван, кг",2025-05-19,3936.0
"Сонгино, кг",2025-05-19,4570.0
"Төмс, кг",2025-05-19,1359.0
"Хүрэн манжин, кг",2025-05-19,4531.0
"Алим, кг",2025-05-12,7109.0
"Байцаа, кг",2025-05-12,3210.0
"Лууван, кг",2025-05-12,3613.0
"Сонгино, кг",2025-05-12,4444.0
"Төмс, кг",2025-05-12,1359.0
"Хүрэн манжин, кг",2025-05-12,4432.0
"Алим, кг",2025-05-05,7109.0
"Байцаа, кг",2025-05-05,3186.0
"Лууван, кг",2025-05-05,3324.0
"Сонгино, кг",2025-05-05,4171.0
"Төмс, кг",2025-05-05,1359.0
"Хүрэн манжин, кг",2025-05-05,4271.0
"Алим, кг",2025-04-28,7109.0
"Байцаа, кг",2025-04-28,3096.0
"Лууван, кг",2025-04-28,3246.0
"Сонгино, кг",2025-04-28,3938.0
"Төмс, кг",2025-04-28,1359.0
"Хүрэн манжин, кг",2025-04-28,4175.0
"Алим, кг",2025-04-21,7109.0
"Байцаа, кг",2025-04-21,3096.0
"Лууван, кг",2025-04-21,3171.0
"Сонгино, кг",2025-04-21,3886.0
"Төмс, кг",2025-04-21,1359.0
"Хүрэн манжин, кг",2025-04-21,4151.0
"Алим, кг",2025-04-14,7045.0
"Байцаа, кг",2025-04-14,3133.0
"Лууван, кг",2025-04-14,2992.0
"Сонгино, кг",2025-04-14,3758.0
"Төмс, кг",2025-04-14,1345.0
"Хүрэн манжин, кг",2025-04-14,4165.0
"Алим, кг",2025-04-07,7002.0
"Байцаа, кг",2025-04-07,3022.0
"Лууван, кг",2025-04-07,2969.0
"Сонгино, кг",2025-04-07,3704.0
"Төмс, кг",2025-04-07,1359.0
"Хүрэн манжин, кг",2025-04-07,4132.0
"Алим, кг",2025-03-31,7002.0
"Байцаа, кг",2025-03-31,3061.0
"Лууван, кг",2025-03-31,2830.0
"Сонгино, кг",2025-03-31,3704.0
"Төмс, кг",2025-03-31,1359.0
"Хүрэн манжин, кг",2025-03-31,4094.0
"Алим, кг",2025-03-24,6984.0
"Байцаа, кг",2025-03-24,3017.0
"Лууван, кг",2025-03-24,2712.0
"Сонгино, кг",2025-03-24,3666.0
"Төмс, кг",2025-03-24,1359.0
"Хүрэн манжин, кг",2025-03-24,3837.0
"Алим, кг",2025-03-17,6941.0
"Байцаа, кг",2025-03-17,2984.0
"Лууван, кг",2025-03-17,2653.0
"Сонгино, кг",2025-03-17,3679.0
"Төмс, кг",2025-03-17,1359.0
"Хүрэн манжин, кг",2025-03-17,3872.0
"Алим, кг",2025-03-10,6941.0
"Байцаа, кг",2025-03-10,2949.0
"Лууван, кг",2025-03-10,2613.0
"Сонгино, кг",2025-03-10,3615.0
"Төмс, кг",2025-03-10,1359.0
"Хүрэн манжин, кг",2025-03-10,3802.0
"Алим, кг",2025-02-24,7031.0
"Байцаа, кг",2025-02-24,2922.0
"Лууван, кг",2025-02-24,2645.0
"Сонгино, кг",2025-02-24,3572.0
"Төмс, кг",2025-02-24,1359.0
"Хүрэн манжин, кг",2025-02-24,3736.0
"Алим, кг",2025-02-17,7031.0
"Байцаа, кг",2025-02-17,2896.0
"Лууван, кг",2025-02-17,2567.0
"Сонгино, кг",2025-02-17,3586.0
"Төмс, кг",2025-02-17,1359.0
"Хүрэн манжин, кг",2025-02-17,3767.0
"Алим, кг",2025-02-10,7110.0
"Байцаа, кг",2025-02-10,2862.0
"Лууван, кг",2025-02-10,2596.0
"Сонгино, кг",2025-02-10,3586.0
"Төмс, кг",2025-02-10,1359.0
"Хүрэн манжин, кг",2025-02-10,3736.0
"Алим, кг",2025-02-03,7110.0
"Байцаа, кг",2025-02-03,2745.0
"Лууван, кг",2025-02-03,2565.0
"Сонгино, кг",2025-02-03,3547.0
"Төмс, кг",2025-02-03,1359.0
"Хүрэн манжин, кг",2025-02-03,3767.0
"Алим, кг",2025-01-27,7067.0
"Байцаа, кг",2025-01-27,2707.0
"Лууван, кг",2025-01-27,2281.0
"Сонгино, кг",2025-01-27,3482.0
"Төмс, кг",2025-01-27,1359.0
"Хүрэн манжин, кг",2025-01-27,3494.0
"Алим, кг",2025-01-20,7067.0
"Байцаа, кг",2025-01-20,2766.0
"Лууван, кг",2025-01-20,2536.0
"Сонгино, кг",2025-01-20,3547.0
"Төмс, кг",2025-01-20,1359.0
"Хүрэн манжин, кг",2025-01-20,3642.0
"Алим, кг",2025-01-13,7067.0
"Байцаа, кг",2025-01-13,2800.0
"Лууван, кг",2025-01-13,2557.0
"Сонгино, кг",2025-01-13,3502.0
"Төмс, кг",2025-01-13,1359.0
"Хүрэн манжин, кг",2025-01-13,3575.0
"Алим, кг",2025-01-06,7067.0
"Байцаа, кг",2025-01-06,2811.0
"Лууван, кг",2025-01-06,2532.0
"Сонгино, кг",2025-01-06,3581.0
"Төмс, кг",2025-01-06,1359.0
"Хүрэн манжин, кг",2025-01-06,3458.0
"Алим, кг",2024-12-30,7067.0
"Байцаа, кг",2024-12-30,2811.0
"Лууван, кг",2024-12-30,2532.0
"Сонгино, кг",2024-12-30,3581.0
"Төмс, кг",2024-12-30,1359.0
"Хүрэн манжин, кг",2024-12-30,3458.0
"Алим, кг",2024-12-23,7152.0
"Байцаа, кг",2024-12-23,2692.0
"Лууван, кг",2024-12-23,2458.0
"Сонгино, кг",2024-12-23,3569.0
"Төмс, кг",2024-12-23,1359.0
"Хүрэн манжин, кг",2024-12-23,3445.0
"Алим, кг",2024-12-16,7238.0
"Байцаа, кг",2024-12-16,2678.0
"Лууван, кг",2024-12-16,2519.0
"Сонгино, кг",2024-12-16,3637.0
"Төмс, кг",2024-12-16,1362.0
"Хүрэн манжин, кг",2024-12-16,3399.0
"Алим, кг",2024-12-09,7238.0
"Байцаа, кг",2024-12-09,2763.0
"Лууван, кг",2024-12-09,2531.0
"Сонгино, кг",2024-12-09,3512.0
"Төмс, кг",2024-12-09,1367.0
"Хүрэн манжин, кг",2024-12-09,3429.0
"Алим, кг",2024-12-02,7238.0
"Байцаа, кг",2024-12-02,2618.0
"Лууван, кг",2024-12-02,2418.0
"Сонгино, кг",2024-12-02,3517.0
"Төмс, кг",2024-12-02,1418.0
"Хүрэн манжин, кг",2024-12-02,3461.0
"Алим, кг",2024-11-25,7152.0
"Байцаа, кг",2024-11-25,2517.0
"Лууван, кг",2024-11-25,2563.0
"Сонгино, кг",2024-11-25,3545.0
"Төмс, кг",2024-11-25,1362.0
"Хүрэн манжин, кг",2024-11-25,3410.0
"Алим, кг",2024-11-18,7152.0
"Байцаа, кг",2024-11-18,2435.0
"Лууван, кг",2024-11-18,2525.0
"Сонгино, кг",2024-11-18,3447.0
"Төмс, кг",2024-11-18,1362.0
"Хүрэн манжин, кг",2024-11-18,3314.0
"Алим, кг",2024-11-12,7152.0
"Байцаа, кг",2024-11-12,2441.0
"Лууван, кг",2024-11-12,2553.0
"Сонгино, кг",2024-11-12,3315.0
"Төмс, кг",2024-11-12,1352.0
"Хүрэн манжин, кг",2024-11-12,3225.0
"Алим, кг",2024-11-04,7152.0
"Байцаа, кг",2024-11-04,2368.0
"Лууван, кг",2024-11-04,2520.0
"Сонгино, кг",2024-11-04,3329.0
"Төмс, кг",2024-11-04,1352.0
"Хүрэн манжин, кг",2024-11-04,3017.0
"Алим, кг",2024-10-28,6977.0
"Байцаа, кг",2024-10-28,2271.0
"Лууван, кг",2024-10-28,2531.0
"Сонгино, кг",2024-10-28,3258.0
"Төмс, кг",2024-10-28,1352.0
"Хүрэн манжин, кг",2024-10-28,3037.0
"Алим, кг",2024-10-21,7017.0
"Байцаа, кг",2024-10-21,2278.0
"Лууван, кг",2024-10-21,2410.0
"Сонгино, кг",2024-10-21,3093.0
"Төмс, кг",2024-10-21,1362.0
"Хүрэн манжин, кг",2024-10-21,2935.0
"Алим, кг",2024-10-14,7079.0
"Байцаа, кг",2024-10-14,2191.0
"Лууван, кг",2024-10-14,2531.0
"Сонгино, кг",2024-10-14,3053.0
"Төмс, кг",2024-10-14,1362.0
"Хүрэн манжин, кг",2024-10-14,2833.0
"Алим, кг",2024-10-07,7079.0
"Байцаа, кг",2024-10-07,2027.0
"Лууван, кг",2024-10-07,2713.0
"Сонгино, кг",2024-10-07,3152.0
"Төмс, кг",2024-10-07,1412.0
"Хүрэн манжин, кг",2024-10-07,2740.0
"Алим, кг",2024-09-30,6872.0
"Байцаа, кг",2024-09-30,1970.0
"Лууван, кг",2024-09-30,2410.0
"Сонгино, кг",2024-09-30,3097.0
"Төмс, кг",2024-09-30,1352.0
"Хүрэн манжин, кг",2024-09-30,2812.0
"Алим, кг",2024-09-23,6872.0
"Байцаа, кг",2024-09-23,2055.0
"Лууван, кг",2024-09-23,2672.0
"Сонгино, кг",2024-09-23,3171.0
"Төмс, кг",2024-09-23,1314.0
"Хүрэн манжин, кг",2024-09-23,2587.0
"Алим, кг",2024-09-16,6872.0
"Байцаа, кг",2024-09-16,1906.0
"Лууван, кг",2024-09-16,2853.0
"Сонгино, кг",2024-09-16,3111.0
"Төмс, кг",2024-09-16,1437.0
"Хүрэн манжин, кг",2024-09-16,2476.0
"Алим, кг",2024-09-09,6872.0
"Байцаа, кг",2024-09-09,1769.0
"Лууван, кг",2024-09-09,2662.0
"Сонгино, кг",2024-09-09,3086.0
"Төмс, кг",2024-09-09,1449.0
"Хүрэн манжин, кг",2024-09-09,2677.0
"Алим, кг",2024-09-02,6662.0
"Байцаа, кг",2024-09-02,1853.0
"Лууван, кг",2024-09-02,2996.0
"Сонгино, кг",2024-09-02,3406.0
"Төмс, кг",2024-09-02,1583.0
"Хүрэн манжин, кг",2024-09-02,2957.0
"Алим, кг",2024-08-26,6618.0
"Байцаа, кг",2024-08-26,1971.0
"Лууван, кг",2024-08-26,3301.0
"Сонгино, кг",2024-08-26,3464.0
"Төмс, кг",2024-08-26,1710.0
"Хүрэн манжин, кг",2024-08-26,3289.0
"Алим, кг",2024-08-19,6534.0
"Байцаа, кг",2024-08-19,2005.0
"Лууван, кг",2024-08-19,3795.0
"Сонгино, кг",2024-08-19,3631.0
"Төмс, кг",2024-08-19,1903.0
"Хүрэн манжин, кг",2024-08-19,3545.0
"Алим, кг",2024-08-12,6466.0
"Байцаа, кг",2024-08-12,2198.0
"Лууван, кг",2024-08-12,3947.0
"Сонгино, кг",2024-08-12,3783.0
"Төмс, кг",2024-08-12,2155.0
"Хүрэн манжин, кг",2024-08-12,3797.0
"Алим, кг",2024-08-05,6466.0
"Байцаа, кг",2024-08-05,2306.0
"Лууван, кг",2024-08-05,3948.0
"Сонгино, кг",2024-08-05,3997.0
"Төмс, кг",2024-08-05,2411.0
"Хүрэн манжин, кг",2024-08-05,3751.0
"Алим, кг",2024-07-29,6466.0
"Байцаа, кг",2024-07-29,2421.0
"Лууван, кг",2024-07-29,3999.0
"Сонгино, кг",2024-07-29,4225.0
"Төмс, кг",2024-07-29,2370.0
