id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
1698,,,Point,106.803434,47.907928,ШТС
1699,,,Point,106.97661,47.924264,ШТС
1700,,,Point,106.762202,47.905693,ШТС
1701,,,Point,106.876077,47.92096,ШТС
1702,,,Point,106.802872,47.920451,ШТС
1703,,,Point,106.875354,47.903955,ШТС
1704,,,Point,106.906501,47.939151,ШТС
1705,,,Point,106.984038,47.912815,ШТС
1706,,,Point,106.860195,47.899878,ШТС
1707,,,Point,106.915074,47.909354,ШТС
1708,,,Point,106.724636,47.895882,ШТС
1709,,,Point,106.870762,47.897765,ШТС
1710,,,Point,106.835283,47.91097,ШТС
1711,,,Point,106.62314,47.91627,ШТС
1712,,,Point,106.976566,47.915629,ШТС
1713,,,Point,106.7873,47.914136,ШТС
1714,,,Point,106.72614,47.896187,ШТС
1715,,,Point,106.771574,47.906598,ШТС
1716,,,Point,106.936979,47.907902,ШТС
1717,,,Point,106.972337,47.924356,ШТС
1718,,,Point,106.925693,47.995754,ШТС
1719,,,Point,106.818611,47.915853,ШТС
1720,,,Point,106.78352,47.91117,ШТС
1721,,,Point,106.809659,47.909449,ШТС
1722,,,Point,106.82786,47.956052,ШТС
1723,,,Point,106.821112,47.934924,ШТС
1724,,,Point,106.966649,47.907608,ШТС
1725,,,Point,106.920468,48.012565,ШТС
1726,,,Point,106.58846,47.889735,ШТС
1727,,,Point,106.569094,47.903955,ШТС
1728,,,Point,107.08087,47.886531,ШТС
1729,,,Point,107.071928,47.887604,ШТС
1730,,,Point,106.907333,47.908099,ШТС
1731,,,Point,106.816299,47.921817,ШТС
1732,,,Point,106.922751,47.976208,ШТС
1733,,,Point,106.908035,48.034354,ШТС
1734,,,Point,106.677409,47.842429,ШТС
1735,,,Point,106.820519,47.909657,ШТС
1736,,,Point,106.819651,47.910964,ШТС
1737,,,Point,106.937779,47.980531,ШТС
1738,,,Point,106.896232,47.909158,ШТС
1739,,,Point,106.941908,47.907878,ШТС
1740,,,Point,106.944205,47.915379,ШТС
1741,,,Point,106.804931,47.909583,ШТС
1742,,,Point,106.883568,47.937239,ШТС
1743,,,Point,106.901471,47.926575,ШТС
1744,,,Point,106.725391,47.901591,ШТС
1745,,,Point,106.741264,47.90002,ШТС
1746,,,Point,106.854602,47.90478,ШТС
1747,,,Point,106.7067,47.900685,ШТС
1748,,,Point,106.788725,47.863112,ШТС
1749,,,Point,106.817723,47.921921,ШТС
1750,,,Point,106.925315,47.99575,ШТС
1751,,,Point,106.803258,47.909599,ШТС
1752,,,Point,107.075817,47.887208,ШТС
1753,,,Point,106.85651,47.902424,ШТС
1754,,,Point,106.878233,47.909062,ШТС
1755,,,Point,106.970369,47.907769,ШТС
1756,,,Point,106.918012,47.92779,ШТС
1757,,,Point,106.768357,47.85376,ШТС
1758,,,Point,106.774606,47.852395,ШТС
1759,,,Point,106.826065,47.897324,ШТС
1760,,,Point,107.171413,47.822973,ШТС
1761,,,Point,106.914089,47.939977,ШТС
1762,,,Point,106.914473,47.946344,ШТС
1763,,,Point,106.782507,47.828463,ШТС
1764,,,Point,106.834197,47.872524,ШТС
1765,,,Point,106.780814,47.91448,ШТС
1766,,,Point,106.761774,47.908479,ШТС
1767,,,Point,106.723997,47.935787,ШТС
1768,,,Point,106.810755,47.909804,ШТС
1769,,,Point,106.666558,47.898758,ШТС
1770,,,Point,106.980991,47.911996,ШТС
1771,,,Point,106.990878,48.016393,ШТС
1772,,,Point,106.718203,47.900972,ШТС
1773,,,Point,106.816401,47.93216,ШТС
1774,,,Point,107.144787,47.928134,ШТС
1775,,,Point,106.891767,47.90171,ШТС
1776,,,Point,106.712363,47.90074,ШТС
1777,,,Point,106.969086,47.915717,ШТС
1778,,,Point,106.828293,47.910387,ШТС
1779,,,Point,106.78042,47.856011,ШТС
1780,,,Point,107.218568,47.79019,ШТС
1781,,,Point,106.866468,47.947178,ШТС
1782,,,Point,106.947675,47.907741,ШТС
1783,,,Point,106.769625,47.917758,ШТС
1784,,,Point,106.817281,47.943104,ШТС
1785,,,Point,106.815669,47.867156,ШТС
1786,,,Point,106.615201,47.780183,ШТС
1787,,,Point,106.782039,47.90728,ШТС
1788,,,Point,106.919573,47.975646,ШТС
1789,,,Point,106.884144,47.927633,ШТС
1790,,,Point,106.76025,47.909766,ШТС
1791,,,Point,106.771322,47.888948,ШТС
1792,,,Point,106.781098,47.899137,ШТС
1793,,,Point,106.88875,47.943594,ШТС
1794,,,Point,106.80969,47.921468,ШТС
1795,,,Point,106.814921,47.940876,ШТС
1796,,,Point,107.009576,47.907888,ШТС
1797,,,Point,107.102337,47.877663,ШТС
