id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс
3244812,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.015095,47.920423,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244813,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.017447,47.918649,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244814,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.014769,47.91836,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244815,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.014728,47.91605,Ногоон байгууламжийн бүс,"“Амгалан” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244816,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.012072,47.914656,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244817,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.009692,47.92103,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,"Шар хад-1 /13280/, Амгалан-1 /13260/"
3244818,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.012327,47.921261,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,"Шар хад-1 /13280/, Амгалан-1 /13260/"
3244819,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.011966,47.918458,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244820,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.009122,47.91862,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,"Шар хад-1 /13280/, Амгалан-1 /13260/"
3244821,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.014792,47.923064,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244822,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.011856,47.923296,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,"10-р хороо, 17-р хороо","Шар хад-1 /13280/, Амгалан-1 /13260/"
3244823,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.012026,47.923947,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,"10-р хороо, 17-р хороо","Шар хад-1 /13280/, Амгалан-1 /13260/"
3244824,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.014924,47.923751,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244825,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.020984,47.923244,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244826,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.018011,47.923495,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244827,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.020327,47.9226,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3244828,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,107.012983,47.915921,Ногоон байгууламжийн бүс,"""Амгалан"" дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Баянзүрх,10-р хороо,Амгалан-1 /13260/
3245006,,Суурьшлын бүс,Polygon,106.785097,47.917438,Орон сууцны бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Суурьшлын бүс,Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245007,,Суурьшлын бүс,Polygon,106.785156,47.916292,Орон сууцны бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Суурьшлын бүс,Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245008,,Суурьшлын бүс,Polygon,106.788214,47.916987,Орон сууцны бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Суурьшлын бүс,Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245009,,Суурьшлын бүс,Polygon,106.790214,47.917753,Орон сууцны бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Суурьшлын бүс,Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245010,,Суурьшлын бүс,Polygon,106.790724,47.917311,Орон сууцны бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Суурьшлын бүс,Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245011,,"Олон нийт, ажил хэрэг",Polygon,106.782719,47.918501,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,"2-р хороо, 3-р хороо","Толгойт-6 /18105/, Толгойт-3 /18102/"
3245012,,"Олон нийт, ажил хэрэг",Polygon,106.783353,47.918169,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,2-р хороо,Толгойт-3 /18102/
3245016,,"Олон нийт, худалдаа үйлчилгээ",Polygon,106.790163,47.918594,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, худалдаа үйлчилгээний бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245017,,"Олон нийт, худалдаа үйлчилгээ",Polygon,106.790893,47.91905,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, худалдаа үйлчилгээний бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245018,,"Олон нийт, худалдаа үйлчилгээ",Polygon,106.788246,47.91918,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, худалдаа үйлчилгээний бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245019,,"Олон нийт, худалдаа үйлчилгээ",Polygon,106.788317,47.91849,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, худалдаа үйлчилгээний бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245020,,"Олон нийт, худалдаа үйлчилгээ",Polygon,106.785381,47.918992,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, худалдаа үйлчилгээний бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245021,,"Олон нийт, худалдаа үйлчилгээ",Polygon,106.785304,47.918287,Олон нийт ажил хэргийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, худалдаа үйлчилгээний бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245023,,"Соёл, олон нийт, спорт цогцолбор",Polygon,106.782801,47.916772,Нийгмийн дэд бүтцийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Соёл, олон нийт, спорт цогцолбор",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245024,,"Соёл, олон нийт, спорт цогцолбор",Polygon,106.782721,47.915321,Нийгмийн дэд бүтцийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Соёл, олон нийт, спорт цогцолбор",Сонгинохайрхан,"2-р хороо, 3-р хороо",Толгойт-3 /18102/
3245026,,Нийгмийн дэд бүтэц,Polygon,106.788314,47.917635,Нийгмийн дэд бүтцийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Нийгмийн дэд бүтцийн бүс,Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245028,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.783268,47.91825,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,2-р хороо,Толгойт-3 /18102/
3245029,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.785102,47.916662,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245030,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.790331,47.917683,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245031,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.790275,47.918702,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245032,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.788006,47.91723,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245033,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.786612,47.918772,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245034,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.782455,47.916005,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,"2-р хороо, 3-р хороо",Толгойт-3 /18102/
3245035,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.791837,47.919069,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245036,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламж",Polygon,106.791647,47.917206,Ногоон байгууламжийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,3-р хороо,Толгойт-3 /18102/
3245037,,Үйлдвэр аж ахуй,Polygon,106.781881,47.916112,Үйлдвэрийн бүс,"“Сонсголон” дэд төвийн техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,Үйлдвэр аж ахуйн бүс,Сонгинохайрхан,"2-р хороо, 3-р хороо",Толгойт-3 /18102/
3245148,,"Олон нийт, ажил хэргийн бүс",Polygon,106.686472,47.893606,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245149,,"Олон нийт, ажил хэргийн бүс",Polygon,106.681683,47.89245,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245150,,"Олон нийт, ажил хэргийн бүс",Polygon,106.671546,47.893876,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245151,,"Олон нийт, ажил хэргийн бүс",Polygon,106.671657,47.891161,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245152,,"Олон нийт, ажил хэргийн бүс",Polygon,106.67109,47.889361,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245153,,"Олон нийт, ажил хэргийн бүс",Polygon,106.672214,47.887286,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245154,,"Олон нийт, ажил хэргийн бүс",Polygon,106.68996,47.887814,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245155,,"Олон нийт, ажил хэргийн бүс",Polygon,106.693064,47.888917,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245156,,"Олон нийт, ажил хэргийн бүс",Polygon,106.691698,47.890781,Олон нийт ажил хэргийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Олон нийт, ажил хэргийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245157,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",MultiPolygon,106.683718,47.894005,Ногоон байгууламжийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245158,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Polygon,106.687801,47.891295,Ногоон байгууламжийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245159,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Polygon,106.689639,47.891786,Ногоон байгууламжийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
3245160,,"Цэцэрлэгт хүрээлэн, Ногоон байгууламжийн бүс",Polygon,106.686975,47.889103,Ногоон байгууламжийн бүс,"“Шинэ дэд төв”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө, техник эдийн засгийн үндэслэл, барилгажилтын төсөл",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 11 дүгээр сарын 15-ны өдрийн 24/12 дугаар тогтоол,"Цэцэрлэгт хүрээлэн, ногоон байгууламжийн бүс",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/
