id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Нэр
9156,,,Point,106.893307,47.915335,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9157,,,Point,106.940869,47.919322,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9158,,,Point,106.819713,47.910674,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9159,,,Point,106.923257,47.918238,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9160,,,Point,106.927492,47.930681,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9161,,,Point,106.910336,47.901316,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9162,,,Point,106.899659,47.920095,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9163,,,Point,107.253648,47.772986,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
9164,,,Point,106.986839,47.923164,Нийтийн бие засах газар,"""City toilet"" нийтий бие засах газар"
