id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
87390,,,Polygon,107.339737,47.778354,Нуурын хамгаалалт 200м
87391,,,Polygon,107.20159,47.756954,Нуурын хамгаалалт 200м
