id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Дүүрэг,Хороо,Хаягийн бүс
3250971,,Төлөвлөлтийн авто зам,Polygon,106.650892,48.082251,Эдийн засгийн тусгай бүсийн авто зам,Сонгинохайрхан,24-р хороо,Цагаан бургас /18200/
