id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
128236,1407,7-р хороо,Polygon,106.92768,47.926357,Хорооны зааг
128237,1330,30-р хороо,Polygon,106.953499,47.933558,Хорооны зааг
128238,1605,5-р хороо,Polygon,106.862071,47.914757,Хорооны зааг
128239,1711,11-р хороо,Polygon,106.922546,47.85144,Хорооны зааг
128240,1713,13-р хороо,Polygon,106.593514,47.79022,Хорооны зааг
128241,1714,14-р хороо,Polygon,106.792581,47.763163,Хорооны зааг
128242,1701,1-р хороо,Polygon,106.908166,47.902899,Хорооны зааг
128243,1719,19-р хороо,Polygon,106.902217,47.892731,Хорооны зааг
128244,1710,10-р хороо,Polygon,106.726709,47.85441,Хорооны зааг
128245,1709,9-р хороо,Polygon,106.754781,47.870311,Хорооны зааг
128246,1708,8-р хороо,Polygon,106.817894,47.833931,Хорооны зааг
128247,1707,7-р хороо,Polygon,106.806074,47.87335,Хорооны зааг
128248,1706,6-р хороо,Polygon,106.811611,47.873975,Хорооны зааг
128249,1705,5-р хороо,Polygon,106.819523,47.875789,Хорооны зааг
128250,1723,23-р хороо,Polygon,106.872605,47.844271,Хорооны зааг
128251,1720,20-р хороо,Polygon,106.880317,47.892528,Хорооны зааг
128252,1721,21-р хороо,Polygon,106.748588,47.821986,Хорооны зааг
128253,1717,17-р хороо,Polygon,106.923737,47.8916,Хорооны зааг
128254,1718,18-р хороо,Polygon,106.921367,47.896942,Хорооны зааг
128255,1841,41-р хороо,Polygon,106.799214,47.961795,Хорооны зааг
128256,1834,34-р хороо,Polygon,106.725399,47.978769,Хорооны зааг
128257,1840,40-р хороо,Polygon,106.817471,47.953146,Хорооны зааг
128258,1816,16-р хороо,Polygon,106.839941,47.914628,Хорооны зааг
128259,1817,17-р хороо,Polygon,106.833394,47.913419,Хорооны зааг
128260,1829,29-р хороо,Polygon,106.824389,47.912833,Хорооны зааг
128261,1842,42-р хороо,Polygon,106.827642,48.023417,Хорооны зааг
128262,1804,4-р хороо,Polygon,106.803643,47.921783,Хорооны зааг
128263,1528,28-р хороо,Polygon,106.854025,47.957704,Хорооны зааг
128264,1811,11-р хороо,Polygon,106.858739,47.948857,Хорооны зааг
128265,1838,38-р хороо,Polygon,106.803081,47.913478,Хорооны зааг
128266,1818,18-р хороо,Polygon,106.814363,47.912497,Хорооны зааг
128267,1802,2-р хороо,Polygon,106.774299,47.919807,Хорооны зааг
128268,1835,35-р хороо,Polygon,106.772583,47.942111,Хорооны зааг
128269,1826,26-р хороо,Polygon,106.799401,47.938216,Хорооны зааг
128270,1820,20-р хороо,Polygon,106.757293,47.891746,Хорооны зааг
128271,1803,3-р хороо,Polygon,106.788794,47.921229,Хорооны зааг
128272,1823,23-р хороо,Polygon,106.826274,47.920408,Хорооны зааг
128273,1801,1-р хороо,Polygon,106.75806,47.963096,Хорооны зааг
128274,1822,22-р хороо,Polygon,106.728954,47.914133,Хорооны зааг
128275,1833,33-р хороо,Polygon,106.676356,47.954885,Хорооны зааг
128276,1827,27-р хороо,Polygon,106.812347,47.923572,Хорооны зааг
128277,1805,5-р хороо,Polygon,106.814983,47.932832,Хорооны зааг
128278,1809,9-р хороо,Polygon,106.829557,47.961151,Хорооны зааг
128279,1836,36-р хороо,Polygon,106.78207,47.95893,Хорооны зааг
128280,1831,31-р хороо,Polygon,106.85311,47.930617,Хорооны зааг
128281,1808,8-р хороо,Polygon,106.839766,47.946928,Хорооны зааг
128282,1843,43-р хороо,Polygon,106.843384,47.927052,Хорооны зааг
128283,1837,37-р хороо,Polygon,106.819896,47.918462,Хорооны зааг
128284,1819,19-р хороо,Polygon,106.814272,47.918236,Хорооны зааг
128285,1624,24-р хороо,Polygon,106.882454,47.905327,Хорооны зааг
128286,1812,12-р хороо,Polygon,106.85204,47.915183,Хорооны зааг
128287,1813,13-р хороо,Polygon,106.848283,47.914847,Хорооны зааг
128288,1814,14-р хороо,Polygon,106.835684,47.914419,Хорооны зааг
128289,1815,15-р хороо,Polygon,106.843674,47.914776,Хорооны зааг
128290,1839,39-р хороо,Polygon,106.833555,47.932516,Хорооны зааг
128291,1830,30-р хороо,Polygon,106.836177,47.924269,Хорооны зааг
128292,1807,7-р хороо,Polygon,106.825078,47.94362,Хорооны зааг
128293,1806,6-р хороо,Polygon,106.823011,47.930842,Хорооны зааг
128294,1824,24-р хороо,MultiPolygon,106.787912,48.009104,Хорооны зааг
128295,1821,21-р хороо,Polygon,106.619181,48.105459,Хорооны зааг
128296,1810,10-р хороо,Polygon,106.850019,47.96954,Хорооны зааг
128297,1825,25-р хороо,Polygon,106.837342,47.9822,Хорооны зааг
128298,1712,12-р хороо,Polygon,106.664799,47.83423,Хорооны зааг
128299,1601,1-р хороо,Polygon,106.886668,47.910842,Хорооны зааг
128300,1627,27-р хороо,Polygon,106.877701,47.9108,Хорооны зааг
128301,1625,25-р хороо,Polygon,106.865853,47.908608,Хорооны зааг
128302,1202,2-р хороо,Polygon,108.291844,47.772975,Хорооны зааг
128303,1204,4-р хороо,Polygon,108.340059,47.889531,Хорооны зааг
128304,1203,3-р хороо,Polygon,108.358177,47.724655,Хорооны зааг
128305,1205,5-р хороо,Polygon,108.437151,47.811725,Хорооны зааг
128306,1201,1-р хороо,Polygon,108.290166,47.849667,Хорооны зааг
128307,1106,6-р хороо,Polygon,107.469949,47.918088,Хорооны зааг
128308,1108,8-р хороо,Polygon,107.249162,47.765967,Хорооны зааг
128309,1107,7-р хороо,Polygon,107.236802,47.777834,Хорооны зааг
128310,1102,2-р хороо,Polygon,107.253531,47.771642,Хорооны зааг
128311,1101,1-р хороо,Polygon,107.322424,47.816416,Хорооны зааг
128312,1105,5-р хороо,Polygon,107.448426,47.788702,Хорооны зааг
128313,1104,4-р хороо,Polygon,107.298149,47.77285,Хорооны зааг
128314,1103,3-р хороо,Polygon,107.350083,47.708737,Хорооны зааг
128315,1901,1-р хороо,Polygon,107.424253,47.369631,Хорооны зааг
128316,1902,2-р хороо,Polygon,107.473454,47.379988,Хорооны зааг
128317,1725,25-р хороо,Polygon,106.775109,47.861252,Хорооны зааг
128318,1704,4-р хороо,Polygon,106.83585,47.878693,Хорооны зааг
128319,1724,24-р хороо,Polygon,106.866702,47.864404,Хорооны зааг
128320,1722,22-р хороо,Polygon,106.890797,47.86541,Хорооны зааг
128321,1716,16-р хороо,Polygon,106.774298,47.863897,Хорооны зааг
128322,1629,29-р хороо,Polygon,106.843078,47.904729,Хорооны зааг
128323,1628,28-р хороо,Polygon,106.861085,47.912581,Хорооны зааг
128324,1630,30-р хороо,Polygon,106.860209,47.916937,Хорооны зааг
128325,1631,31-р хороо,Polygon,106.858329,47.920047,Хорооны зааг
128326,1632,32-р хороо,Polygon,106.868215,47.920379,Хорооны зааг
128327,1633,33-р хороо,Polygon,106.886044,47.917295,Хорооны зааг
128328,1634,34-р хороо,Polygon,106.878194,47.926776,Хорооны зааг
128329,1339,39-р хороо,Polygon,106.979443,47.915244,Хорооны зааг
128330,1603,3-р хороо,Polygon,106.899588,47.911118,Хорооны зааг
128331,1604,4-р хороо,Polygon,106.880452,47.912754,Хорооны зааг
128332,1507,7-р хороо,Polygon,106.889094,47.93804,Хорооны зааг
128333,1512,12-р хороо,Polygon,106.902168,47.947806,Хорооны зааг
128334,1522,22-р хороо,Polygon,106.880009,47.9642,Хорооны зааг
128335,1517,17-р хороо,Polygon,106.888953,47.978793,Хорооны зааг
128336,1519,19-р хороо,Polygon,106.903554,47.99147,Хорооны зааг
128337,1336,36-р хороо,Polygon,106.977853,47.902922,Хорооны зааг
128338,1312,12-р хороо,Polygon,107.010591,47.907393,Хорооны зааг
128339,1325,25-р хороо,Polygon,106.940905,47.910052,Хорооны зааг
128340,1314,14-р хороо,Polygon,106.951899,47.915767,Хорооны зааг
128341,1329,29-р хороо,Polygon,106.929948,47.946095,Хорооны зааг
128342,1304,4-р хороо,Polygon,106.949969,47.921389,Хорооны зааг
128343,1309,9-р хороо,Polygon,107.001569,47.934121,Хорооны зааг
128344,1335,35-р хороо,Polygon,107.083319,48.065342,Хорооны зааг
128345,1341,41-р хороо,Polygon,106.957076,47.920257,Хорооны зааг
128346,1305,5-р хороо,Polygon,106.962849,47.920228,Хорооны зааг
128347,1322,22-р хороо,Polygon,106.968902,47.919903,Хорооны зааг
128348,1316,16-р хороо,Polygon,106.979746,47.918831,Хорооны зааг
128349,1338,38-р хороо,Polygon,106.990276,47.918306,Хорооны зааг
128350,1323,23-р хороо,Polygon,107.035129,47.910626,Хорооны зааг
128351,1333,33-р хороо,Polygon,107.187779,48.028911,Хорооны зааг
