id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
1415492,,,Polygon,106.88536,47.913572,Хүн амын нягтрал хэтэрсэн байршил
1415493,,,Polygon,106.888535,47.913339,Хүн амын нягтрал хэтэрсэн байршил
1415494,,,Polygon,106.888547,47.911626,Хүн амын нягтрал хэтэрсэн байршил
1415495,,,Polygon,106.892392,47.910099,Хүн амын нягтрал хэтэрсэн байршил
1415496,,,Polygon,106.863906,47.912491,Хүн амын нягтрал хэтэрсэн байршил
1415497,,,Polygon,106.86834,47.912481,Хүн амын нягтрал хэтэрсэн байршил
1415498,,,Polygon,106.87155,47.912082,Хүн амын нягтрал хэтэрсэн байршил
1415499,,,Polygon,106.905533,47.917409,Хүн амын нягтрал хэтэрсэн байршил
1415500,,,Polygon,106.888731,47.90246,Хүн амын нягтрал хэтэрсэн байршил
1415501,,,Polygon,106.81475,47.917215,Хүн амын нягтрал хэтэрсэн байршил
1415502,,,Polygon,106.810331,47.923241,Хүн амын нягтрал хэтэрсэн байршил
1415503,,,Polygon,106.819856,47.920259,Хүн амын нягтрал хэтэрсэн байршил
1415504,,,Polygon,106.827675,47.91207,Хүн амын нягтрал хэтэрсэн байршил
1415505,,,Polygon,106.82801,47.9136,Хүн амын нягтрал хэтэрсэн байршил
1415506,,,Polygon,106.84268,47.911373,Хүн амын нягтрал хэтэрсэн байршил
1415507,,,Polygon,106.977255,47.922822,Хүн амын нягтрал хэтэрсэн байршил
1415508,,,Polygon,106.879508,47.925699,Хүн амын нягтрал хэтэрсэн байршил
1415509,,,Polygon,106.879584,47.926897,Хүн амын нягтрал хэтэрсэн байршил
1415510,,,Polygon,106.88194,47.927356,Хүн амын нягтрал хэтэрсэн байршил
1415511,,,Polygon,106.836131,47.87497,Хүн амын нягтрал хэтэрсэн байршил
1415512,,,Polygon,106.791148,47.867495,Хүн амын нягтрал хэтэрсэн байршил
1415513,,,Polygon,106.784369,47.861507,Хүн амын нягтрал хэтэрсэн байршил
1415514,,,Polygon,106.775685,47.858309,Хүн амын нягтрал хэтэрсэн байршил
1415515,,,Polygon,106.782858,47.84553,Хүн амын нягтрал хэтэрсэн байршил
1415516,,,Polygon,106.776087,47.854518,Хүн амын нягтрал хэтэрсэн байршил
1415517,,,Polygon,106.829492,47.860708,Хүн амын нягтрал хэтэрсэн байршил
1415518,,,Polygon,106.834524,47.862984,Хүн амын нягтрал хэтэрсэн байршил
1415519,,,Polygon,106.840481,47.86648,Хүн амын нягтрал хэтэрсэн байршил
1415520,,,Polygon,106.799845,47.867505,Хүн амын нягтрал хэтэрсэн байршил
1415521,,,Polygon,106.813894,47.866965,Хүн амын нягтрал хэтэрсэн байршил
1415522,,,Polygon,106.781505,47.85463,Хүн амын нягтрал хэтэрсэн байршил
1415523,,,Polygon,106.784739,47.856273,Хүн амын нягтрал хэтэрсэн байршил
1415524,,,Polygon,106.784746,47.852013,Хүн амын нягтрал хэтэрсэн байршил
1415525,,,Polygon,106.786139,47.848649,Хүн амын нягтрал хэтэрсэн байршил
1415526,,,Polygon,106.793025,47.849348,Хүн амын нягтрал хэтэрсэн байршил
1415527,,,Polygon,106.928479,47.935009,Хүн амын нягтрал хэтэрсэн байршил
