id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
468522,ТШУ1446476120001,Ариутгах татуургын шугам,Polygon,106.846966,47.958829,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
472200,ТШУ1614941180001,Хилчин хотхоны дулааны шугам,Polygon,106.838856,47.918972,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
474181,ТШУ1446475712001,Холбооны шугам,Polygon,106.816572,47.935026,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
475522,ТШУ1446476186001,Дулааны шугам сүлжээ,MultiPolygon,106.851226,47.961426,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
476036,ТШУ1618513614001,Явган хүний гүүрэн гарц,Polygon,106.816913,47.920648,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
476842,ТШУ1645717518001,,Polygon,106.764664,47.919257,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
478590,ТШУ1525164830001,Холбооны шугам 4 яндантай- 4км,Polygon,106.74438,47.903478,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
479608,ТШУ1645714601001,,Polygon,106.774027,47.91448,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
481345,ТШУ1525164728001,Дулааны шугам 2ф350мм,Polygon,106.731493,47.897066,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
481625,ТШУ1525164613001,Цэвэр усны шугам ф160мм,Polygon,106.731673,47.897757,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
483364,ТШУ1630918702001,Үерийн хамгаалалтын далан суваг,Polygon,106.819708,47.951336,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
483461,ТШУ1645711660001,Ус дулаан дамжуулах төвийн барилга,Polygon,106.765558,47.913863,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
483764,ТШУ1645657026001,Дэд өртөө,Polygon,106.758972,47.917184,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
483947,ТШУ1638894411001,110кВ-ын дэд станц,Polygon,106.533154,47.925945,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
484586,ТШУ1645650851001,Дэд өртөө,Polygon,106.779414,47.91818,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
485016,ТШУ1638889814001,Цэвэр усны шугам,Polygon,106.517687,47.940269,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
485241,ТШУ1525164344001,Ариутгах татуургын шугам 2хф200мм даралттай хос шу,Polygon,106.734616,47.896846,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
485980,ТШУ1645656761001,"Ус, дулаан дамжуулах төвийн барилга",Polygon,106.766266,47.914957,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
486420,ТШУ1638889522001,Ундны усны шугам,Polygon,106.540548,47.89572,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
487343,ТШУ1634899911001,"""Их наран"" гэр хорооллын ариутгах татуургын шугам",Polygon,106.80051,47.929756,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
488182,ТШУ1638293069001,110/35/10кВ-ын дэд станц,Polygon,106.677806,47.878054,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
489016,ТШУ1638293660001,110kB-ын цахилгаан дамжуулах агаарын шугам,MultiPolygon,106.64172,47.873084,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
489103,ТШУ1646065797001,,Polygon,106.761848,47.918167,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
489819,ТШУ1634902173001,"Бохир усны шугамын өргөтгөл, шинэчлэлийн шугам",Polygon,106.856164,47.917448,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
490136,ТШУ1645702131001,Ус дулаан дамжуулах төвийн барилга,Polygon,106.760434,47.917395,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
490138,ТШУ1645725755001,Мэдээлэл холбооны цамхаг,Polygon,106.774753,47.923831,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
490406,ТШУ1635433177001,Үерийн далан суваг,Polygon,106.851913,47.961097,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
490939,ТШУ1638292733001,Цахилгаан дамжуулах агаарын шугам 110кВ,MultiPolygon,106.576157,47.819435,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
492173,ТШУ1646124620001,Дэд өртөө,Polygon,106.765242,47.913822,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
492565,ТШУ1638889275001,Ариутгах татуурга,MultiPolygon,106.516704,47.940304,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
493418,ТШУ1663758981001,Ус гүн цэвэршүүлэх байгууламжийн дулааны шугам,MultiPolygon,106.690508,47.883877,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
493731,ТШУ1645648236001,,Polygon,106.774571,47.915274,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
494443,ТШУ1650885391001,Ус дулаан хуваарилах төв,Polygon,106.823671,47.952152,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
495167,ТШУ1646046470001,Дэд өртөө,Polygon,106.772407,47.915551,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
495454,ТШУ1646059741001,Толгойт дэд төв,Polygon,106.763353,47.920693,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
495715,ТШУ1646063344001,,Polygon,106.765546,47.918137,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
496639,ТШУ1638894234001,10кВ-ын кабель шугам,MultiPolygon,106.503777,47.93799,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
496912,ТШУ1650885698001,Ус дулаан хуваарилах төв,Polygon,106.819918,47.952905,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
497343,ТШУ1646060714001,Толгойт дэд төв,Polygon,106.764069,47.918651,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
497731,ТШУ1650885984001,Дулааны шугам,MultiPolygon,106.819576,47.953824,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
497825,ТШУ1655287738001,Холбооны шилэн кабель,Polygon,106.712683,48.11296,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
498187,ТШУ1646046547001,Дэд өртөө,Polygon,106.772198,47.915518,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
498443,ТШУ1646068248001,Дэд өртөө,Polygon,106.766621,47.915026,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
499291,ТШУ1634909794001,цахилгааны кабель шугам,Polygon,106.813333,47.951086,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
500716,ТШУ1646065672001,Дэд өртөө,Polygon,106.7618,47.918293,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
505365,ТШУ1446476324001,Назу Проперти ХХК ГХДТ-н холбооны шугам,Polygon,106.84654,47.960004,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
519735,ТШУ1497362888002,Шилэн кабель,Polygon,107.420413,47.901778,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
520130,ТШУ1530632199002,Бохирын шугам,Polygon,107.511204,47.350499,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
520131,ТШУ1530632967002,Цэвэр усны шугам,Polygon,107.437304,47.391397,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
520299,ТШУ1561643486002,Дулааны шугам,Polygon,107.433677,47.350005,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
520357,ТШУ1570465951002,НБМҮТП-ын үерийн далан суваг,Polygon,107.278447,47.727871,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
520358,ТШУ1571918298002,Цэвэр усны шугам,MultiPolygon,108.326232,47.736048,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
521033,ТШУ1651511617001,"Дулаан, цэвэр усны шугам",Polygon,108.362406,47.778048,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
521102,ТШУ1656499320001,"Шинэ суурьшлын бүсийн цахилгаан хангамж, цахилгаан",Polygon,108.359934,47.787738,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
521103,ТШУ1656499949001,"Шинэ суурьшилын бүсийн цахилгаан хангамж, цахилгаа",Polygon,108.371247,47.803339,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
521104,ТШУ1656499958001,"Шинэ суурьшилын бүсийн цахилгаан хангамж, цахилгаа",Polygon,108.376455,47.804558,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
521225,ТШУ1667821614001,Дэд өртөө,Polygon,107.252346,47.771471,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
521226,ТШУ1668008932001,Цэвэр усны шугам,Polygon,107.242662,47.735331,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
551735,ТБА161428364800000,Борооны ус зайлуулах шугам,Polygon,106.864162,47.908489,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянгол,4-р хороо,,
603770,ТБА161522231472000,Борооны ус зайлуулах шугам,Polygon,106.88498,47.906636,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянгол,"26-р хороо, 24-р хороо, 1-р хороо, 3-р хороо","Үйлдвэрийн төвийн бүс-1 /16010/, Үйлдвэрийн төвийн бүс-3 /16030/, Үйлдвэр 1-1 /17060/, Үйлдвэр 1-3 /17062/",
603771,ТБА161526470950001,Ус хангамжийн гол шугам Ф600мм голч бүхий /7243м/,Polygon,106.8725,47.924317,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,"Баянгол, Сонгинохайрхан","13-р хороо, 12-р хороо, 14-р хороо, 15-р хороо, 9-р хороо, 11-р хороо, 21-р хороо, 22-р хороо, 10-р хороо, 31-р хороо, 34-р хороо","Өнөр хороолол /18040/, 3-р хороолол-2 /16091/, 3-р хороолол-4 /16093/, 3-р хороолол-1 /16090/, 3-р хороолол-6 /16095/, 4-р хороолол-6 /16065/, 4-р хороолол-2 /16061/, 4-р хороолол-7 /16066/, 4-р хороолол-3 /16062/, 4-р хороолол-1 /16060/, Телевиз /15130/",
603772,ТБА161530193282000,Цэвэр усны шугам,Polygon,106.785865,47.890395,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянгол,20-р хороо,"Үйлдвэрийн баруун бүс-3 /16102/, Үйлдвэрийн баруун бүс-4 /16103/",
687242,ТБА161667823640000,Цэвэршүүлсэн цэвэр усны шугам,MultiPolygon,106.805833,47.894009,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,"Баянгол, Хан-Уул, Сонгинохайрхан","20-р хороо, 3-р хороо, 20-р хороо","Сонсголон-2 /18131/, Сонсголон-3 /18132/, Сонсголон-5 /18134/, Үйлдвэрийн баруун бүс-2 /16101/, Үйлдвэрийн баруун бүс-3 /16102/, Үйлдвэрийн баруун бүс-4 /16103/, Үйлдвэрийн баруун бүс-1 /17070/, Үйлдвэрийн баруун бүс-2 /17071/",
687275,ТБА161671720581000,,Polygon,106.873275,47.930874,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянгол,22-р хороо,,
713142,ТБА151668798255000,Ус зайлуулах шугам,Polygon,106.903907,47.94493,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Чингэлтэй,12-р хороо,,
713143,ТБА151668798563000,Ус зайлуулах шугам,Polygon,106.926347,47.985063,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Чингэлтэй,19-р хороо,,
713151,ТБА151665156636000,Үерийн хамгаалалтын суваг,Polygon,106.914137,47.95642,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Чингэлтэй,14-р хороо,,
713163,ТБА171528118786000,Үерийн далан суваг,Polygon,106.836435,47.868507,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,4-р хороо,,
713164,ТБА171528118802000,Үерийн далан суваг,Polygon,106.861173,47.882723,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,4-р хороо,,
792118,ТБА171374537600000,Үерийн далан,MultiPolygon,106.816585,47.868457,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,4-р хороо,,
792193,ТБА131529923439000,Үерийн далан суваг,Polygon,107.019567,47.92191,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,"10-р хороо, 35-р хороо","Амгалан-1 /13260/, Улиастай /13250/",
792194,ТБА131529923471000,Үерийн далан суваг,Polygon,107.01377,47.92055,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,10-р хороо,Амгалан-1 /13260/,
792195,ТБА131529923495000,Үерийн далан суваг,Polygon,107.01062,47.919536,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,10-р хороо,"Шар хад-1 /13280/, Амгалан-1 /13260/",
792196,ТБА131529923383000,Үерийн далан суваг,Polygon,107.015708,47.923876,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,10-р хороо,Амгалан-1 /13260/,
792198,ТБА171528118748000,Үерийн далан суваг,MultiPolygon,106.804943,47.851894,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,4-р хороо,,
792199,ТБА131540394753000,Үерийн далан суваг,Polygon,107.089823,47.87708,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,11-р хороо,,
792203,ТБА181552994921000,Дулааны төв шугам,Polygon,106.822829,47.93087,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сонгинохайрхан,6-р хороо,,
792204,ТБА171528118714000,Үерийн далан суваг,Polygon,106.749849,47.838637,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,10-р хороо,,
792295,ТБА181580903072000,Доод эх үүсвэрийн цэвэр усны шугам,Polygon,106.637235,47.832671,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сонгинохайрхан,20-р хороо,,
792670,ТБА171666179176000,Борооны ус зайлуулах шугам,Polygon,106.907624,47.904245,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,1-р хороо,"19-р хороолол-2 /17031/, 19-р хороолол-1 /17030/",
792840,ТБА171668796827000,Ус зайлуулах шугам,MultiPolygon,106.85967,47.8945,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,3-р хороо,,
792889,ТБА171670254110000,Дулааны шугам,Polygon,106.810611,47.866912,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,6-р хороо,Яармаг-1 /17110/,
792990,ТБА141523952622000,Үерийн далан суваг,Polygon,106.918871,47.971957,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,14-р хороо,,
792991,ТБА141523952656000,Үерийн далан суваг,Polygon,106.919328,47.968212,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,14-р хороо,,
792992,ТБА141523952682000,Үерийн далан суваг,Polygon,106.921306,47.963305,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,14-р хороо,,
792993,ТБА141523952719000,Үерийн далан суваг,Polygon,106.920803,47.958857,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,14-р хороо,,
792999,ТБА151565801762000,Үерийн далан суваг,Polygon,106.920282,47.976273,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Чингэлтэй,19-р хороо,,
793000,ТБА141565802508000,Үерийн далан суваг,Polygon,106.91998,47.951432,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,13-р хороо,,
793001,ТБА171566468343000,Дулааны шугам,Polygon,106.860678,47.88056,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,4-р хороо,,
793005,ТБА141670344779000,Бохир усны шугам,Polygon,106.910709,47.931466,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,9-р хороо,,
793006,ТБА141670346254000,Цахилгааны дэд өртөө,Polygon,106.910797,47.931679,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,9-р хороо,,
793042,ТБА141666606619000,Дулааны шугам,MultiPolygon,106.922606,47.964879,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,14-р хороо,"5 буудал /14160/, Дамбадаржаа-3  /14062/",
793043,ТБА141666606676000,Ариутгах татуургын шугам,MultiPolygon,106.923057,47.964767,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,14-р хороо,"5 буудал /14160/, Дамбадаржаа-3  /14062/",
793050,ТБА141670346492000,,Polygon,106.910181,47.931884,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,9-р хороо,7-р хороолол-3 /14182/,
793051,ТБА141670346883000,Дулааны Цэвэр усны шугам,Polygon,106.910703,47.931456,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сүхбаатар,9-р хороо,,
793088,ТБА181532594509000,Ариутгах татуургын шугам,Polygon,106.784982,47.887804,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сонгинохайрхан,20-р хороо,,
793092,ТБА161526470950002,Ус хангамжийн гол шугам Ф600мм голч бүхий /7243м/,Polygon,106.839597,47.917745,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,"Баянгол, Сонгинохайрхан","21-р хороо, 16-р хороо, 17-р хороо, 29-р хороо, 23-р хороо, 31-р хороо, 12-р хороо, 13-р хороо, 14-р хороо, 15-р хороо, 30-р хороо","Ханын материал-3 /18062/, Москва хороолол-1 /18070/, Өнөр хороолол /18040/, 3-р хороолол-6 /16095/",
793143,ТБА181666692587000,Борооны ус зайлуулах шугам,Polygon,106.815363,47.912664,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сонгинохайрхан,18-р хороо,21-р хороолол-1 /18080/,
793167,ТБА181668799655000,Ус зайлуулах шугам,MultiPolygon,106.817502,47.919731,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сонгинохайрхан,6-р хороо,,
793203,ТБА181674827232000,Гаргалгааны суваг,Polygon,106.689342,47.876183,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Сонгинохайрхан,32-р хороо,"Хотын шинэ төв /18270/, Суурьшилгүй бүс /18412/",
1045516,,,Polygon,106.931092,47.978781,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
1045530,,,Polygon,106.931092,47.978781,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
1045563,ТШУ1679475223327,,LineString,106.92077,47.922256,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
1420544,,,LineString,100.512214,0.000432,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
1431103,,,MultiLineString,106.959105,47.906468,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,"42-р хороо, 13-р хороо, 26-р хороо, 36-р хороо","Үндэсний цэцэрлэгт хүрээлэн /13313/, 14-р хороолол-3 /13332/, 14-р хороолол-5 /13334/, Амгалан-3 /13271/",Нарны зам
3074145,,,MultiPolygon,106.91511,47.965925,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/12-001,Чингэлтэй,17-р хороо,Чингэлтэй-1 /15031/,Чингэлтэйн өргөн чөлөө
3074686,,,LineString,106.765773,47.857381,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/13-001,Хан-Уул,"10-р хороо, 25-р хороо, 16-р хороо","Буянт Ухаа хороолол-3 /17122/, Буянт Ухаа  хороолол-1 /17120/",Баруун Сонсголонгийн гудамж
3076103,,,LineString,106.935704,47.909114,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/00-480,Хан-Уул,26-р хороо,13-р хороолол 2-5 /13374/,Манлайбаатар Дамдинсүрэнгийн гудамж
3076533,,,LineString,106.895636,47.922228,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/18-002,Баянгол,11-р хороо,"4-р хороолол-1 /16060/, Гандан /16040/",Өндөр гэгээн Занабазарын гудамж
3077034,,,MultiLineString,106.919747,47.919458,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/18-003,Сүхбаатар,8-р хороо,Бага тойруу-1 /14200/,
3123561,,,LineString,106.894086,47.941164,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/46-001,Чингэлтэй,10-р хороо,Дэнжийн мянга-2 /15121/,
3228760,,,LineString,106.976428,47.901003,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/57-001,Баянзүрх,26-р хороо,Үндэсний цэцэрлэгт хүрээлэн /13313/,
3230341,,,MultiPolygon,106.908695,47.92815,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/34-001,Чингэлтэй,4-р хороо,6-р хороолол-2 /15141/,
3230344,,,MultiPolygon,106.908695,47.92815,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/34-002,Чингэлтэй,4-р хороо,6-р хороолол-2 /15141/,
3230345,,,MultiPolygon,106.908695,47.92815,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/34-003,Чингэлтэй,4-р хороо,6-р хороолол-2 /15141/,
3230851,,,LineString,106.844441,47.947892,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/51-007,Сонгинохайрхан,11-р хороо,Наран-1 /18140/,
3230853,,,LineString,106.853408,47.94825,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/51-006,Сонгинохайрхан,"11-р хороо, 8-р хороо",Наран-1 /18140/,
3230854,,,LineString,106.849725,47.919603,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/51-005,Сонгинохайрхан,31-р хороо,Өнөр хороолол /18040/,
3230855,,,LineString,106.849725,47.919603,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/51-004,Сонгинохайрхан,31-р хороо,Өнөр хороолол /18040/,
3230857,,,LineString,106.647613,47.899946,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/51-003,Сонгинохайрхан,32-р хороо,Баруун туруун-2 /18341/,Эмээлт зам
3230858,,,LineString,106.823849,47.956259,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/51-002,Сонгинохайрхан,40-р хороо,Наран-2 /18141/,
3231050,,,MultiLineString,106.574005,47.838855,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2025/57-006,Хан-Уул,13-р хороо,"Улаан овоот /17175/, Аж үйлдвэрийн парк хэсэг /17174/",
3234501,,,Polygon,106.971503,47.922594,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,40-р хороо,Улаанхуаран-1 /13300/,Дандарбаатарын гудамж
3234514,,,Polygon,106.729225,47.853469,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Хан-Уул,10-р хороо,"Буянт Ухаа хороолол-3 /17122/, Морин-1 /17131/",
3235468,,,Polygon,106.802239,47.900387,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-2 /16101/,
3235469,,,Polygon,107.010086,47.915717,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,0000/00-001,Баянзүрх,10-р хороо,Шар хад-1 /13280/,
3235541,,,MultiLineString,108.375732,47.796373,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/02-001,Багануур,4-р хороо,Жаргалант-БНД /12120/,
3236992,,,MultiLineString,106.806769,47.869683,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/06-002,Хан-Уул,6-р хороо,Яармаг-1 /17110/,
3237048,,,MultiLineString,106.805531,47.870302,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/06-003,Хан-Уул,7-р хороо,Яармаг-1 /17110/,
3237049,,,MultiLineString,106.805872,47.868982,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/06-003,Хан-Уул,6-р хороо,Яармаг-1 /17110/,
3237057,,,LineString,106.971503,47.922595,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,40-р хороо,Улаанхуаран-1 /13300/,
3238702,,,MultiPolygon,106.850857,47.873898,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/08-001,Хан-Уул,"23-р хороо, 4-р хороо, 24-р хороо","Яармаг-1 /17110/, Хүүшийн ам /17080/, Үйлдвэрийн баруун бүс-2 /17071/, Арцатын ам /17100/",
3238709,,,Polygon,106.8231,47.848077,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/08-002,Хан-Уул,23-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",
3238775,,,MultiPolygon,106.815781,47.857426,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/08-003,Хан-Уул,23-р хороо,Нүхтийн ам /17090/,
3240138,,,MultiLineString,106.803052,47.869351,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/06-004,Хан-Уул,7-р хороо,Яармаг-1 /17110/,
3244162,,,LineString,106.974072,47.936271,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/14-002,Баянзүрх,21-р хороо,Алтан-Өлгий /13292/,
3244163,,,MultiLineString,106.812861,47.86755,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/14-005,Хан-Уул,5-р хороо,Яармаг-1 /17110/,
3244223,,,LineString,106.901443,47.924059,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/14-004,"Баянгол, Чингэлтэй","16-р хороо, 5-р хороо","Гандан /16040/, Тасганы овоо /15150/",
3244224,,,LineString,106.811602,47.93084,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/14-003,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
3246981,,,MultiLineString,106.911681,47.972316,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/18-001,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,
3246982,,,MultiLineString,106.919718,47.966668,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/18-001,"Сүхбаатар, Чингэлтэй","13-р хороо, 18-р хороо, 14-р хороо, 14-р хороо","Хайлааст-1 /15110/, Чингэлтэй-1 /15031/, 5 буудал /14160/, Дамбадаржаа-3  /14062/, Чингэлтэй-2 /15032/",
3247305,,,MultiLineString,106.916643,47.951859,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/12-006,Сүхбаатар,13-р хороо,5 буудал /14160/,
3247306,,,MultiLineString,106.915453,47.951933,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/12-005,Сүхбаатар,13-р хороо,5 буудал /14160/,
3247307,,,MultiLineString,106.920137,47.951789,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,2026/12-005,Сүхбаатар,13-р хороо,5 буудал /14160/,
