id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
6352,,,Point,106.933029,47.922014,Банк
6353,,,Point,106.905797,47.920436,Банк
6354,,,Point,106.955222,47.916684,Банк
6355,,,Point,106.997683,47.913608,Банк
6356,,,Point,106.853562,47.913314,Банк
6357,,,Point,106.834638,47.911898,Банк
6358,,,Point,106.926851,47.925948,Банк
6359,,,Point,106.932688,47.94956,Банк
6360,,,Point,106.895924,47.899265,Банк
6361,,,Point,106.908064,47.895309,Банк
6362,,,Point,106.873681,47.923038,Банк
6363,,,Point,106.886423,47.923416,Банк
6364,,,Point,106.910458,47.918321,Банк
6365,,,Point,106.920523,47.918153,Банк
6366,,,Point,106.913159,47.918078,Банк
6367,,,Point,106.872925,47.922992,Банк
6368,,,Point,106.886228,47.923436,Банк
6369,,,Point,106.870036,47.92193,Банк
6370,,,Point,106.87921,47.925438,Банк
6371,,,Point,106.822113,47.911303,Банк
6372,,,Point,106.889284,47.917743,Банк
6373,,,Point,106.868125,47.914479,Банк
6374,,,Point,106.878546,47.911019,Банк
6375,,,Point,106.87763,47.926223,Банк
6376,,,Point,106.940769,47.918526,Банк
6377,,,Point,106.934127,47.916528,Банк
6378,,,Point,106.939248,47.923421,Банк
6379,,,Point,106.952124,47.908912,Банк
6380,,,Point,106.974637,47.923249,Банк
6381,,,Point,106.981184,47.911808,Банк
6382,,,Point,106.945667,47.923561,Банк
6383,,,Point,106.943152,47.911137,Банк
6384,,,Point,106.962384,47.908336,Банк
6385,,,Point,106.84551,47.912963,Банк
6386,,,Point,106.835075,47.91195,Банк
6387,,,Point,106.814187,47.919184,Банк
6388,,,Point,106.821453,47.911302,Банк
6389,,,Point,106.815346,47.913186,Банк
6390,,,Point,106.837224,47.95714,Банк
6391,,,Point,106.817208,47.928213,Банк
6392,,,Point,106.902634,47.915597,Банк
6393,,,Point,106.92744,47.926129,Банк
6394,,,Point,106.926323,47.930126,Банк
6395,,,Point,106.91698,47.921007,Банк
6396,,,Point,106.89587,47.909763,Банк
6397,,,Point,106.918019,47.929851,Банк
6398,,,Point,106.909715,47.919761,Банк
6399,,,Point,106.913059,47.918026,Банк
6400,,,Point,106.911896,47.919814,Банк
6401,,,Point,106.911965,47.918948,Банк
6402,,,Point,106.901815,47.923519,Банк
6403,,,Point,106.914562,47.925031,Банк
6404,,,Point,106.903495,47.918941,Банк
6405,,,Point,106.899328,47.915841,Банк
6406,,,Point,106.913474,47.948683,Банк
6407,,,Point,106.913622,47.923898,Банк
6408,,,Point,106.9152,47.917126,Банк
6409,,,Point,106.916216,47.968949,Банк
6410,,,Point,106.903887,47.919173,Банк
6411,,,Point,106.913243,47.918008,Банк
6412,,,Point,106.899107,47.89867,Банк
6413,,,Point,106.90806,47.895485,Банк
6414,,,Point,106.901638,47.901946,Банк
6415,,,Point,106.909599,47.903235,Банк
6416,,,Point,106.918423,47.900563,Банк
6417,,,Point,106.899861,47.897099,Банк
6418,,,Point,106.758737,47.856743,Банк
6419,,,Point,106.806691,47.868823,Банк
6420,,,Point,106.835233,47.911961,Банк
6421,,,Point,106.853064,47.913214,Банк
6422,,,Point,106.818981,47.917854,Банк
6423,,,Point,106.837786,47.95686,Банк
6424,,,Point,106.838167,47.960548,Банк
6425,,,Point,106.828606,47.968035,Банк
6426,,,Point,106.887691,47.915096,Банк
6427,,,Point,106.887835,47.915111,Банк
6428,,,Point,106.865057,47.914209,Банк
6429,,,Point,106.873891,47.913094,Банк
6430,,,Point,106.888324,47.922796,Банк
6431,,,Point,106.885415,47.922682,Банк
6432,,,Point,106.866585,47.923402,Банк
6433,,,Point,106.874954,47.922316,Банк
6434,,,Point,106.884424,47.911541,Банк
6435,,,Point,106.893175,47.91404,Банк
6436,,,Point,106.912882,47.919883,Банк
6437,,,Point,106.974112,47.916319,Банк
6438,,,Point,106.891879,47.915294,Банк
6439,,,Point,106.866271,47.914205,Банк
6440,,,Point,106.871675,47.922894,Банк
6441,,,Point,106.918572,47.916566,Банк
6442,,,Point,106.882757,47.911281,Банк
6443,,,Point,106.902759,47.919976,Банк
6444,,,Point,106.923935,47.897836,Банк
6445,,,Point,106.908021,47.89589,Банк
6446,,,Point,106.887413,47.892453,Банк
6447,,,Point,106.85259,47.88138,Банк
6448,,,Point,106.911554,47.91693,Банк
6449,,,Point,106.878927,47.923097,Банк
6450,,,Point,106.937205,47.918387,Банк
6451,,,Point,106.858158,47.913651,Банк
6452,,,Point,106.911975,47.918886,Банк
6453,,,Point,106.907073,47.921568,Банк
6454,,,Point,106.910218,47.920439,Банк
6455,,,Point,106.9259,47.918322,Банк
6456,,,Point,106.861685,47.913974,Банк
6457,,,Point,106.837893,47.912512,Банк
6458,,,Point,106.943715,47.92728,Банк
6459,,,Point,106.882933,47.908909,Банк
6460,,,Point,106.884041,47.908408,Банк
6461,,,Point,106.873149,47.9111,Банк
6462,,,Point,106.949933,47.909205,Банк
6463,,,Point,106.763265,47.852215,Банк
6464,,,Point,106.907694,47.911318,Банк
6465,,,Point,106.882957,47.908956,Банк
6466,,,Point,106.877821,47.925232,Банк
6467,,,Point,106.88293,47.908987,Банк
6468,,,Point,106.85628,47.912601,Банк
6469,,,Point,106.892174,47.913778,Банк
6470,,,Point,106.891957,47.915394,Банк
6471,,,Point,106.793155,47.908239,Банк
6472,,,Point,106.936521,47.91885,Банк
6473,,,Point,106.940012,47.912486,Банк
6474,,,Point,106.998166,47.929117,Банк
6475,,,Point,107.011035,47.908475,Банк
6476,,,Point,106.947734,47.918343,Банк
6477,,,Point,106.934955,47.90476,Банк
6478,,,Point,106.999889,47.928765,Банк
6479,,,Point,106.94068,47.927973,Банк
6480,,,Point,106.95549,47.916669,Банк
6481,,,Point,106.940616,47.918566,Банк
6482,,,Point,106.977364,47.924828,Банк
6483,,,Point,106.943042,47.909433,Банк
6484,,,Point,106.948896,47.908893,Банк
6485,,,Point,106.942288,47.924493,Банк
6486,,,Point,106.973841,47.917375,Банк
6487,,,Point,106.951328,47.908107,Банк
6488,,,Point,106.926215,47.931116,Банк
6489,,,Point,106.913512,47.948143,Банк
6490,,,Point,106.926995,47.918318,Банк
6491,,,Point,106.904819,47.915862,Банк
6492,,,Point,106.920035,47.928857,Банк
6493,,,Point,106.916844,47.922321,Банк
6494,,,Point,106.923893,47.919085,Банк
6495,,,Point,106.92729,47.92652,Банк
6496,,,Point,106.921022,47.914721,Банк
6497,,,Point,106.900905,47.899316,Банк
6498,,,Point,106.909138,47.885675,Банк
6499,,,Point,106.883488,47.893523,Банк
6500,,,Point,106.76232,47.852727,Банк
6501,,,Point,106.899117,47.898598,Банк
6502,,,Point,106.909577,47.896286,Банк
6503,,,Point,106.922782,47.904044,Банк
6504,,,Point,106.910696,47.918058,Банк
6505,,,Point,106.903524,47.919123,Банк
6506,,,Point,106.906266,47.916938,Банк
6507,,,Point,106.904697,47.923226,Банк
6508,,,Point,106.895608,47.915472,Банк
6509,,,Point,106.918048,47.969452,Банк
6510,,,Point,106.913578,47.948012,Банк
6511,,,Point,106.93235,47.9416,Банк
6512,,,Point,106.910611,47.921707,Банк
6513,,,Point,106.910499,47.922438,Банк
