id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс
3252804,,Төмөр замын хамгаалалтын зурвас,MultiPolygon,106.630129,48.091852,Инженерийн дэд бүтцийн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Төмөр замын хамгаалалтын зурвас,Сонгинохайрхан,"32-р хороо, 21-р хороо","335-ын гарам /18217/, 369-ын гарам /18440/, 361-ын гарам /18410/, Рашаант тосгон /18390/, Шижир /18290/, Бурхант /18280/, Тарвагатайн урд ам /18330/, Хүй 7 худаг /18460/, Цагаанчулуутын ам /18210/, Саалийн ам /18370/, Жаргалант тосгон /18361/, Долоон худгийн хөндий /18403/, Өвөр уулын овоо /18213/, 347-ийн гарам /18360/, Хужрын хяр /18450/"
3252806,,Авто замын хамгаалалтын зурвас,MultiPolygon,106.669003,48.13276,Инженерийн дэд бүтцийн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Авто замын хамгаалалтын зурвас,Сонгинохайрхан,21-р хороо,"Бурхант /18280/, Цагаанчулуутын ам /18210/"
3252808,,Авто замын хамгаалалтын зурвас,MultiPolygon,106.581782,48.020591,Инженерийн дэд бүтцийн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Авто замын хамгаалалтын зурвас,Сонгинохайрхан,"32-р хороо, 21-р хороо","Таширын ам /18312/, 361-ын гарам /18410/, Рашаант тосгон /18390/, Хуст уул, Тахилт уул /18300/, Шижир /18290/, Бурхант /18280/, Баруун туруун-2 /18341/, Соёондын ам /18311/, Долоон худгийн хөндий /18403/, Хужрын хяр /18450/"
3252809,,Авто замын хамгаалалтын зурвас,Polygon,106.592498,48.18805,Инженерийн дэд бүтцийн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Авто замын хамгаалалтын зурвас,Сонгинохайрхан,21-р хороо,"Суурьшилгүй бүс /18501/, Нарийны хөндий /18480/"
3252838,,Амины орон сууцны дэд бүс,Polygon,106.564288,48.00492,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252839,,,Polygon,106.572148,47.993596,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252840,,Амины орон сууцны дэд бүс,Polygon,106.567742,47.993075,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252841,,Амины орон сууцны дэд бүс,Polygon,106.579976,47.989019,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252842,,Амины орон сууцны дэд бүс,Polygon,106.57587,47.98588,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252843,,Амины орон сууцны дэд бүс,Polygon,106.577329,47.99199,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252845,,Амины орон сууцны дэд бүс,Polygon,106.56895,48.005102,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252846,,Амины орон сууцны дэд бүс,Polygon,106.564507,48.007626,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252847,,Амины орон сууцны дэд бүс,Polygon,106.559221,48.008193,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252848,,Амины орон сууцны дэд бүс,Polygon,106.579506,47.982353,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252849,,Амины орон сууцны дэд бүс,Polygon,106.574431,47.990625,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252850,,Амины орон сууцны дэд бүс,Polygon,106.568802,47.995864,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252851,,Амины орон сууцны дэд бүс,Polygon,106.562319,47.998336,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252852,,Амины орон сууцны дэд бүс,Polygon,106.55919,48.005266,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252853,,Амины орон сууцны дэд бүс,Polygon,106.573142,47.984575,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252854,,Амины орон сууцны дэд бүс,Polygon,106.577319,47.981003,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252855,,Амины орон сууцны дэд бүс,Polygon,106.544095,48.008298,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252856,,Амины орон сууцны дэд бүс,Polygon,106.544965,48.011014,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252857,,Амины орон сууцны дэд бүс,Polygon,106.571664,47.989244,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252858,,,Polygon,106.538998,47.992963,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,"Рашаант тосгон /18390/, Долоон худгийн хөндий /18403/"
3252859,,,Polygon,106.540543,48.001902,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252860,,Амины орон сууцны дэд бүс,Polygon,106.542906,48.00503,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252861,,Амины орон сууцны дэд бүс,Polygon,106.553565,48.010436,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252862,,Амины орон сууцны дэд бүс,Polygon,106.553326,48.006816,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252863,,Амины орон сууцны дэд бүс,Polygon,106.548619,48.00585,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252864,,Амины орон сууцны дэд бүс,Polygon,106.549361,48.009896,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252865,,Амины орон сууцны дэд бүс,Polygon,106.55783,47.997527,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252866,,Амины орон сууцны дэд бүс,Polygon,106.561348,47.994301,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252867,,Амины орон сууцны дэд бүс,Polygon,106.565119,47.9911,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252868,,Амины орон сууцны дэд бүс,Polygon,106.569154,47.987838,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252869,,,Polygon,106.549778,47.995231,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252870,,Амины орон сууцны дэд бүс,Polygon,106.533119,48.005047,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252871,,Амины орон сууцны дэд бүс,Polygon,106.626113,48.126469,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252872,,,Polygon,106.546166,47.999118,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252873,,,Polygon,106.544098,47.993683,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252874,,,Polygon,106.541041,47.995045,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252875,,,Polygon,106.537654,47.996114,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252876,,,Polygon,106.539485,47.999058,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252877,,,Polygon,106.542717,47.998049,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252878,,,Polygon,106.546032,47.996731,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252879,,Амины орон сууцны дэд бүс,Polygon,106.551954,47.99952,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252880,,Амины орон сууцны дэд бүс,Polygon,106.553149,48.000986,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252881,,Амины орон сууцны дэд бүс,Polygon,106.553088,48.004689,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252882,,Амины орон сууцны дэд бүс,Polygon,106.544877,48.014096,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252883,,Амины орон сууцны дэд бүс,Polygon,106.547907,48.011019,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252884,,Амины орон сууцны дэд бүс,Polygon,106.549033,48.012517,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252885,,Амины орон сууцны дэд бүс,Polygon,106.640239,48.12639,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,"Аюушийн ам /18380/, Жаргалант тосгон /18361/"
3252886,,Амины орон сууцны дэд бүс,Polygon,106.634431,48.127769,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Аюушийн ам /18380/
3252887,,Амины орон сууцны дэд бүс,Polygon,106.629604,48.129673,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Аюушийн ам /18380/
3252888,,Амины орон сууцны дэд бүс,Polygon,106.625018,48.131019,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,"Аюушийн ам /18380/, Жаргалант тосгон /18361/"
3252889,,Амины орон сууцны дэд бүс,Polygon,106.623917,48.128972,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252890,,Амины орон сууцны дэд бүс,Polygon,106.628206,48.127711,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252891,,Амины орон сууцны дэд бүс,Polygon,106.632873,48.125923,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252892,,Амины орон сууцны дэд бүс,Polygon,106.637774,48.124484,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252893,,Амины орон сууцны дэд бүс,Polygon,106.64451,48.125573,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252894,,Амины орон сууцны дэд бүс,Polygon,106.643015,48.124287,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Жаргалант тосгон /18361/
3252895,,Амины орон сууцны дэд бүс,Polygon,106.701942,48.199985,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,335-ын гарам /18217/
3252896,,Амины орон сууцны дэд бүс,Polygon,106.694412,48.176383,Орон сууцны бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Амины орон сууцны дэд бүс,Сонгинохайрхан,21-р хороо,Өвөр уулын овоо /18213/
