id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Нэр
9178,,,Polygon,106.788719,47.946478,Төвлөрсөн хогийн цэгүүд,Нарангийн энгэрийн хогийн цэг
9179,,,Polygon,106.794399,47.942075,Төвлөрсөн хогийн цэгүүд,Улаан чулуутын хогийн цэг
9180,,,Polygon,106.987999,47.958315,Төвлөрсөн хогийн цэгүүд,Цагаан давааны хогийн цэг
9181,,,Polygon,106.683722,47.828262,Төвлөрсөн хогийн цэгүүд,Морингийн давааны хогийн цэг
