id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
838,,,Polygon,107.089119,47.970672,Ой мод
839,,,Polygon,107.535625,47.9497,Ой мод
840,,,Polygon,107.168418,47.967981,Ой мод
841,,,Polygon,107.173415,47.969774,Ой мод
842,,,Polygon,107.21769,47.968555,Ой мод
843,,,Polygon,107.462544,47.874319,Ой мод
844,,,Polygon,107.541439,47.967919,Ой мод
845,,,Polygon,107.457856,47.968244,Ой мод
846,,,Polygon,107.244905,47.968141,Ой мод
847,,,Polygon,107.32114,47.967319,Ой мод
848,,,Polygon,107.169249,47.966573,Ой мод
849,,,Polygon,107.223874,47.96659,Ой мод
850,,,Polygon,107.200954,47.964977,Ой мод
851,,,Polygon,107.244703,47.965707,Ой мод
852,,,Polygon,107.131189,47.962585,Ой мод
853,,,Polygon,107.198143,47.961831,Ой мод
854,,,Polygon,107.30558,47.962199,Ой мод
855,,,Polygon,107.308456,47.961532,Ой мод
856,,,Polygon,107.452405,47.961267,Ой мод
857,,,Polygon,107.22268,47.960542,Ой мод
858,,,Polygon,107.203556,47.953817,Ой мод
859,,,Polygon,107.363401,47.955577,Ой мод
860,,,Polygon,107.221867,47.95786,Ой мод
861,,,Polygon,107.194614,47.95532,Ой мод
862,,,Polygon,107.199982,47.956433,Ой мод
863,,,Polygon,107.216706,47.955751,Ой мод
864,,,Polygon,107.48715,47.955823,Ой мод
865,,,Polygon,107.490419,47.954533,Ой мод
866,,,Polygon,107.136369,47.952922,Ой мод
867,,,Polygon,107.188426,47.95235,Ой мод
868,,,Polygon,107.482126,47.952536,Ой мод
869,,,Polygon,107.293574,47.952935,Ой мод
870,,,Polygon,107.065078,47.951453,Ой мод
871,,,Polygon,107.184787,47.951207,Ой мод
872,,,Polygon,107.478986,47.949672,Ой мод
873,,,Polygon,107.358834,47.858926,Ой мод
874,,,Polygon,107.288089,47.948686,Ой мод
875,,,Polygon,107.540619,47.949776,Ой мод
876,,,Polygon,107.195709,47.947322,Ой мод
877,,,Polygon,107.20755,47.948808,Ой мод
878,,,Polygon,107.059932,47.948829,Ой мод
879,,,Polygon,107.137769,47.949876,Ой мод
880,,,Polygon,107.055201,47.947185,Ой мод
881,,,Polygon,107.4843,47.922816,Ой мод
882,,,Polygon,107.505549,47.94402,Ой мод
883,,,Polygon,107.270266,47.940385,Ой мод
884,,,Polygon,107.470765,47.947411,Ой мод
886,,,Polygon,107.274451,47.89629,Ой мод
887,,,Polygon,107.387598,47.902111,Ой мод
888,,,Polygon,107.143991,47.898758,Ой мод
889,,,Polygon,107.13632,47.904614,Ой мод
890,,,Polygon,107.28018,47.903534,Ой мод
891,,,Polygon,107.117635,47.902359,Ой мод
892,,,Polygon,107.411181,47.899069,Ой мод
893,,,Polygon,107.446335,47.899145,Ой мод
894,,,Polygon,107.11707,47.899702,Ой мод
895,,,Polygon,107.278376,47.899822,Ой мод
896,,,Polygon,107.4038,47.884796,Ой мод
897,,,Polygon,107.100144,47.898577,Ой мод
898,,,Polygon,107.109625,47.899599,Ой мод
