product,date,price
"Bread, piece",2026-03-09,2695.0
"Bread, rye, piece",2026-03-09,2552.0
"Flour, grade 1, prepacked, kg",2026-03-09,2507.0
"Rice, prepacked, kg",2026-03-09,4966.0
"Sliced bread, 600 gr, piece",2026-03-09,3308.0
"Bread, piece",2026-03-02,2695.0
"Bread, rye, piece",2026-03-02,2552.0
"Flour, grade 1, prepacked, kg",2026-03-02,2507.0
"Rice, prepacked, kg",2026-03-02,4966.0
"Sliced bread, 600 gr, piece",2026-03-02,3308.0
"Bread, piece",2026-02-23,2695.0
"Bread, rye, piece",2026-02-23,2552.0
"Flour, grade 1, prepacked, kg",2026-02-23,2507.0
"Rice, prepacked, kg",2026-02-23,4966.0
"Sliced bread, 600 gr, piece",2026-02-23,3308.0
"Bread, piece",2026-02-09,2695.0
"Bread, rye, piece",2026-02-09,2552.0
"Flour, grade 1, prepacked, kg",2026-02-09,2507.0
"Rice, prepacked, kg",2026-02-09,4966.0
"Sliced bread, 600 gr, piece",2026-02-09,3308.0
"Bread, piece",2026-02-02,2695.0
"Bread, rye, piece",2026-02-02,2552.0
"Flour, grade 1, prepacked, kg",2026-02-02,2507.0
"Rice, prepacked, kg",2026-02-02,4966.0
"Sliced bread, 600 gr, piece",2026-02-02,3308.0
"Bread, piece",2026-01-26,2695.0
"Bread, rye, piece",2026-01-26,2552.0
"Flour, grade 1, prepacked, kg",2026-01-26,2507.0
"Rice, prepacked, kg",2026-01-26,4966.0
"Sliced bread, 600 gr, piece",2026-01-26,3308.0
"Bread, piece",2026-01-19,2707.0
"Bread, rye, piece",2026-01-19,2552.0
"Flour, grade 1, prepacked, kg",2026-01-19,2507.0
"Rice, prepacked, kg",2026-01-19,4966.0
"Sliced bread, 600 gr, piece",2026-01-19,3308.0
"Bread, piece",2026-01-12,2707.0
"Bread, rye, piece",2026-01-12,2552.0
"Flour, grade 1, prepacked, kg",2026-01-12,2507.0
"Rice, prepacked, kg",2026-01-12,4966.0
"Sliced bread, 600 gr, piece",2026-01-12,3308.0
"Bread, piece",2026-01-05,2707.0
"Bread, rye, piece",2026-01-05,2552.0
"Flour, grade 1, prepacked, kg",2026-01-05,2508.0
"Rice, prepacked, kg",2026-01-05,4966.0
"Sliced bread, 600 gr, piece",2026-01-05,3308.0
"Bread, piece",2025-12-30,2707.0
"Bread, rye, piece",2025-12-30,2552.0
"Flour, grade 1, prepacked, kg",2025-12-30,2508.0
"Rice, prepacked, kg",2025-12-30,4966.0
"Sliced bread, 600 gr, piece",2025-12-30,3308.0
"Bread, piece",2025-12-22,2707.0
"Bread, rye, piece",2025-12-22,2552.0
"Flour, grade 1, prepacked, kg",2025-12-22,2508.0
"Rice, prepacked, kg",2025-12-22,4966.0
"Sliced bread, 600 gr, piece",2025-12-22,3308.0
"Bread, piece",2025-12-15,2707.0
"Bread, rye, piece",2025-12-15,2552.0
"Flour, grade 1, prepacked, kg",2025-12-15,2493.0
"Rice, prepacked, kg",2025-12-15,4966.0
"Sliced bread, 600 gr, piece",2025-12-15,3308.0
"Bread, piece",2025-12-08,2707.0
"Bread, rye, piece",2025-12-08,2552.0
"Flour, grade 1, prepacked, kg",2025-12-08,2493.0
"Rice, prepacked, kg",2025-12-08,4966.0
"Sliced bread, 600 gr, piece",2025-12-08,3308.0
"Bread, piece",2025-12-01,2707.0
"Bread, rye, piece",2025-12-01,2543.0
"Flour, grade 1, prepacked, kg",2025-12-01,2484.0
"Rice, prepacked, kg",2025-12-01,4966.0
"Sliced bread, 600 gr, piece",2025-12-01,3308.0
"Bread, piece",2025-11-24,2707.0
"Bread, rye, piece",2025-11-24,2543.0
"Flour, grade 1, prepacked, kg",2025-11-24,2459.0
"Rice, prepacked, kg",2025-11-24,4966.0
"Sliced bread, 600 gr, piece",2025-11-24,3308.0
"Bread, piece",2025-11-17,2707.0
"Bread, rye, piece",2025-11-17,2543.0
"Flour, grade 1, prepacked, kg",2025-11-17,2459.0
"Rice, prepacked, kg",2025-11-17,4966.0
"Sliced bread, 600 gr, piece",2025-11-17,3308.0
"Bread, piece",2025-11-10,2707.0
"Bread, rye, piece",2025-11-10,2543.0
"Flour, grade 1, prepacked, kg",2025-11-10,2459.0
"Rice, prepacked, kg",2025-11-10,4966.0
"Sliced bread, 600 gr, piece",2025-11-10,3308.0
"Bread, piece",2025-11-03,2707.0
"Bread, rye, piece",2025-11-03,2543.0
"Flour, grade 1, prepacked, kg",2025-11-03,2459.0
"Rice, prepacked, kg",2025-11-03,4913.0
"Sliced bread, 600 gr, piece",2025-11-03,3308.0
"Bread, piece",2025-10-27,2707.0
"Bread, rye, piece",2025-10-27,2543.0
"Flour, grade 1, prepacked, kg",2025-10-27,2459.0
"Rice, prepacked, kg",2025-10-27,4913.0
"Sliced bread, 600 gr, piece",2025-10-27,3308.0
"Bread, piece",2025-10-20,2707.0
"Bread, rye, piece",2025-10-20,2543.0
"Flour, grade 1, prepacked, kg",2025-10-20,2459.0
"Rice, prepacked, kg",2025-10-20,4913.0
"Sliced bread, 600 gr, piece",2025-10-20,3308.0
"Bread, piece",2025-10-13,2707.0
"Bread, rye, piece",2025-10-13,2535.0
"Flour, grade 1, prepacked, kg",2025-10-13,2459.0
"Rice, prepacked, kg",2025-10-13,4913.0
"Sliced bread, 600 gr, piece",2025-10-13,3290.0
"Bread, piece",2025-10-06,2707.0
"Bread, rye, piece",2025-10-06,2535.0
"Flour, grade 1, prepacked, kg",2025-10-06,2459.0
"Rice, prepacked, kg",2025-10-06,4913.0
"Sliced bread, 600 gr, piece",2025-10-06,3290.0
"Bread, piece",2025-09-29,2707.0
"Bread, rye, piece",2025-09-29,2535.0
"Flour, grade 1, prepacked, kg",2025-09-29,2459.0
"Rice, prepacked, kg",2025-09-29,4913.0
"Sliced bread, 600 gr, piece",2025-09-29,3290.0
"Bread, piece",2025-09-22,2698.0
"Bread, rye, piece",2025-09-22,2527.0
"Flour, grade 1, prepacked, kg",2025-09-22,2459.0
"Rice, prepacked, kg",2025-09-22,4913.0
"Sliced bread, 600 gr, piece",2025-09-22,3290.0
"Bread, piece",2025-09-15,2698.0
"Bread, rye, piece",2025-09-15,2527.0
"Flour, grade 1, prepacked, kg",2025-09-15,2443.0
"Rice, prepacked, kg",2025-09-15,4913.0
"Sliced bread, 600 gr, piece",2025-09-15,3290.0
"Bread, piece",2025-09-08,2675.0
"Bread, rye, piece",2025-09-08,2527.0
"Flour, grade 1, prepacked, kg",2025-09-08,2443.0
"Rice, prepacked, kg",2025-09-08,4913.0
"Sliced bread, 600 gr, piece",2025-09-08,3290.0
"Bread, piece",2025-09-01,2603.0
"Bread, rye, piece",2025-09-01,2536.0
"Flour, grade 1, prepacked, kg",2025-09-01,2443.0
"Rice, prepacked, kg",2025-09-01,4913.0
"Sliced bread, 600 gr, piece",2025-09-01,3272.0
"Bread, piece",2025-08-25,2579.0
"Bread, rye, piece",2025-08-25,2526.0
"Flour, grade 1, prepacked, kg",2025-08-25,2443.0
"Rice, prepacked, kg",2025-08-25,4913.0
"Sliced bread, 600 gr, piece",2025-08-25,3263.0
"Bread, piece",2025-08-18,2572.0
"Bread, rye, piece",2025-08-18,2526.0
"Flour, grade 1, prepacked, kg",2025-08-18,2424.0
"Rice, prepacked, kg",2025-08-18,4798.0
"Sliced bread, 600 gr, piece",2025-08-18,3263.0
"Bread, piece",2025-08-11,2572.0
"Bread, rye, piece",2025-08-11,2497.0
"Flour, grade 1, prepacked, kg",2025-08-11,2424.0
"Rice, prepacked, kg",2025-08-11,4798.0
"Sliced bread, 600 gr, piece",2025-08-11,3263.0
"Bread, piece",2025-08-04,2572.0
"Bread, rye, piece",2025-08-04,2497.0
"Flour, grade 1, prepacked, kg",2025-08-04,2392.0
"Rice, prepacked, kg",2025-08-04,4798.0
"Sliced bread, 600 gr, piece",2025-08-04,3263.0
"Bread, piece",2025-07-28,2572.0
"Bread, rye, piece",2025-07-28,2497.0
"Flour, grade 1, prepacked, kg",2025-07-28,2392.0
"Rice, prepacked, kg",2025-07-28,4798.0
"Sliced bread, 600 gr, piece",2025-07-28,3263.0
"Bread, piece",2025-07-21,2572.0
"Bread, rye, piece",2025-07-21,2497.0
"Flour, grade 1, prepacked, kg",2025-07-21,2371.0
"Rice, prepacked, kg",2025-07-21,4798.0
"Sliced bread, 600 gr, piece",2025-07-21,3263.0
"Bread, piece",2025-07-07,2572.0
"Bread, rye, piece",2025-07-07,2497.0
"Flour, grade 1, prepacked, kg",2025-07-07,2335.0
"Rice, prepacked, kg",2025-07-07,4798.0
"Sliced bread, 600 gr, piece",2025-07-07,3263.0
"Bread, piece",2025-06-30,2575.0
"Bread, rye, piece",2025-06-30,2497.0
"Flour, grade 1, prepacked, kg",2025-06-30,2350.0
"Rice, prepacked, kg",2025-06-30,4798.0
"Sliced bread, 600 gr, piece",2025-06-30,3263.0
"Bread, piece",2025-06-23,2575.0
"Bread, rye, piece",2025-06-23,2497.0
"Flour, grade 1, prepacked, kg",2025-06-23,2350.0
"Rice, prepacked, kg",2025-06-23,4798.0
"Sliced bread, 600 gr, piece",2025-06-23,3263.0
"Bread, piece",2025-06-16,2575.0
"Bread, rye, piece",2025-06-16,2497.0
"Flour, grade 1, prepacked, kg",2025-06-16,2304.0
"Rice, prepacked, kg",2025-06-16,4798.0
"Sliced bread, 600 gr, piece",2025-06-16,3263.0
"Bread, piece",2025-06-09,2575.0
"Bread, rye, piece",2025-06-09,2485.0
"Flour, grade 1, prepacked, kg",2025-06-09,2276.0
"Rice, prepacked, kg",2025-06-09,4798.0
"Sliced bread, 600 gr, piece",2025-06-09,3263.0
"Bread, piece",2025-06-02,2575.0
"Bread, rye, piece",2025-06-02,2485.0
"Flour, grade 1, prepacked, kg",2025-06-02,2257.0
"Rice, prepacked, kg",2025-06-02,4798.0
"Sliced bread, 600 gr, piece",2025-06-02,3263.0
"Bread, piece",2025-05-26,2583.0
"Bread, rye, piece",2025-05-26,2485.0
"Flour, grade 1, prepacked, kg",2025-05-26,2257.0
"Rice, prepacked, kg",2025-05-26,4798.0
"Sliced bread, 600 gr, piece",2025-05-26,3286.0
"Bread, piece",2025-05-19,2583.0
"Bread, rye, piece",2025-05-19,2485.0
"Flour, grade 1, prepacked, kg",2025-05-19,2257.0
"Rice, prepacked, kg",2025-05-19,4798.0
"Sliced bread, 600 gr, piece",2025-05-19,3286.0
"Bread, piece",2025-05-12,2583.0
"Bread, rye, piece",2025-05-12,2461.0
"Flour, grade 1, prepacked, kg",2025-05-12,2257.0
"Rice, prepacked, kg",2025-05-12,4798.0
"Sliced bread, 600 gr, piece",2025-05-12,3286.0
"Bread, piece",2025-05-05,2575.0
"Bread, rye, piece",2025-05-05,2453.0
"Flour, grade 1, prepacked, kg",2025-05-05,2249.0
"Rice, prepacked, kg",2025-05-05,4798.0
"Sliced bread, 600 gr, piece",2025-05-05,3328.0
"Bread, piece",2025-04-28,2571.0
"Bread, rye, piece",2025-04-28,2453.0
"Flour, grade 1, prepacked, kg",2025-04-28,2235.0
"Rice, prepacked, kg",2025-04-28,4798.0
"Sliced bread, 600 gr, piece",2025-04-28,3328.0
"Bread, piece",2025-04-21,2564.0
"Bread, rye, piece",2025-04-21,2435.0
"Flour, grade 1, prepacked, kg",2025-04-21,2235.0
"Rice, prepacked, kg",2025-04-21,4798.0
"Sliced bread, 600 gr, piece",2025-04-21,3321.0
"Bread, piece",2025-04-14,2564.0
"Bread, rye, piece",2025-04-14,2453.0
"Flour, grade 1, prepacked, kg",2025-04-14,2220.0
"Rice, prepacked, kg",2025-04-14,4798.0
"Sliced bread, 600 gr, piece",2025-04-14,3321.0
"Bread, piece",2025-04-07,2571.0
"Bread, rye, piece",2025-04-07,2453.0
"Flour, grade 1, prepacked, kg",2025-04-07,2227.0
"Rice, prepacked, kg",2025-04-07,4798.0
"Sliced bread, 600 gr, piece",2025-04-07,3312.0
"Bread, piece",2025-03-31,2579.0
"Bread, rye, piece",2025-03-31,2453.0
"Flour, grade 1, prepacked, kg",2025-03-31,2220.0
"Rice, prepacked, kg",2025-03-31,4798.0
"Sliced bread, 600 gr, piece",2025-03-31,3312.0
"Bread, piece",2025-03-24,2579.0
"Bread, rye, piece",2025-03-24,2453.0
"Flour, grade 1, prepacked, kg",2025-03-24,2220.0
"Rice, prepacked, kg",2025-03-24,4798.0
"Sliced bread, 600 gr, piece",2025-03-24,3312.0
"Bread, piece",2025-03-17,2579.0
"Bread, rye, piece",2025-03-17,2453.0
"Flour, grade 1, prepacked, kg",2025-03-17,2219.0
"Rice, prepacked, kg",2025-03-17,4798.0
"Sliced bread, 600 gr, piece",2025-03-17,3312.0
"Bread, piece",2025-03-10,2572.0
"Bread, rye, piece",2025-03-10,2453.0
"Flour, grade 1, prepacked, kg",2025-03-10,2227.0
"Rice, prepacked, kg",2025-03-10,4798.0
"Sliced bread, 600 gr, piece",2025-03-10,3304.0
"Bread, piece",2025-02-24,2572.0
"Bread, rye, piece",2025-02-24,2453.0
"Flour, grade 1, prepacked, kg",2025-02-24,2227.0
"Rice, prepacked, kg",2025-02-24,4798.0
"Sliced bread, 600 gr, piece",2025-02-24,3304.0
"Bread, piece",2025-02-17,2572.0
"Bread, rye, piece",2025-02-17,2453.0
"Flour, grade 1, prepacked, kg",2025-02-17,2227.0
"Rice, prepacked, kg",2025-02-17,4798.0
"Sliced bread, 600 gr, piece",2025-02-17,3304.0
"Bread, piece",2025-02-10,2572.0
"Bread, rye, piece",2025-02-10,2453.0
"Flour, grade 1, prepacked, kg",2025-02-10,2227.0
"Rice, prepacked, kg",2025-02-10,4798.0
"Sliced bread, 600 gr, piece",2025-02-10,3304.0
"Bread, piece",2025-02-03,2572.0
"Bread, rye, piece",2025-02-03,2453.0
"Flour, grade 1, prepacked, kg",2025-02-03,2227.0
"Rice, prepacked, kg",2025-02-03,4798.0
"Sliced bread, 600 gr, piece",2025-02-03,3304.0
"Bread, piece",2025-01-27,2572.0
"Bread, rye, piece",2025-01-27,2453.0
"Flour, grade 1, prepacked, kg",2025-01-27,2226.0
"Rice, prepacked, kg",2025-01-27,4798.0
"Sliced bread, 600 gr, piece",2025-01-27,3304.0
"Bread, piece",2025-01-20,2572.0
"Bread, rye, piece",2025-01-20,2453.0
"Flour, grade 1, prepacked, kg",2025-01-20,2220.0
"Rice, prepacked, kg",2025-01-20,4798.0
"Sliced bread, 600 gr, piece",2025-01-20,3304.0
"Bread, piece",2025-01-13,2572.0
"Bread, rye, piece",2025-01-13,2436.0
"Flour, grade 1, prepacked, kg",2025-01-13,2216.0
"Rice, prepacked, kg",2025-01-13,4845.0
"Sliced bread, 600 gr, piece",2025-01-13,3304.0
"Bread, piece",2025-01-06,2579.0
"Bread, rye, piece",2025-01-06,2436.0
"Flour, grade 1, prepacked, kg",2025-01-06,2229.0
"Rice, prepacked, kg",2025-01-06,4845.0
"Sliced bread, 600 gr, piece",2025-01-06,3279.0
"Bread, piece",2024-12-30,2579.0
"Bread, rye, piece",2024-12-30,2436.0
"Flour, grade 1, prepacked, kg",2024-12-30,2236.0
"Rice, prepacked, kg",2024-12-30,4845.0
"Sliced bread, 600 gr, piece",2024-12-30,3279.0
"Bread, piece",2024-12-23,2563.0
"Bread, rye, piece",2024-12-23,2416.0
"Flour, grade 1, prepacked, kg",2024-12-23,2228.0
"Rice, prepacked, kg",2024-12-23,4845.0
"Sliced bread, 600 gr, piece",2024-12-23,3279.0
"Bread, piece",2024-12-16,2571.0
"Bread, rye, piece",2024-12-16,2416.0
"Flour, grade 1, prepacked, kg",2024-12-16,2264.0
"Rice, prepacked, kg",2024-12-16,4798.0
"Sliced bread, 600 gr, piece",2024-12-16,3253.0
"Bread, piece",2024-12-09,2571.0
"Bread, rye, piece",2024-12-09,2424.0
"Flour, grade 1, prepacked, kg",2024-12-09,2286.0
"Rice, prepacked, kg",2024-12-09,4798.0
"Sliced bread, 600 gr, piece",2024-12-09,3244.0
"Bread, piece",2024-12-02,2563.0
"Bread, rye, piece",2024-12-02,2424.0
"Flour, grade 1, prepacked, kg",2024-12-02,2271.0
"Rice, prepacked, kg",2024-12-02,4798.0
"Sliced bread, 600 gr, piece",2024-12-02,3244.0
"Bread, piece",2024-11-25,2454.0
"Bread, rye, piece",2024-11-25,2394.0
"Flour, grade 1, prepacked, kg",2024-11-25,2292.0
"Rice, prepacked, kg",2024-11-25,4798.0
"Sliced bread, 600 gr, piece",2024-11-25,3212.0
"Bread, piece",2024-11-18,2454.0
"Bread, rye, piece",2024-11-18,2394.0
"Flour, grade 1, prepacked, kg",2024-11-18,2323.0
"Rice, prepacked, kg",2024-11-18,4798.0
"Sliced bread, 600 gr, piece",2024-11-18,3212.0
"Bread, piece",2024-11-12,2454.0
"Bread, rye, piece",2024-11-12,2394.0
"Flour, grade 1, prepacked, kg",2024-11-12,2351.0
"Rice, prepacked, kg",2024-11-12,4798.0
"Sliced bread, 600 gr, piece",2024-11-12,3212.0
"Bread, piece",2024-11-04,2454.0
"Bread, rye, piece",2024-11-04,2394.0
"Flour, grade 1, prepacked, kg",2024-11-04,2351.0
"Rice, prepacked, kg",2024-11-04,4798.0
"Sliced bread, 600 gr, piece",2024-11-04,3212.0
"Bread, piece",2024-10-28,2454.0
"Bread, rye, piece",2024-10-28,2394.0
"Flour, grade 1, prepacked, kg",2024-10-28,2351.0
"Rice, prepacked, kg",2024-10-28,4798.0
"Sliced bread, 600 gr, piece",2024-10-28,3212.0
"Bread, piece",2024-10-21,2454.0
"Bread, rye, piece",2024-10-21,2379.0
"Flour, grade 1, prepacked, kg",2024-10-21,2351.0
"Rice, prepacked, kg",2024-10-21,4798.0
"Sliced bread, 600 gr, piece",2024-10-21,3212.0
"Bread, piece",2024-10-14,2454.0
"Bread, rye, piece",2024-10-14,2362.0
"Flour, grade 1, prepacked, kg",2024-10-14,2351.0
"Rice, prepacked, kg",2024-10-14,4747.0
"Sliced bread, 600 gr, piece",2024-10-14,3212.0
"Bread, piece",2024-10-07,2467.0
"Bread, rye, piece",2024-10-07,2374.0
"Flour, grade 1, prepacked, kg",2024-10-07,2351.0
"Rice, prepacked, kg",2024-10-07,4798.0
"Sliced bread, 600 gr, piece",2024-10-07,3229.0
"Bread, piece",2024-09-30,2467.0
"Bread, rye, piece",2024-09-30,2374.0
"Flour, grade 1, prepacked, kg",2024-09-30,2358.0
"Rice, prepacked, kg",2024-09-30,4798.0
"Sliced bread, 600 gr, piece",2024-09-30,3229.0
"Bread, piece",2024-09-23,2467.0
"Bread, rye, piece",2024-09-23,2374.0
"Flour, grade 1, prepacked, kg",2024-09-23,2358.0
"Rice, prepacked, kg",2024-09-23,4798.0
"Sliced bread, 600 gr, piece",2024-09-23,3229.0
"Bread, piece",2024-09-16,2435.0
"Bread, rye, piece",2024-09-16,2374.0
"Flour, grade 1, prepacked, kg",2024-09-16,2358.0
"Rice, prepacked, kg",2024-09-16,4798.0
"Sliced bread, 600 gr, piece",2024-09-16,3229.0
"Bread, piece",2024-09-09,2435.0
"Bread, rye, piece",2024-09-09,2374.0
"Flour, grade 1, prepacked, kg",2024-09-09,2358.0
"Rice, prepacked, kg",2024-09-09,4798.0
"Sliced bread, 600 gr, piece",2024-09-09,3229.0
"Bread, piece",2024-09-02,2428.0
"Bread, rye, piece",2024-09-02,2374.0
"Flour, grade 1, prepacked, kg",2024-09-02,2383.0
"Rice, prepacked, kg",2024-09-02,4798.0
"Sliced bread, 600 gr, piece",2024-09-02,3229.0
"Bread, piece",2024-08-26,2428.0
"Bread, rye, piece",2024-08-26,2399.0
"Flour, grade 1, prepacked, kg",2024-08-26,2383.0
"Rice, prepacked, kg",2024-08-26,4798.0
"Sliced bread, 600 gr, piece",2024-08-26,3229.0
"Bread, piece",2024-08-19,2428.0
"Bread, rye, piece",2024-08-19,2399.0
"Flour, grade 1, prepacked, kg",2024-08-19,2402.0
"Rice, prepacked, kg",2024-08-19,4798.0
"Sliced bread, 600 gr, piece",2024-08-19,3229.0
"Bread, piece",2024-08-12,2428.0
"Bread, rye, piece",2024-08-12,2399.0
"Flour, grade 1, prepacked, kg",2024-08-12,2486.0
"Rice, prepacked, kg",2024-08-12,4798.0
"Sliced bread, 600 gr, piece",2024-08-12,3229.0
"Bread, piece",2024-08-05,2428.0
"Bread, rye, piece",2024-08-05,2399.0
"Flour, grade 1, prepacked, kg",2024-08-05,2478.0
"Rice, prepacked, kg",2024-08-05,4798.0
"Sliced bread, 600 gr, piece",2024-08-05,3229.0
"Bread, piece",2024-07-29,2428.0
"Bread, rye, piece",2024-07-29,2399.0
"Flour, grade 1, prepacked, kg",2024-07-29,2478.0
"Rice, prepacked, kg",2024-07-29,4798.0
"Sliced bread, 600 gr, piece",2024-07-29,3229.0
"Bread, piece",2024-07-22,2428.0
"Bread, rye, piece",2024-07-22,2416.0
"Flour, grade 1, prepacked, kg",2024-07-22,2478.0
"Rice, prepacked, kg",2024-07-22,4798.0
"Sliced bread, 600 gr, piece",2024-07-22,3229.0
"Bread, piece",2024-07-08,2428.0
"Bread, rye, piece",2024-07-08,2416.0
"Flour, grade 1, prepacked, kg",2024-07-08,2462.0
"Rice, prepacked, kg",2024-07-08,4798.0
"Sliced bread, 600 gr, piece",2024-07-08,3159.0
"Bread, piece",2024-07-01,2427.0
"Bread, rye, piece",2024-07-01,2416.0
"Flour, grade 1, prepacked, kg",2024-07-01,2462.0
"Rice, prepacked, kg",2024-07-01,4798.0
"Sliced bread, 600 gr, piece",2024-07-01,3160.0
"Bread, piece",2024-06-24,2427.0
"Bread, rye, piece",2024-06-24,2431.0
"Flour, grade 1, prepacked, kg",2024-06-24,2462.0
"Rice, prepacked, kg",2024-06-24,4798.0
"Sliced bread, 600 gr, piece",2024-06-24,3145.0
